Chr	Locus	Gene Name	CT State 1	CT State 2	CT State 3	CT State 4	CT State 5	CT State 6	CT State 7	CT State 8	EF State 1	EF State 2	EF State 3	EF State 4	EF State 5	EF State 6	EF State 7	EF State 8
DH10B	ECDH10B_2374	rcsD	232.6	282.7	266.7	271.8	219.1	240.6	122.6	216.3	234.2	198.4	291.4	393.5	247.2	233.9	289.1	302
DH10B	ECDH10B_2375	rcsB	640.7	379.4	286.2	386.4	308	408.1	0	779.7	303.7	492.9	390.3	545.2	450.3	538.7	511.6	573.3
DH10B	ECDH10B_2376	rcsC	79.9	104.8	156.7	140.8	69.8	122.7	89.5	0	94.1	106.5	133.1	113.1	102.9	139.4	96.4	108
DH10B	ECDH10B_2377	atoS	40.6	22.7	5.4	7	0	21.9	0	0	11.6	17.9	20.3	10.6	15.2	10.4	0	19.3
DH10B	ECDH10B_2378	atoC	73.8	35.5	0	11.1	27.6	12.2	0	0	7.5	16.5	0	15.5	29.8	20.2	22.4	28.1
DH10B	ECDH10B_2379	atoD	0	0	0	4.8	0	0	0	0	0	2.6	0	0	0	0.8	0	0
DH10B	ECDH10B_2380	atoA	0	0	0	3	0	0	0	0	3.6	1.2	0	10.7	0	3.6	0	0
DH10B	ECDH10B_2381	atoE	0	0	2.2	0	15.6	0	0	0	0	3	0	9.7	9.5	6	6.3	9.8
DH10B	ECDH10B_2382	atoB	14.4	11.7	0	8.8	0	0	0	0	6	3.3	0	2.3	6.8	5.4	12.8	5.6
DH10B	ECDH10B_2383	yfaP	6.5	0	0	6	0	12.9	0	0	0	5.3	27.3	6.9	0	1.2	0	4.3
DH10B	ECDH10B_2384	yfaQ	10.3	0	0	4.2	0	3.7	0	68.4	4.9	8.7	10.1	1.9	4.9	8.9	6.9	1.8
DH10B	ECDH10B_2388	yfaT	22.5	11.1	22.1	0	45.9	0	0	0	20.4	2.5	36.5	6	14.4	7.6	0	5.8
DH10B	ECDH10B_2389	yfaA	10.7	34.2	28.6	32	11.3	27.8	0	0	27	27	14.8	29.5	31.8	23.3	19.7	24.7
DH10B	ECDH10B_2390	gyrA	747	721.5	931.9	1046.6	752.7	1073.1	318.8	305.8	854.6	1284.6	1021.4	1145.7	892.3	1020.9	998.6	842.5
DH10B	ECDH10B_2391	ubiG	166.4	127.7	156.8	138.4	123.3	149.1	0	351	183.6	121.8	265.4	241.7	267.8	160	382.1	202.4
DH10B	ECDH10B_2392	yfaL	31.5	34.7	26.8	34.3	37.3	16.8	0	0	37.1	32	38.8	20.6	38.7	37.7	38.3	34
DH10B	ECDH10B_2393	nrdA	473.7	463.2	492.6	417.7	362	477	0	172.7	526.6	760.3	401.8	460.9	381.9	681	333.8	430
DH10B	ECDH10B_2394	nrdB	296.1	245.6	326.9	243.6	180.1	445.3	171.8	124.7	321.7	465.3	327.9	335.6	583.4	491.7	362.7	274
DH10B	ECDH10B_2395	yfaE	11.8	21.1	3.9	11.6	12.5	33.2	0	0	44.3	48.9	32.7	21	94.9	41.3	68.3	11.8
DH10B	ECDH10B_2396	inaA	92.4	57.9	28.8	75.5	139.3	50.9	0	0	95.5	148.4	66.4	95.5	56.5	63.7	45.3	41.3
DH10B	ECDH10B_2397	yfaH	67.8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
DH10B	ECDH10B_2398	glpQ	3940.6	3112.9	907.2	889.2	673.8	721.5	67.6	0	936.2	860.2	1014.1	1168.4	268	405.4	596.7	597
DH10B	ECDH10B_2399	glpT	3411.3	2497.5	692.9	581.4	502.4	521.3	0	0	905.8	531	747.8	474.2	287.6	223.1	215.6	306.4
DH10B	ECDH10B_2400	glpA	1159.5	988.7	41.8	48.7	63.5	165	0	138.5	313.8	360.7	29.3	77.7	16.5	61.1	38.6	76.3
DH10B	ECDH10B_2401	glpB	1024.1	1126.1	56.3	86.9	68.2	251.8	0	0	357.2	336.8	59	67.7	74	51.8	28.2	83.1
DH10B	ECDH10B_2402	glpC	1037.1	1272.1	58.8	69.5	30.7	291	0	0	497.2	421.5	36.9	56.3	52.7	67.5	96	117.3
DH10B	ECDH10B_2403	yfaD	56.8	37.6	0	8.8	0	0.9	0	0	62.2	29.8	23.6	25	9	10.2	14.3	11.7
DH10B	ECDH10B_2404	ypaA	0	0	0	23.9	0	0	0	0	0	0	44.9	0	0	0	0	0
DH10B	ECDH10B_2405	yfaU	31.2	7.7	0	22.1	0	24.9	0	0	15.8	12.4	0	0	25.6	9.8	0	14.3
DH10B	ECDH10B_2406	yfaV	0	0	0	6.9	0	0	0	0	0	0	0	0	0	4.7	11.1	11
DH10B	ECDH10B_2407	yfaW	0.8	3.8	0	5.3	5.2	8.2	0	0	0	0	0	0	11.8	4	13.7	5.4
DH10B	ECDH10B_2408	yfaX	0	0	0	6	22.4	51.1	0	0	0	10.1	8.7	9.6	4.6	8.6	7.7	0
DH10B	ECDH10B_2409	yfaY	85.8	126	113.1	129.2	83.3	102.4	0	82	47	90.1	81.3	151.5	155	171.6	134	183.1
DH10B	ECDH10B_2410	yfaZ	27.7	0	0	1.8	0	0	0	0	14.7	3.2	0	0	0	1.9	0	5.6
DH10B	ECDH10B_2411	yfaO	28.2	37.9	0	58.6	33.6	61.5	0	0	12.2	20	3.6	30.2	33.7	10.4	23.1	6.4
DH10B	ECDH10B_2412	ais	0	0	31.1	43	10.6	33.2	0	0	15.6	7.3	0	20.5	0	35.4	21.3	31
DH10B	ECDH10B_2413	arnB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2414	arnC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2415	arnA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2416	yfbH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2417	arnT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2418	yfbW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2419	yfbJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2420	pmrD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2421	menE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2422	menC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2423	menB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2424	yfbB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2425	menD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2426	menF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2427	elaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2428	elaA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2431	elaD	0	0	0	4.5	0	0	0	0	0	2.3	0	4.4	6.7	8.3	3.1	9
DH10B	ECDH10B_2433	yfbL	0	0	0	0	37.7	0	0	0	7.3	0	0	0	0	4.5	10.9	5.9
DH10B	ECDH10B_2434	yfbM	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6	25.5	10.2
DH10B	ECDH10B_2435	yfbN	18.2	0	0	15.2	0	10.7	0	0	2.6	5.1	33.8	6.7	31.3	4.7	0	18.9
DH10B	ECDH10B_2436	yfbO	0	0	0	0.5	103.4	0	0	0	28.6	26.8	0	22.5	15	11.9	0	5.1
DH10B	ECDH10B_2437	yfbP	18.8	25.3	0	45.2	46.7	36.2	0	0	35.4	79.5	37.4	37.8	6.3	27.1	10.7	46.7
DH10B	ECDH10B_2438	nuoN	538.2	494.3	816.2	775.9	531.7	459.2	114	143.4	540.7	483.4	783.4	466.1	459.4	444.3	464.9	536.6
DH10B	ECDH10B_2439	nuoM	292.3	271.6	526.5	502.9	155	265.8	39.7	165.9	428.3	346.7	543.8	356	329.9	306.1	252.8	328.9
DH10B	ECDH10B_2440	nuoL	319.5	456.6	635.9	666.1	421.6	388.4	270.2	252.6	653.2	535.4	708.2	605.4	518.3	395.6	503.4	593.6
DH10B	ECDH10B_2441	nuoK	145.6	81.3	318.9	143.5	110.3	83.9	0	604.9	37.3	95.8	192.7	81.4	156.8	94.7	197.4	127.5
DH10B	ECDH10B_2442	nuoJ	429.9	199.6	744.4	339.7	129	266.4	0	25.4	557.3	328.2	792.6	474.3	294	244.5	379.2	295.2
DH10B	ECDH10B_2443	nuoI	232.6	214	314.1	444.1	164.1	171.6	0	0	352.8	225	374.3	502.6	274	250.3	391.7	334
DH10B	ECDH10B_2444	nuoH	260.4	280.9	509.1	467.6	411.7	263.8	0	100.9	433.2	308.1	460.7	375	392.3	266.5	387.8	415.6
DH10B	ECDH10B_2445	nuoG	689.7	589.8	721.5	923.6	375.6	739.9	168.8	196	623	736	892.5	924.4	488.7	639.7	644.8	770.1
DH10B	ECDH10B_2446	nuoF	529.8	518.7	620.5	555.7	383	481.7	136.1	42.2	605.8	549.8	731.2	719.7	517.2	505.7	430.5	792.2
DH10B	ECDH10B_2447	nuoE	898.5	916.9	543.2	858.2	381.2	387.4	0	0	1158.5	662.8	1159.6	999.5	637	732.8	767.5	936.5
DH10B	ECDH10B_2448	nuoC	1133.3	909	1112.3	1057.1	511.1	649.6	134.7	7.8	768.7	924.8	1047.4	836.8	765.2	818.1	813.6	1140.3
DH10B	ECDH10B_2449	nuoB	831.7	589.6	297.4	479.3	177.6	327.6	0	0	514.1	443.7	509.1	327.5	443.5	382.5	415.6	458.3
DH10B	ECDH10B_2450	nuoA	1065.8	857.9	730.6	509.2	236.6	454.4	0	762.2	759.1	422.3	288.7	272.9	522.9	341.8	303.5	464.1
DH10B	ECDH10B_2451	lrhA	136.7	173.7	80.9	59.2	33.9	129.6	25.9	0	100.8	136.3	53.3	84.5	13.4	71.3	102.4	90.6
DH10B	ECDH10B_2452	yfbQ	307	692.4	347.3	360.1	449.5	285.2	89.7	0	257.4	323.2	230.4	258.8	139.8	162.6	287.1	180.3
DH10B	ECDH10B_2453	yfbR	175.5	70.5	175.8	160.6	39.8	89.8	161.9	564	111.4	73.4	82.2	134	207.7	153.9	89.6	114.7
DH10B	ECDH10B_2455	yfbT	328	186.8	209	120.3	207.8	113.6	0	0	80.3	108.9	268	124.4	221.7	259.8	233.7	292
DH10B	ECDH10B_2456	yfbU	101.3	230.1	12	205.2	157.5	129.1	539.6	0	66.6	112.6	124.1	141.9	371.3	320.4	399.1	413.9
DH10B	ECDH10B_2457	yfbV	59.4	96.2	25.9	97	34.9	70.9	0	216.4	7.2	60.2	86.5	41.2	133.7	103.6	74.7	123.7
DH10B	ECDH10B_2458	ackA	1548.5	1709.7	907.3	1019	1168.1	1044.1	565.2	949.4	1094.1	1478.5	855.5	1046	1015.7	1201.9	927.5	859
DH10B	ECDH10B_2459	pta	652	1498.8	637.5	724.1	805	841.9	124.5	374.7	996.1	1164.6	872.7	856.6	1016.4	1121	599.2	756.8
DH10B	ECDH10B_2460	yfcC	59.3	76.4	12.3	19	38.7	60.3	0	92.7	64.7	72.4	12.5	8.8	19.4	10.2	14.9	21.2
DH10B	ECDH10B_2461	yfcD	164.3	372.7	172.5	126.5	26.4	165.9	0	0	173.4	200.3	213.7	333.7	132.1	215.5	355.5	217.8
DH10B	ECDH10B_2462	yfcE	146.3	133.1	136.8	149.1	163.4	122.1	0	0	193.4	150.2	129.8	233.8	284.3	196.9	289.1	283.8
DH10B	ECDH10B_2463	yfcF	90.2	71.6	169.7	15.3	202.3	93.1	0	196.7	59.1	75.9	103.5	93.1	180.7	126.2	497.6	201.2
DH10B	ECDH10B_2464	yfcG	26.3	0	0	13.7	0	0	0	0	0	3.7	12.9	2.5	0	5.9	16.4	23.3
DH10B	ECDH10B_2465	folX	301.1	65.7	184.7	123.2	140.3	38.2	0	0	85.6	53	204.8	97.5	113.6	106	93.8	55.7
DH10B	ECDH10B_2466	yfcH	220.9	137.7	216.2	83.2	106.8	62.9	0	0	71.6	95.5	78.9	125.9	102.3	119.8	122.8	124.9
DH10B	ECDH10B_2467	yfcI	57.4	7.8	46.5	27.5	33.9	45.8	0	0	37	22.1	28.1	39.1	52.3	26.1	51.8	34.5
DH10B	ECDH10B_2468	hisP	10.4	0	8.9	23.6	55.5	8	0	0	40.7	40	28.4	57.5	186.5	83.2	75.3	85.8
DH10B	ECDH10B_2469	hisM	12.6	27.9	11	15.9	31.1	26.9	0	0	25.6	24.7	24.3	29.9	62.5	49.2	94	36.2
DH10B	ECDH10B_2470	hisQ	0	28	70.3	34.5	0	60.5	0	0	48.7	50.1	26.5	37.5	169.6	115.2	101.4	148
DH10B	ECDH10B_2471	hisJ	49.9	67.8	23.9	100.4	229.7	82.6	0	252.1	111.8	58.5	138.5	81.5	266.8	280.2	387.7	320.6
DH10B	ECDH10B_2472	argT	48.7	4.9	31.5	46.4	115.9	45.2	0	216.1	57.1	63.3	39.7	14.4	241.6	190.3	210.7	137.2
DH10B	ECDH10B_2473	ubiX	77.4	0	41.5	24.7	27.9	68.9	255.6	0	11.6	47.9	4	74.3	77.1	77.5	55.8	49.2
DH10B	ECDH10B_2474	purF	63.4	48.7	92.2	75.5	64	126.3	0	0	77.5	99	63.5	72.8	72.6	94.2	66.3	53.7
DH10B	ECDH10B_2475	cvpA	143.5	265.9	286.3	280.4	234.3	245.7	794.5	0	328.3	362.8	342.8	280.7	330	260.4	201.2	171.5
DH10B	ECDH10B_2476	dedD	269.2	255.3	246.9	204.2	163.2	214.9	238.1	297.7	264.8	222.3	355.8	334.8	293.4	315.6	261.4	305.8
DH10B	ECDH10B_2477	folC	156.4	124.9	152.3	173.3	116.6	137.8	86.1	0	162.5	163.7	258.8	307.2	192.1	209.5	92.5	146
DH10B	ECDH10B_2478	accD	840.4	738.4	994.6	787.2	798.3	587.5	331.7	369.8	633.3	558.5	690.5	702.6	459.5	752.8	608.9	697.4
DH10B	ECDH10B_2479	dedA	416.2	492	295.8	444.8	542.6	367.5	975	0	287.4	262.6	270.1	282.7	508	350.2	333.7	320
DH10B	ECDH10B_2480	truA	155.4	124	55.8	152.6	189.9	93.8	0	329.5	103.1	103.7	236	180.7	153.3	139.9	155.5	116.9
DH10B	ECDH10B_2481	usg	185.9	152.5	197.4	209.8	246.4	274.2	0	0	160.6	200.8	146.6	293.5	188.3	258.9	201.6	259.5
DH10B	ECDH10B_2482	pdxB	207.2	216.6	228.9	193	131.6	82.6	42.7	235.6	132.5	116.2	201.5	130.1	197.1	251	315.6	236.4
DH10B	ECDH10B_2483	flk	73.5	99.7	75.2	106.9	239.7	191.8	195	0	121	168.8	127.2	192.2	116.1	162.5	67.6	100
DH10B	ECDH10B_2484	yfcJ	43.4	20.9	20.9	38.6	128.2	24.2	206	0	48.7	57	32.8	22.7	44.1	50.3	22.5	12.3
DH10B	ECDH10B_2485	fabB	1738.3	1807.4	910.9	1076.6	1788.3	897.5	1342.4	1639.8	728.3	442	784.5	686.3	1372.2	1933.9	1481	2064.7
DH10B	ECDH10B_2486	mnmC	58.4	105.8	53.5	101.4	135.6	71.4	0	119.4	89.1	69.8	111.5	102.8	91.1	105.3	102.6	112.5
DH10B	ECDH10B_2487	yfcL	122.2	0	77.7	95.6	0	93.8	0	0	91.1	45.3	122.3	107.6	0	88	46.1	23.8
DH10B	ECDH10B_2488	yfcM	67.6	207.4	156.2	190.4	147.8	342.3	243.3	0	119.2	228.3	229.3	184.6	189.4	186.8	107.5	240.2
DH10B	ECDH10B_2489	yfcA	128.7	117.8	109.6	108.9	186.7	219.6	104.9	278.5	172.6	157.8	233.2	119.8	101.8	140.1	127.1	123.7
DH10B	ECDH10B_2490	mepA	142.2	146.4	176.9	259.4	206.4	140	338.5	0	139.2	209.5	140.7	258	227.1	230.6	255.1	203
DH10B	ECDH10B_2491	aroC	231.7	278.5	237.9	247.1	240.3	182.2	134.2	0	239.3	226.1	253.5	268.1	246.8	386.9	369.4	307.3
DH10B	ECDH10B_2492	prmB	260.1	124.5	135.3	196.2	213.2	223.7	0	196.5	159.9	190.6	167.5	310.3	248.8	282.8	234.5	253.2
DH10B	ECDH10B_2493	yfcN	167.1	112.9	69.7	140.6	86.5	86.5	44	0	191.9	179	193.7	96.2	73.1	121.1	144	144.3
DH10B	ECDH10B_2494	yfcO	90.3	123.6	48	49	63.9	69.3	0	0	143.2	141.9	97.8	59.4	171.2	84.5	117.9	103.9
DH10B	ECDH10B_2495	yfcP	13	0	25.6	6.4	0	0	0	0	0	10.8	0	0	0	5.5	0	1.1
DH10B	ECDH10B_2496	yfcQ	0	0	0	0	0	0	0	0	0	4.2	23.3	0	0	0	0	0
DH10B	ECDH10B_2497	yfcR	0	0	0	0.5	0	0	0	0	0.9	0	0	0	0	0	0	5.3
DH10B	ECDH10B_2498	yfcS	0	16.4	0	10.8	0	0	0	0	5.6	2.1	0	0	40.5	0	0	0
DH10B	ECDH10B_2499	yfcT	0	0	0	3.9	30.2	7.7	0	0	4.2	1.4	0	19.7	12	6.3	22.8	6.1
DH10B	ECDH10B_2500	yfcU	15	11.1	4.5	15.1	2.7	20	0	0	47.2	24.7	7.9	30.6	9.8	21.7	31.4	24.8
DH10B	ECDH10B_2502	yfcV	0	0	0	6.1	0	0	0	0	0	6.7	0	0	0	3.5	0	0
DH10B	ECDH10B_2503	sixA	18.6	183.7	180.6	132.2	140.8	123.6	724.5	0	111.4	84.1	170.1	188.6	103.3	136.7	113.7	157.7
DH10B	ECDH10B_2504	fadJ	84.6	47.7	44.6	73.3	0	51.3	62.3	72.3	64.5	43.3	67.5	52.2	70.6	65.7	152.8	158.1
DH10B	ECDH10B_2505	yfcY	41.3	51.7	39.9	31.7	29.1	23.5	0	0	43.1	35.5	23.7	19.6	58.8	31.9	83.1	128.7
DH10B	ECDH10B_2506	yfcZ	432.7	137.7	51.9	14.7	0	154	0	0	107.4	71.4	45.2	64	0	8.7	0	0
DH10B	ECDH10B_2507	fadL	320.8	144	155.9	329.8	205.6	146.9	81.1	94.2	432.3	389	243.8	159.6	196.3	396	251.8	395.1
DH10B	ECDH10B_2508	yfdF	29.3	15.3	54	45.3	66.1	158.5	160.5	0	34.2	77.1	90.2	61.3	55	68.8	57.2	82.9
DH10B	ECDH10B_2509	vacJ	225.5	124.2	101.7	184	77.9	141.6	32.1	0	96.5	184.6	197.6	135.5	198	144.3	217.3	143.7
DH10B	ECDH10B_2510	yfdC	3.2	13.2	45.4	25.2	51.2	10.7	0	0	17.2	11	16.3	23	40.4	20.6	24.3	46.2
DH10B	ECDH10B_2512	intS	23.4	3.3	47.7	58	72.8	94.4	0	0	39	71.8	25.5	21.3	48.8	24.9	26.1	14.1
DH10B	ECDH10B_2513	yfdG	146.4	27.6	116.8	70.1	48.2	2.1	0	0	42.8	91.7	100.3	62	24.7	11.9	41.7	11.6
DH10B	ECDH10B_2514	yfdH	304.8	284.1	238.7	244.7	48.4	240	0	0	201.9	305.2	322.8	379.6	74	83.2	67.4	60.3
DH10B	ECDH10B_2515	yfdI	321.4	366.3	329.4	330.2	137.4	324.3	0	190.5	203.2	405.6	363.3	327.2	146	139.1	55.7	77.7
DH10B	ECDH10B_2516	tfaS	0	40.6	0	31.8	10.5	0	0	0	18.6	4.7	32.5	40.7	0	0	0	7
DH10B	ECDH10B_2517	yfdK	0	0	0	19.6	57.7	40.2	0	0	10.7	12.5	13.8	7.3	0	5.4	0	0
DH10B	ECDH10B_2518	yfdL	0	0	0	6.2	0	0	0	0	0	9.4	0	0	0	1.4	0	0
DH10B	ECDH10B_2519	yfdM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2520	yfdN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2521	yfdO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2522	yfdP	0	0	0	1.1	0	0	0	0	0	8.5	0	28.8	10	12.5	10.2	4.1
DH10B	ECDH10B_2523	yfdQ	0	10.3	0	3.3	23.1	0	0	0	8.6	1.1	3.7	9.1	0	7.1	0	12.8
DH10B	ECDH10B_2524	yfdR	0	0	0	0	0	0	0	0	0	1.5	0	0	0	5.2	0	0
DH10B	ECDH10B_2525	yfdS	0	0	0	0	0	0	0	0	0	0	31.3	3	0	2	0	0
DH10B	ECDH10B_2526	yfdT	0	0	29	0	31.2	40.3	0	0	0	0	0	0	0	3.4	0	14.8
DH10B	ECDH10B_2527	ypdJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2528	torI	0	3.8	0	0	0	0	0	0	0	0	41.5	8	0	1	0	7.5
DH10B	ECDH10B_2529	dsdC	0	27.1	12.6	3.4	0	9.1	0	0	1	0.8	0	8.6	0	5.7	0	7.1
DH10B	ECDH10B_2530	dsdX	0	13.2	12.5	12.2	113	80	562.6	221.3	25	12	33.4	16.8	14.1	12.3	50.9	11.7
DH10B	ECDH10B_2531	dsdA	37	4.6	16.3	15.6	85	150.1	374.6	328.9	12.4	21	26.8	14.1	29.7	26.8	23.4	32.2
DH10B	ECDH10B_2532	emrY	8.5	0	7.7	1.3	5.2	15	0	0	4.6	2.6	3	7	9.3	6	0	4.1
DH10B	ECDH10B_2533	emrK	0	0	0	6.6	0	10.6	0	0	0	1.8	0	5.1	0	4	0	0.3
DH10B	ECDH10B_2534	evgA	337.5	217.7	33.7	197.7	72.5	136.5	0	0	82.7	131.4	88.8	245.8	42.3	70.3	73.8	92.2
DH10B	ECDH10B_2536	yfdE	0	0	8.6	12.7	2.8	0	137.7	0	14.4	9.9	13.9	0	12.5	4.5	0.7	8.2
DH10B	ECDH10B_2537	yfdV	7.4	0	0	8.4	0	31	0	0	5.5	0	9.6	0	0	2.7	0	0
DH10B	ECDH10B_2538	oxc	0.6	0	9.3	1	10.3	0	0	0	10.3	4.2	5.4	5.7	3.7	4.2	0.4	1.2
DH10B	ECDH10B_2539	frc	0	6.2	0	7.1	0	7.4	0	0	6.8	1.9	6.7	0	11.5	4	0	10.6
DH10B	ECDH10B_2540	yfdX	0	0	20.2	14.8	0	38.7	0	0	0	2	0	0	19.7	9.2	28.6	47.9
DH10B	ECDH10B_2541	ypdI	0	0	0	27.8	0	11.2	0	0	0	12	0	0	0	1.9	8.2	14.2
DH10B	ECDH10B_2542	yfdY	0	0	0	5.1	0	63.4	0	0	36.8	0	40.6	48.5	0	27.6	0	0
DH10B	ECDH10B_2543	lpxP	349.4	399.4	851.1	1054.4	850.2	890.5	0	183.7	747.8	825.1	770	858.1	854.6	702.4	1047.1	982.8
DH10B	ECDH10B_2544	yfdZ	124.6	267.7	87.5	72.6	96.3	60.3	215.6	0	79.4	98.6	139.6	82.7	60.1	63.3	94.7	87.2
DH10B	ECDH10B_2545	ypdA	51.4	72.5	51.1	35.5	72.2	31.3	0	0	31.3	33.1	34.4	50.5	45.4	36.5	42.8	35.4
DH10B	ECDH10B_2546	ypdB	61.4	12.6	26.8	42.7	41.1	44	0	0	25	24.9	51.6	24.8	41.5	54.2	37.1	49.3
DH10B	ECDH10B_2547	ypdC	39.7	32.3	4.6	29.4	16.7	54.8	0	0	28	45.4	48.6	13.1	39.7	35.8	30.9	30.9
DH10B	ECDH10B_2548	ypdD	3.6	2.5	3.6	5.8	12.1	5.9	19.5	0	13.8	14.3	7	14.2	18.7	14.9	6.4	10.2
DH10B	ECDH10B_2549	ypdE	14.5	0.7	0	6.2	19.9	0	0	0	0	2.1	10.2	0	0	7.6	22.6	10.5
DH10B	ECDH10B_2550	ypdF	0	0	17.2	3.2	0	0	0	0	2.6	5.4	0	0	0	0.5	0	0
DH10B	ECDH10B_2551	ypdG	13.7	0	0	5.7	0	0	0	0	0	8.1	4.9	0	0	5.5	4.9	9.4
DH10B	ECDH10B_2552	ypdH	0	0	0	0	0	0	0	0	0	0	0	0	19.2	5	0	0
DH10B	ECDH10B_2553	glk	329	185.6	215.4	131.5	176.3	110.8	0	0	99.4	84	204.1	271.4	243.1	268.4	250	264.6
DH10B	ECDH10B_2554	yfeO	80.6	16.5	14.9	20.4	51.9	35.5	0	0	33	28.1	25.9	4.3	19.3	25.1	47.6	25.2
DH10B	ECDH10B_2555	ypeC	36.8	23.5	63.3	18.1	257.9	0	0	86.2	40.3	15.4	11.6	9.8	41.1	22.4	0	31.4
DH10B	ECDH10B_2556	mntH	68	24.8	87.5	66	57.8	115	0	136.6	65	59	82.6	82.7	98.4	53.4	59.3	36.5
DH10B	ECDH10B_2557	nupC	160	219.4	141.8	175.2	125.7	108.2	0	0	63.8	106	43.5	96.7	84.2	90.8	35.9	44.6
DH10B	ECDH10B_2558	insL-3	119.8	136.2	103.6	74.8	101.5	150.1	21.8	76	172.6	149.3	82.5	100.7	62	90.2	111.5	109
DH10B	ECDH10B_2559	yfeA	21.1	41.1	53.1	54.2	70.5	93.2	94.2	0	83.4	110.4	50.6	32.1	41.3	38.4	60.8	38.6
DH10B	ECDH10B_2562	yfeC	148.2	145	2.9	70.2	4.6	80.4	0	0	114.6	83.3	193.5	147.6	148.1	78.7	98.7	130.3
DH10B	ECDH10B_2563	yfeD	28.1	201.7	60.2	122.6	36.4	178.3	0	0	121	184.3	113.9	113.2	47.9	99.5	75.1	131.3
DH10B	ECDH10B_2564	gltX	667.7	594	625.3	548.1	529.4	604.8	0	358.5	597.4	757.7	433.3	470.6	459	521.3	469.3	401.7
DH10B	ECDH10B_2569	xapR	7.9	26.1	0	21.8	62.9	24.4	0	0	8.5	18.7	6	28.5	60.8	63.7	80.4	81.8
DH10B	ECDH10B_2570	xapB	4.8	5.5	7.1	9.4	0	3.1	0	0	4.1	21	18.1	23.9	50.6	23.4	25.9	35.8
DH10B	ECDH10B_2571	xapA	7.2	0	0	0	0	5.5	0	0	0	0	0	0	17.2	4	0	4
DH10B	ECDH10B_2572	yfeN	5.2	11.1	0	10.3	0	0	0	0	0	6.6	23.8	0	22.3	13.4	2	8.7
DH10B	ECDH10B_2573	yfeR	32.4	37.4	35.1	31.2	84.1	47.4	0	0	48.8	46.5	40.9	27.8	98.6	42.6	16.3	71.6
DH10B	ECDH10B_2574	yfeH	121.4	70.9	54.3	64.8	57.4	38.5	0	0	72.1	91.3	97.2	39.2	62.8	64.8	47.7	69.2
DH10B	ECDH10B_2575	ypeB	119	0	0	5.6	0	0	0	0	0	21.6	79.7	0	0	18.4	0	0
DH10B	ECDH10B_2576	ligA	152.7	129.8	174.6	166	105	175	120.4	0	185.9	148.3	230.2	181.9	81.8	121	112.6	95.2
DH10B	ECDH10B_2577	zipA	353.5	378.9	254.7	403.8	256.4	304.3	172.2	600	313.4	517.1	288.2	230.3	186.2	248.2	134.2	230.8
DH10B	ECDH10B_2578	cysZ	48.7	95.9	254.9	116.4	133.7	184.9	127.5	573.6	35.8	78.7	58.7	91.5	43.5	72	69.5	67.7
DH10B	ECDH10B_2579	cysK	510.6	333.3	1575.3	1490.7	1832.2	1300.9	2523.1	1624.7	229.6	298	457.3	761.8	2469.8	2737.7	3486.5	4501.4
DH10B	ECDH10B_2580	ptsH	163.2	453.3	214	106.3	234.4	149.2	0	0	104	180.5	361.6	176.6	159.8	178.8	146.7	109.9
DH10B	ECDH10B_2581	ptsI	2671.9	2685.6	1378.5	1603.6	1521.5	1492.5	1313.9	1272.9	1356.1	1387.4	1889.5	1767.6	1678.7	2760.5	1855.6	1730.2
DH10B	ECDH10B_2582	crr	2315.8	1357.9	1268.2	857.5	1154.6	736.9	714.2	580.6	816	847.6	504.1	669.7	979	1306	633.8	1112.3
