gene_name	N13	N14	N15	N16	N17	N5	Rhizobium_1	Rhizobium_2	Rhizobium_synnifI4_1	Rhizobium_synnifI4_2
BN877_II1334_locusTag_BN877_II1334	12	0	62	250	102	15	75	212	0	0
BN877_II1338_locusTag_BN877_II1338	59	36	552	1199	752	45	304	1275	0	0
BN877_II1339_locusTag_BN877_II1339	6	1	65	241	31	41	78	291	0	0
BN877_II1340_locusTag_BN877_II1340	0	0	7	13	11	2	52	175	0	0
BN877_II1341_locusTag_BN877_II1341	6	10	30	139	88	16	40	152	0	0
BN877_II1342_locusTag_BN877_II1342	0	0	28	30	7	0	23	69	0	0
BN877_II1343_locusTag_BN877_II1343	12	0	30	118	15	3	26	49	0	0
BN877_II1344_locusTag_BN877_II1344	0	0	0	18	0	0	0	0	0	0
BN877_II1345_locusTag_BN877_II1345	0	0	6	10	5	0	0	0	0	0
BN877_II1346_locusTag_BN877_II1346	3	7	237	777	137	59	174	558	0	0
BN877_II1347_locusTag_BN877_II1347	0	0	0	0	5	14	11	7	0	0
BN877_II1348_locusTag_BN877_II1348	0	0	0	69	10	11	40	33	0	0
BN877_II1349_locusTag_BN877_II1349	5	12	47	261	36	7	155	309	0	0
BN877_II1350_locusTag_BN877_II1350	0	0	2	43	0	0	40	85	0	0
BN877_II1351_locusTag_BN877_II1351	10	0	30	86	37	9	6	73	0	0
BN877_II1352_locusTag_BN877_II1352	1	4	32	137	5	12	15	31	0	0
BN877_II1353_locusTag_BN877_II1353	0	0	0	8	29	0	23	24	0	0
BN877_II1354_locusTag_BN877_II1354	19	11	77	123	38	14	36	137	0	0
BN877_II1355_locusTag_BN877_II1355	0	0	62	127	95	19	77	237	0	0
BN877_II1356_locusTag_BN877_II1356	12	0	68	50	89	9	51	171	0	0
BN877_II1357_locusTag_BN877_II1357	15	0	42	6	9	12	17	17	0	0
BN877_II1358_locusTag_BN877_II1358	0	0	15	30	25	6	23	6	0	0
BN877_II1360_locusTag_BN877_II1360	8	0	108	223	116	32	60	212	0	0
BN877_II1361_locusTag_BN877_II1361	0	0	3	25	0	2	46	116	0	0
BN877_II1362_locusTag_BN877_II1362	0	0	21	18	16	8	49	127	0	0
BN877_II1363_locusTag_BN877_II1363	0	0	2	106	34	11	61	88	0	0
BN877_II1364_locusTag_BN877_II1364	7	0	7	19	6	0	53	229	0	0
BN877_II1365_locusTag_BN877_II1365	0	0	54	179	43	16	49	268	0	0
BN877_II1368_locusTag_BN877_II1368	0	0	13	99	12	9	19	45	0	0
BN877_II1369_locusTag_BN877_II1369	2	0	104	616	21	18	16	10	0	0
BN877_II1372_locusTag_BN877_II1372	10	0	99	449	33	0	84	87	0	0
BN877_II1373_locusTag_BN877_II1373	0	0	18	42	0	11	0	7	0	0
BN877_II1374_locusTag_BN877_II1374	0	0	9	15	0	7	0	9	0	0
BN877_II1375_locusTag_BN877_II1375	0	0	6	55	15	5	0	37	0	0
BN877_II1376_locusTag_BN877_II1376	0	0	2	37	5	14	32	32	0	0
BN877_II1377_locusTag_BN877_II1377	0	0	49	193	13	25	66	131	0	0
BN877_II1378_locusTag_BN877_II1378	6	4	17	103	20	24	96	48	0	0
BN877_II1379_locusTag_BN877_II1379	0	0	2	151	0	0	26	18	0	0
BN877_II1380_locusTag_BN877_II1380	11	0	38	422	71	0	84	151	0	0
BN877_II1381_locusTag_BN877_II1381	0	0	15	36	0	10	0	30	0	0
BN877_II1387_locusTag_BN877_II1387	2	0	118	303	71	44	206	280	0	0
BN877_II1388_locusTag_BN877_II1388	0	0	29	44	53	10	97	334	0	0
BN877_II1393_locusTag_BN877_II1393	0	0	17	62	14	0	51	93	0	0
BN877_II1396_locusTag_BN877_II1396	29	0	58	145	46	0	35	315	0	0
BN877_II1397_locusTag_BN877_II1397	0	0	23	45	23	0	13	40	0	0
BN877_II1398_locusTag_BN877_II1398	0	0	0	24	2	0	34	9	0	0
BN877_II1399_locusTag_BN877_II1399	0	4	48	25	7	19	28	42	0	0
BN877_II1400_locusTag_BN877_II1400	10	0	36	93	15	0	12	66	0	0
BN877_II1401_locusTag_BN877_II1401	0	0	61	86	51	7	165	271	0	0
BN877_II1402_locusTag_BN877_II1402	0	0	27	16	11	0	0	3	0	0
BN877_II1403_locusTag_BN877_II1403	0	0	11	3	0	0	0	12	0	0
BN877_II1404_locusTag_BN877_II1404	0	0	18	12	1	0	9	0	0	0
BN877_II1405_locusTag_BN877_II1405	6	0	10	32	11	6	13	27	0	0
BN877_II1406_locusTag_BN877_II1406	0	0	30	66	6	3	7	35	0	0
BN877_II1407_locusTag_BN877_II1407	0	0	36	76	12	0	14	9	0	0
BN877_II1408_locusTag_BN877_II1408	2	0	19	15	17	0	8	33	0	0
BN877_II1412_locusTag_BN877_II1412	0	0	11	32	4	18	4	48	0	0
BN877_II1413_locusTag_BN877_II1413	0	0	0	5	4	0	0	31	0	0
BN877_II1414_locusTag_BN877_II1414	0	0	0	62	11	0	13	16	0	0
BN877_II1415_locusTag_BN877_II1415	0	0	11	179	41	0	0	72	0	0
BN877_II1416_locusTag_BN877_II1416	0	0	0	0	0	5	0	26	0	0
BN877_II1417_locusTag_BN877_II1417	0	0	0	0	0	0	0	0	0	0
BN877_II1418_locusTag_BN877_II1418	3	0	124	607	117	3	165	852	0	0
BN877_II1419_locusTag_BN877_II1419	2	0	24	177	36	22	43	78	0	0
BN877_II1420_locusTag_BN877_II1420	0	21	5	56	6	0	52	75	0	0
BN877_II1422_locusTag_BN877_II1422	10	2	83	252	80	29	472	826	0	0
BN877_II1423_locusTag_BN877_II1423	25	8	374	593	79	13	790	1679	0	0
BN877_II1424_locusTag_BN877_II1424	0	4	114	173	35	12	200	930	0	0
BN877_II1425_locusTag_BN877_II1425	0	2	113	150	18	4	164	355	0	0
BN877_II1426_locusTag_BN877_II1426	0	0	51	96	1	19	83	343	0	0
BN877_II1427_locusTag_BN877_II1427	17	7	50	202	113	10	157	313	0	0
BN877_II1428_locusTag_BN877_II1428	0	0	29	9	28	4	39	88	0	0
BN877_II1429_locusTag_BN877_II1429	9	0	44	83	47	5	47	212	0	0
BN877_II1430_locusTag_BN877_II1430	18	0	36	133	25	3	131	570	0	0
BN877_II1431_locusTag_BN877_II1431	5	0	31	66	35	0	21	31	0	0
BN877_II1432_locusTag_BN877_II1432	0	23	20	38	6	0	11	12	0	0
BN877_II1433_locusTag_BN877_II1433	0	0	26	108	25	2	10	115	0	0
BN877_II1434_locusTag_BN877_II1434	0	0	0	14	0	0	5	52	0	0
BN877_II1435_locusTag_BN877_II1435	0	0	0	19	0	9	0	36	0	0
BN877_II1436_locusTag_BN877_II1436	0	0	1	14	0	0	0	26	0	0
BN877_II1437_locusTag_BN877_II1437	0	0	29	23	12	0	19	42	0	0
BN877_II1438_locusTag_BN877_II1438	0	0	34	32	15	7	36	54	0	0
BN877_II1439_locusTag_BN877_II1439	0	0	27	22	8	0	32	46	0	0
BN877_II1440_locusTag_BN877_II1440	0	0	5	17	11	6	2	83	0	0
BN877_II1441_locusTag_BN877_II1441	0	32	217	421	109	16	348	621	0	0
BN877_II1442_locusTag_BN877_II1442	0	0	40	70	26	2	53	106	0	0
BN877_II1443_locusTag_BN877_II1443	0	0	26	35	7	6	0	22	0	0
BN877_II1444_locusTag_BN877_II1444	0	0	0	23	4	5	0	0	0	0
BN877_II1445_locusTag_BN877_II1445	0	0	9	30	11	14	0	0	0	0
BN877_II1446_locusTag_BN877_II1446	0	0	1	7	1	0	7	16	0	0
BN877_II1447_locusTag_BN877_II1447	3	0	47	112	27	13	55	1	0	0
BN877_II1448_locusTag_BN877_II1448	0	0	6	19	8	0	5	56	0	0
BN877_II1449_locusTag_BN877_II1449	0	4	22	44	20	0	9	12	0	0
BN877_II1451_locusTag_BN877_II1451	21	0	32	137	100	5	52	116	0	0
BN877_II1452_locusTag_BN877_II1452	0	0	0	29	0	2	28	25	0	0
BN877_II1453_locusTag_BN877_II1453	0	0	0	0	0	0	0	0	0	0
BN877_II1454_locusTag_BN877_II1454	0	0	42	88	9	17	8	48	0	0
BN877_II1455_locusTag_BN877_II1455	0	0	0	56	0	0	0	32	0	0
BN877_II1456_locusTag_BN877_II1456	0	0	44	140	42	2	12	48	0	0
BN877_II1457_locusTag_BN877_II1457	0	0	0	34	0	1	0	51	0	0
BN877_II1459_locusTag_BN877_II1459	7	6	40	143	14	8	38	112	0	0
BN877_II1460_locusTag_BN877_II1460	0	0	15	97	0	0	28	91	0	0
BN877_II1461_locusTag_BN877_II1461	0	0	0	22	0	1	28	0	0	0
BN877_II1462_locusTag_BN877_II1462	25	12	167	542	150	0	107	282	0	0
BN877_II1464_locusTag_BN877_II1464	3	14	183	744	92	42	109	276	0	0
BN877_II1465_locusTag_BN877_II1465	2	0	85	328	6	8	100	101	0	0
BN877_II1466_locusTag_BN877_II1466	7	2	41	142	34	33	33	50	0	0
BN877_II1467_locusTag_BN877_II1467	14	16	349	1052	513	74	335	1232	0	0
BN877_II1468_locusTag_BN877_II1468	13	19	333	803	189	71	214	360	0	0
BN877_II1469_locusTag_BN877_II1469	13	5	131	418	55	36	75	223	0	0
BN877_II1470_locusTag_BN877_II1470	61	35	366	700	119	104	225	579	0	0
BN877_II1472_locusTag_BN877_II1472	0	0	17	112	0	9	55	52	0	0
BN877_II1473_locusTag_BN877_II1473	0	0	36	197	5	18	6	111	0	0
BN877_II1474_locusTag_BN877_II1474	0	0	30	195	25	8	14	157	0	0
BN877_II1475_locusTag_BN877_II1475	0	13	12	224	27	6	76	173	0	0
BN877_II1476_locusTag_BN877_II1476	10	8	134	2313	58	91	202	505	0	0
BN877_II1478_locusTag_BN877_II1478	0	0	45	87	70	3	121	312	0	0
BN877_II1479_locusTag_BN877_II1479	8	0	28	70	30	6	52	88	0	0
BN877_II1482_locusTag_BN877_II1482	0	0	0	30	5	3	13	0	0	0
BN877_II1483_locusTag_BN877_II1483	0	0	0	0	0	0	0	0	0	0
BN877_II1484_locusTag_BN877_II1484	0	0	29	44	61	5	1	41	0	0
BN877_II1485_locusTag_BN877_II1485	0	0	6	16	1	0	0	16	0	0
BN877_II1486_locusTag_BN877_II1486	0	0	0	4	11	0	0	0	0	0
BN877_II1487_locusTag_BN877_II1487	0	0	25	50	4	5	27	36	0	0
BN877_II1488_locusTag_BN877_II1488	0	1	14	88	10	0	0	35	0	0
BN877_II1489_locusTag_BN877_II1489	0	0	16	44	0	0	0	55	0	0
BN877_II1500_locusTag_BN877_II1500	22	27	31	364	205	60	290	844	0	0
BN877_II1501_locusTag_BN877_II1501	0	0	12	53	25	8	32	69	0	0
BN877_II1503_locusTag_BN877_II1503	0	0	30	96	6	5	0	1	0	0
BN877_II1505_locusTag_BN877_II1505	71	21	264	1805	304	50	1065	2175	0	0
BN877_II1506_locusTag_BN877_II1506	71	6	290	730	112	55	775	1605	0	0
BN877_II1507_locusTag_BN877_II1507	42	4	268	776	196	14	23	123	0	0
BN877_II1508_locusTag_BN877_II1508	0	0	2	3	5	0	15	9	0	0
BN877_II1509_locusTag_BN877_II1509	0	0	14	43	0	16	25	36	0	0
BN877_II1510_locusTag_BN877_II1510	5	17	42	120	68	0	498	674	0	0
BN877_II1515_locusTag_BN877_II1515	15	0	20	132	5	30	93	226	0	0
BN877_II1516_locusTag_BN877_II1516	56	32	338	381	397	27	325	682	0	0
BN877_II1517_locusTag_BN877_II1517	4	0	34	150	53	26	97	227	0	0
BN877_II1522_locusTag_BN877_II1522	0	3	40	49	16	0	28	19	0	0
BN877_II1523_locusTag_BN877_II1523	0	0	13	43	1	2	20	20	0	0
BN877_II1524_locusTag_BN877_II1524	0	0	15	16	5	0	0	28	0	0
BN877_II1525_locusTag_BN877_II1525	21	5	114	431	241	88	451	1115	0	0
BN877_II1526_locusTag_BN877_II1526	0	0	0	0	0	5	18	0	0	0
BN877_II1527_locusTag_BN877_II1527	0	0	0	26	5	0	0	13	0	0
BN877_II1528_locusTag_BN877_II1528	0	0	72	243	73	22	131	186	0	0
BN877_II1529_locusTag_BN877_II1529	93	22	307	1100	315	46	292	883	0	0
BN877_II1530_locusTag_BN877_II1530	0	0	12	53	18	7	7	51	0	0
BN877_II1536_locusTag_BN877_II1536	6	20	158	400	176	21	341	450	0	0
BN877_II1544_locusTag_BN877_II1544	95	78	252	330	1025	53	2419	6171	0	0
BN877_II1545_locusTag_BN877_II1545	2	5	68	37	23	0	76	125	0	0
BN877_II1549_locusTag_BN877_II1549	228	276	2843	23112	708	407	1342	3722	0	0
BN877_II1550_locusTag_BN877_II1550	0	0	4	244	115	13	99	263	0	0
BN877_II1553_locusTag_BN877_II1553	0	0	0	52	4	11	184	422	0	0
BN877_II1558_locusTag_BN877_II1558	66	6	222	980	289	8	162	332	0	0
BN877_II1560_locusTag_BN877_II1560	0	0	0	0	0	0	0	0	0	0
BN877_II1561_locusTag_BN877_II1561	3	0	13	11	5	0	30	37	0	0
BN877_II1562_locusTag_BN877_II1562	18	0	4	74	12	1	69	40	0	0
BN877_II1563_locusTag_BN877_II1563	0	0	5	65	9	0	0	6	0	0
BN877_II1564_locusTag_BN877_II1564	0	0	29	38	5	3	18	2	0	0
BN877_II1565_locusTag_BN877_II1565	0	0	6	69	12	2	24	118	0	0
BN877_II1568_locusTag_BN877_II1568	30	16	248	739	213	96	403	1053	0	0
BN877_II1569_locusTag_BN877_II1569	0	0	10	60	9	0	46	152	0	0
BN877_II1572_locusTag_BN877_II1572	16	19	262	613	12	43	115	240	0	0
BN877_II1573_locusTag_BN877_II1573	14	5	320	558	60	41	144	819	0	0
BN877_II1574_locusTag_BN877_II1574	11	4	149	766	62	13	30	23	0	0
BN877_II1575_locusTag_BN877_II1575	0	3	17	72	12	1	0	18	0	0
BN877_II1576_locusTag_BN877_II1576	0	0	16	29	8	2	0	10	0	0
BN877_II1577_locusTag_BN877_II1577	0	0	10	38	12	0	10	48	0	0
BN877_II1578_locusTag_BN877_II1578	0	0	7	8	7	0	0	24	0	0
BN877_II1579_locusTag_BN877_II1579	11	0	52	1006	46	2	89	213	0	0
BN877_II1580_locusTag_BN877_II1580	7	0	68	311	187	14	23	135	0	0
BN877_II1581_locusTag_BN877_II1581	0	0	68	139	18	10	69	81	0	0
BN877_II1582_locusTag_BN877_II1582	8	0	13	198	2	20	27	25	0	0
BN877_II1583_locusTag_BN877_II1583	0	0	3	306	13	11	0	19	0	0
BN877_II1584_locusTag_BN877_II1584	0	5	0	189	9	0	5	62	0	0
BN877_II1587_locusTag_BN877_II1587	23	0	43	242	50	33	111	223	0	0
BN877_II1589_locusTag_BN877_II1589	0	1	35	65	64	13	93	210	0	0
BN877_II1592_locusTag_BN877_II1592	0	0	2	57	22	8	0	25	0	0
BN877_II1593_locusTag_BN877_II1593	0	0	0	0	0	0	0	13	0	0
BN877_II1594_locusTag_BN877_II1594	0	0	28	57	9	0	7	31	0	0
BN877_II1595_locusTag_BN877_II1595	25	3	37	133	110	72	40	132	0	0
BN877_II1597_locusTag_BN877_II1597	0	0	0	9	12	0	12	0	0	0
BN877_II1598_locusTag_BN877_II1598	10	4	1	16	7	1	26	46	0	0
BN877_II1602_locusTag_BN877_II1602	0	0	36	21	0	3	6	42	0	0
BN877_II1603_locusTag_BN877_II1603	3	0	48	10	8	0	39	18	0	0
BN877_II1604_locusTag_BN877_II1604	87	16	289	725	274	15	137	441	0	0
BN877_II1605_locusTag_BN877_II1605	9	6	85	294	62	12	24	195	0	0
BN877_II1606_locusTag_BN877_II1606	0	0	9	50	7	0	6	86	0	0
BN877_II1607_locusTag_BN877_II1607	0	0	17	45	1	2	1	15	0	0
BN877_II1608_locusTag_BN877_II1608	19	0	93	160	117	18	436	1247	0	0
BN877_II1609_locusTag_BN877_II1609	0	0	16	5	0	0	18	35	0	0
BN877_II1610_locusTag_BN877_II1610	0	0	0	22	7	0	0	0	0	0
BN877_II1611_locusTag_BN877_II1611	0	0	24	76	7	14	30	79	0	0
BN877_II1612_locusTag_BN877_II1612	0	0	14	30	12	4	44	51	0	0
BN877_II1613_locusTag_BN877_II1613	6	3	23	81	66	7	71	75	0	0
BN877_II1614_locusTag_BN877_II1614	0	0	12	15	0	0	41	58	0	0
BN877_II1615_locusTag_BN877_II1615	0	0	0	8	0	0	0	0	0	0
BN877_II1616_locusTag_BN877_II1616	0	0	11	2	0	0	0	0	0	0
BN877_II1618_locusTag_BN877_II1618	0	0	34	106	50	14	41	129	0	0
BN877_II1619_locusTag_BN877_II1619	15	11	71	112	142	27	106	386	0	0
BN877_II1620_locusTag_BN877_II1620	20	0	30	256	63	0	86	407	0	0
BN877_II1622_locusTag_BN877_II1622	0	0	9	44	3	0	16	3	0	0
BN877_II1623_locusTag_BN877_II1623	14	21	154	848	298	43	165	392	0	0
BN877_II1624_locusTag_BN877_II1624	5	2	7	64	24	13	0	15	0	0
BN877_II1625_locusTag_BN877_II1625	13	0	64	169	68	21	131	211	0	0
BN877_II1626_locusTag_BN877_II1626	1	0	0	18	0	0	0	6	0	0
BN877_II1631_locusTag_BN877_II1631	24	9	48	196	696	47	269	899	0	0
BN877_II1632_locusTag_BN877_II1632	0	0	8	35	31	0	40	122	0	0
BN877_II1633_locusTag_BN877_II1633	0	0	1	0	9	0	39	114	0	0
BN877_II1634_locusTag_BN877_II1634	0	0	4	67	49	7	61	244	0	0
BN877_II1635_locusTag_BN877_II1635	0	0	0	16	0	0	60	88	0	0
BN877_II1636_locusTag_BN877_II1636	0	4	21	47	43	11	194	436	0	0
BN877_II1637_locusTag_BN877_II1637	14	36	168	483	224	96	455	1285	0	0
BN877_II1638_locusTag_BN877_II1638	0	0	0	0	0	0	0	0	0	0
BN877_II1639_locusTag_BN877_II1639	150	43	547	2040	386	352	843	2089	0	0
BN877_II1640_locusTag_BN877_II1640	0	0	26	42	0	3	29	17	0	0
BN877_II1641_locusTag_BN877_II1641	0	0	30	2	0	0	18	33	0	0
BN877_II1642_locusTag_BN877_II1642	11	0	17	33	3	0	0	25	0	0
BN877_II1643_locusTag_BN877_II1643	0	0	20	26	0	0	0	26	0	0
BN877_II1644_locusTag_BN877_II1644	9	0	38	14	3	0	0	34	0	0
BN877_II1645_locusTag_BN877_II1645	0	0	46	182	22	0	67	42	0	0
BN877_II1646_locusTag_BN877_II1646	0	4	5	54	13	14	33	47	0	0
BN877_II1647_locusTag_BN877_II1647	0	0	44	122	14	8	71	81	0	0
BN877_II1648_locusTag_BN877_II1648	0	0	8	72	9	9	20	170	0	0
BN877_II1649_locusTag_BN877_II1649	0	0	12	78	0	13	101	252	0	0
BN877_II1650_locusTag_BN877_II1650	7	11	41	105	23	0	40	203	0	0
BN877_II1651_locusTag_BN877_II1651	0	0	46	236	14	2	16	154	0	0
BN877_II1652_locusTag_BN877_II1652	0	3	67	133	22	3	71	36	0	0
BN877_II1653_locusTag_BN877_II1653	0	0	0	0	0	0	0	0	0	0
BN877_II1654_locusTag_BN877_II1654	2	1	19	116	24	8	12	56	0	0
BN877_II1655_locusTag_BN877_II1655	0	0	17	36	49	18	34	47	0	0
BN877_II1656_locusTag_BN877_II1656	16	10	51	537	49	37	31	84	0	0
BN877_II1657_locusTag_BN877_II1657	13	0	64	208	118	31	135	388	0	0
BN877_II1658_locusTag_BN877_II1658	0	2	41	72	43	47	36	116	0	0
BN877_II1659_locusTag_BN877_II1659	0	0	26	37	19	3	25	8	0	0
BN877_II1660_locusTag_BN877_II1660	0	0	53	80	0	11	0	26	0	0
BN877_II1661_locusTag_BN877_II1661	0	0	20	39	27	12	12	62	0	0
BN877_II1662_locusTag_BN877_II1662	0	0	0	0	0	0	10	0	0	0
BN877_II1663_locusTag_BN877_II1663	40	0	115	319	149	30	202	670	0	0
BN877_II1664_locusTag_BN877_II1664	0	0	0	9	0	5	0	0	0	0
BN877_II1665_locusTag_BN877_II1665	0	1	18	7	8	1	0	11	0	0
BN877_II1667_locusTag_BN877_II1667	20	0	108	509	137	38	226	651	0	0
BN877_II1668_locusTag_BN877_II1668	0	0	13	54	12	2	54	58	0	0
BN877_II1669_locusTag_BN877_II1669	0	0	60	104	0	10	131	172	0	0
BN877_II1670_locusTag_BN877_II1670	58	6	154	230	347	32	339	806	0	0
BN877_II1671_locusTag_BN877_II1671	1	7	44	88	67	14	175	370	0	0
BN877_II1672_locusTag_BN877_II1672	1	0	10	11	0	0	0	0	0	0
BN877_II1673_locusTag_BN877_II1673	82	34	165	711	403	22	195	927	0	0
BN877_II1674_locusTag_BN877_II1674	18	0	61	126	86	10	175	510	0	0
BN877_II1675_locusTag_BN877_II1675	0	0	10	83	4	1	8	12	0	0
BN877_II1676_locusTag_BN877_II1676	0	0	33	44	4	7	33	52	0	0
BN877_II1678_locusTag_BN877_II1678	0	0	25	47	0	0	10	52	0	0
BN877_II1679_locusTag_BN877_II1679	8	3	57	313	57	2	87	216	0	0
BN877_II1680_locusTag_BN877_II1680	12	13	164	478	102	20	165	599	0	0
BN877_II1681_locusTag_BN877_II1681	36	12	985	2435	350	132	1168	2357	0	0
BN877_II1682_locusTag_BN877_II1682	11	0	19	64	24	15	107	161	0	0
BN877_II1683_locusTag_BN877_II1683	22	22	578	1308	433	126	742	2265	0	0
BN877_II1684_locusTag_BN877_II1684	21	8	346	857	200	45	526	1241	0	0
BN877_II1685_locusTag_BN877_II1685	10	29	180	711	136	44	474	1301	0	0
BN877_II1686_locusTag_BN877_II1686	7	3	57	290	64	36	179	456	0	0
BN877_II1687_locusTag_BN877_II1687	0	6	144	408	113	85	297	910	0	0
BN877_II1688_locusTag_BN877_II1688	0	4	89	277	85	16	91	428	0	0
BN877_II1689_locusTag_BN877_II1689	0	21	324	923	229	67	819	1431	0	0
BN877_II1691_locusTag_BN877_II1691	0	4	8	75	6	11	143	278	0	0
BN877_II1696_locusTag_BN877_II1696	8	0	326	667	204	14	165	327	0	0
BN877_II1697_locusTag_BN877_II1697	0	0	83	41	88	1	66	93	0	0
BN877_II1698_locusTag_BN877_II1698	1	0	29	317	66	19	109	158	0	0
BN877_II1699_locusTag_BN877_II1699	0	0	30	67	2	12	70	132	0	0
BN877_II1700_locusTag_BN877_II1700	0	0	19	44	3	0	0	50	0	0
BN877_II1701_locusTag_BN877_II1701	0	0	0	8	0	10	8	17	0	0
BN877_II1702_locusTag_BN877_II1702	0	0	1	24	1	0	0	0	0	0
BN877_II1703_locusTag_BN877_II1703	0	0	7	16	2	0	0	8	0	0
BN877_II1708_locusTag_BN877_II1708	0	7	26	54	21	0	41	128	0	0
BN877_II1709_locusTag_BN877_II1709	0	11	13	61	10	8	23	131	0	0
BN877_II1710_locusTag_BN877_II1710	4	0	8	39	2	27	0	7	0	0
BN877_II1711_locusTag_BN877_II1711	0	1	29	129	30	0	23	85	0	0
BN877_II1712_locusTag_BN877_II1712	277	10	52	318	145	83	441	665	0	0
BN877_II1713_locusTag_BN877_II1713	3	0	32	37	30	8	31	134	0	0
BN877_II1714_locusTag_BN877_II1714	15	0	23	0	13	0	0	15	0	0
BN877_II1715_locusTag_BN877_II1715	1	0	12	9	7	9	8	76	0	0
BN877_II1716_locusTag_BN877_II1716	0	0	17	61	0	0	58	123	0	0
BN877_II1717_locusTag_BN877_II1717	0	1	26	139	15	12	20	85	0	0
BN877_II1718_locusTag_BN877_II1718	0	0	14	14	0	0	0	0	0	0
BN877_II1719_locusTag_BN877_II1719	4	11	133	431	131	33	70	224	0	0
BN877_II1720_locusTag_BN877_II1720	11	0	145	392	94	14	77	201	0	0
BN877_II1721_locusTag_BN877_II1721	8	7	39	192	115	10	216	301	0	0
BN877_II1724_locusTag_BN877_II1724	0	0	31	109	51	3	34	183	0	0
BN877_II1725_locusTag_BN877_II1725	27	0	172	289	40	13	383	384	0	0
BN877_II1726_locusTag_BN877_II1726	0	3	0	45	49	24	30	90	0	0
BN877_II1727_locusTag_BN877_II1727	0	0	0	0	0	0	0	0	0	0
BN877_II1728_locusTag_BN877_II1728	15	0	59	142	2	15	50	124	0	0
BN877_II1733_locusTag_BN877_II1733	10	13	96	541	181	89	78	255	0	0
BN877_II1734_locusTag_BN877_II1734	8	0	48	150	65	0	10	82	0	0
BN877_II1735_locusTag_BN877_II1735	4	0	16	186	4	25	15	10	0	0
BN877_II1736_locusTag_BN877_II1736	0	0	7	20	26	0	31	0	0	0
BN877_II1737_locusTag_BN877_II1737	0	0	13	22	9	0	0	10	0	0
BN877_II1738_locusTag_BN877_II1738	0	0	0	0	0	0	0	0	0	0
BN877_II1739_locusTag_BN877_II1739	0	0	0	24	1	0	0	10	0	0
BN877_II1741_locusTag_BN877_II1741	35	0	92	227	126	8	250	420	0	0
BN877_II1742_locusTag_BN877_II1742	7	0	77	137	5	38	76	303	0	0
BN877_II1744_locusTag_BN877_II1744	0	0	24	52	1	1	12	55	0	0
BN877_II1747_locusTag_BN877_II1747	0	1	5	18	2	11	0	11	0	0
BN877_II1748_locusTag_BN877_II1748	0	0	0	12	0	0	41	38	0	0
BN877_II1749_locusTag_BN877_II1749	25	4	64	118	51	12	205	608	0	0
BN877_II1750_locusTag_BN877_II1750	11	0	18	57	6	15	76	174	0	0
BN877_II1751_locusTag_BN877_II1751	4	0	28	84	22	17	33	161	0	0
BN877_II1752_locusTag_BN877_II1752	0	4	1	33	0	4	23	51	0	0
BN877_II1753_locusTag_BN877_II1753	15	4	73	151	75	4	147	611	0	0
BN877_II1754_locusTag_BN877_II1754	0	0	28	109	2	0	9	59	0	0
BN877_II1757_locusTag_BN877_II1757	0	0	18	17	1	0	11	60	0	0
BN877_II1758_locusTag_BN877_II1758	0	0	0	11	0	0	0	22	0	0
BN877_II1759_locusTag_BN877_II1759	0	0	3	13	0	0	0	24	0	0
BN877_II1761_locusTag_BN877_II1761	0	0	0	5	6	0	0	4	0	0
BN877_II1762_locusTag_BN877_II1762	107	68	304	391	1228	131	539	1507	0	0
BN877_II1763_locusTag_BN877_II1763	92	27	172	247	522	37	1094	2429	0	0
BN877_II1764_locusTag_BN877_II1764	7	5	27	56	66	36	486	881	0	0
BN877_II1765_locusTag_BN877_II1765	44	6	75	238	158	21	199	771	0	0
BN877_II1766_locusTag_BN877_II1766	3125	1032	11179	66792	6587	1097	3065	4759	0	0
BN877_II1767_locusTag_BN877_II1767	35	14	13	229	42	22	6	137	0	0
BN877_II1769_locusTag_BN877_II1769	16	4	14	186	94	3	143	229	0	0
BN877_II1771_locusTag_BN877_II1771	0	11	20	101	44	2	23	86	0	0
BN877_II1772_locusTag_BN877_II1772	0	0	50	81	10	7	5	0	0	0
BN877_II1773_locusTag_BN877_II1773	0	0	15	23	6	0	0	0	0	0
BN877_II1774_locusTag_BN877_II1774	0	0	0	27	0	0	0	0	0	0
BN877_II1775_locusTag_BN877_II1775	0	0	0	12	21	3	8	0	0	0
BN877_II1776_locusTag_BN877_II1776	8	8	49	122	70	14	26	183	0	0
BN877_II1777_locusTag_BN877_II1777	10	0	27	54	0	0	65	70	0	0
BN877_II1778_locusTag_BN877_II1778	7	0	13	20	14	1	22	55	0	0
BN877_II1779_locusTag_BN877_II1779	5	2	13	70	19	1	28	41	0	0
BN877_II1780_locusTag_BN877_II1780	0	0	4	10	0	2	0	32	0	0
BN877_II1781_locusTag_BN877_II1781	0	0	0	26	16	0	5	100	0	0
BN877_II1782_locusTag_BN877_II1782	0	0	0	0	0	0	0	0	0	0
BN877_II1783_locusTag_BN877_II1783	12	0	5	0	10	17	24	12	0	0
BN877_II1784_locusTag_BN877_II1784	0	0	0	8	0	0	0	0	0	0
BN877_II1785_locusTag_BN877_II1785	0	0	0	3	0	3	3	16	0	0
BN877_II1787_locusTag_BN877_II1787	61	5	111	180	86	25	205	426	0	0
BN877_II1789_locusTag_BN877_II1789	8	0	0	37	2	7	20	33	0	0
BN877_II1790_locusTag_BN877_II1790	0	0	42	74	62	68	3	28	0	0
