tss_id	locus_id	gene_name	tss_bp	dir	5utr_len
tss-2870	ECDH10B_2988	argA	3041134	fwd	0
tss-2871	ECDH10B_2989	recD	3044353	rev	0
tss-2872	ECDH10B_2990	recB	3047895	rev	0
tss-2873	ECDH10B_2991	ptrA	3050776	rev	0
tss-2874	ECDH10B_2992	recC	3054320	rev	0
tss-2875	ECDH10B_2993	ppdC	3054656	rev	0
tss-2876	ECDH10B_2994	ygdB	3055048	rev	0
tss-2877	ECDH10B_2995	ppdB	3055608	rev	0
tss-2878	ECDH10B_2996	ppdA	3056069	rev	0
tss-2879	ECDH10B_2997	thyA	3057047	rev	0
tss-2880	ECDH10B_2998	lgt	3057929	rev	0
tss-2881	ECDH10B_2999	ptsP	3060326	rev	0
tss-2882	ECDH10B_3000	nudH	3060869	rev	0
tss-2883	ECDH10B_3001	mutH	3061554	fwd	0
tss-2884	ECDH10B_3002	ygdQ	3062312	fwd	0
tss-2885	ECDH10B_3003	ygdR	3063163	fwd	0
tss-2886	ECDH10B_3004	tas	3063489	fwd	0
tss-2887	ECDH10B_3005	ygeD	3065754	rev	0
tss-2888	ECDH10B_3006	aas	3067906	rev	0
tss-2889	ECDH10B_3007	rygA	3068081	rev	0
tss-2890	ECDH10B_3008	rygB	3068277	rev	0
tss-2891	ECDH10B_3009	galR	3068491	fwd	0
tss-2892	ECDH10B_3010	lysA	3070791	rev	0
tss-2893	ECDH10B_3011	lysR	3070913	fwd	0
tss-2894	ECDH10B_3012	ygeA	3072527	rev	0
tss-2895	ECDH10B_3013	araE	3074074	rev	0
tss-2896	ECDH10B_3014	kduD	3075150	rev	0
tss-2897	ECDH10B_3015	kduI	3076016	rev	0
tss-2898	ECDH10B_3016	yqeF	3077484	rev	0
tss-2899	ECDH10B_3017	yqeG	3077739	fwd	0
tss-2900	ECDH10B_3018	yqeH	3079428	fwd	0
tss-2901	ECDH10B_3019	yqeI	3080394	fwd	0
tss-2902	ECDH10B_3020	yqeJ	3081196	fwd	0
tss-2903	ECDH10B_3021	yqeK	3082252	rev	0
tss-2904	ECDH10B_3022	ygeF	3082446	fwd	0
tss-2905	ECDH10B_3023	ygeG	3083160	fwd	0
tss-2906	ECDH10B_3024	ygeH	3083986	fwd	0
tss-2907	ECDH10B_3025	ygeI	3085530	fwd	0
tss-2908	ECDH10B_3026	pbl	3085933	fwd	0
tss-2909	ECDH10B_3028	ygeK	3086795	rev	0
tss-2910	ECDH10B_3029	ygeL	3086984	rev	0
tss-2911	ECDH10B_3030	ygeM	3087637	rev	0
tss-2912	ECDH10B_3033	ygeO	3088279	rev	0
tss-2913	ECDH10B_3034	insD-4	3089169	rev	0
tss-2914	ECDH10B_3035	insC-4	3089537	rev	0
tss-2915	ECDH10B_3038	ygeQ	3090720	rev	0
tss-2916	ECDH10B_3039	glyU	3090949	rev	0
tss-2917	ECDH10B_3040	ygeR	3091783	rev	0
tss-2918	ECDH10B_3041	xdhA	3092237	fwd	0
tss-2919	ECDH10B_3042	xdhB	3094506	fwd	0
tss-2920	ECDH10B_3043	xdhC	3095381	fwd	0
tss-2921	ECDH10B_3044	ygeV	3097678	rev	0
tss-2922	ECDH10B_3045	ygeW	3098154	fwd	0
tss-2923	ECDH10B_3046	ygeX	3099402	fwd	0
tss-2924	ECDH10B_3047	ygeY	3100656	fwd	0
tss-2925	ECDH10B_3048	hyuA	3101920	fwd	0
tss-2926	ECDH10B_3049	yqeA	3103353	fwd	0
tss-2927	ECDH10B_3050	yqeB	3106131	rev	0
tss-2928	ECDH10B_3051	yqeC	3106949	rev	0
tss-2929	ECDH10B_3052	ygfJ	3107052	fwd	0
tss-2930	ECDH10B_3053	ygfK	3107952	fwd	0
tss-2931	ECDH10B_3054	ssnA	3111053	fwd	0
tss-2932	ECDH10B_3055	ygfM	3112432	fwd	0
tss-2933	ECDH10B_3056	xdhD	3113208	fwd	0
tss-2934	ECDH10B_3057	ygfO	3116243	fwd	0
tss-2935	ECDH10B_3058	guaD	3117658	fwd	0
tss-2936	ECDH10B_3059	ygfQ	3119013	fwd	0
tss-2937	ECDH10B_3061	ygfT	3122823	rev	0
tss-2938	ECDH10B_3062	ygfU	3123259	fwd	0
tss-2939	ECDH10B_3063	idi	3124957	fwd	0
tss-2940	ECDH10B_3064	lysS	3127066	rev	0
tss-2941	ECDH10B_3065	prfB	3128174	rev	0
tss-2942	ECDH10B_3066	recJ	3129998	rev	0
tss-2943	ECDH10B_3067	dsbC	3130714	rev	0
tss-2944	ECDH10B_3068	xerD	3131635	rev	0
tss-2945	ECDH10B_3069	fldB	3131747	fwd	0
tss-2946	ECDH10B_3070	ygfX	3132715	rev	0
tss-2947	ECDH10B_3071	ygfY	3132962	rev	0
tss-2948	ECDH10B_3072	ygfZ	3133205	fwd	0
tss-2949	ECDH10B_3073	yqfA	3135040	rev	0
tss-2950	ECDH10B_3074	yqfB	3135515	rev	0
tss-2951	ECDH10B_3075	bglA	3135554	fwd	0
tss-2952	ECDH10B_3076	ygfF	3137793	rev	0
tss-2953	ECDH10B_3077	gcvP	3140933	rev	0
tss-2954	ECDH10B_3078	gcvH	3141441	rev	0
tss-2955	ECDH10B_3080	visC	3144209	rev	0
tss-2956	ECDH10B_3081	ubiH	3145410	rev	0
tss-2957	ECDH10B_3082	pepP	3146732	rev	0
tss-2958	ECDH10B_3083	ygfB	3147336	rev	0
tss-2959	ECDH10B_3084	zapA	3147504	fwd	0
tss-2960	ECDH10B_3085	ssrS	3147875	fwd	0
tss-2961	ECDH10B_3086	ygfA	3148133	fwd	0
tss-2962	ECDH10B_3087	rygC	3148707	fwd	0
tss-2963	ECDH10B_3088	serA	3150302	rev	0
tss-2964	ECDH10B_3089	rpiA	3151217	rev	0
tss-2965	ECDH10B_3090	yqfE	3151503	rev	0
tss-2966	ECDH10B_3091	argP	3151645	fwd	0
tss-2967	ECDH10B_3093	argK	3154879	fwd	0
tss-2968	ECDH10B_3094	ygfG	3155885	fwd	0
tss-2969	ECDH10B_3096	ygfI	3159065	rev	0
tss-2970	ECDH10B_3097	yggE	3159972	rev	0
tss-2971	ECDH10B_3098	argO	3160700	rev	0
tss-2972	ECDH10B_3099	mscS	3161699	rev	0
tss-2973	ECDH10B_3100	fbaA	3163136	rev	0
tss-2974	ECDH10B_3101	pgk	3164514	rev	0
tss-2975	ECDH10B_3102	epd	3165583	rev	0
tss-2976	ECDH10B_3103	yggC	3166581	rev	0
tss-2977	ECDH10B_3104	yggD	3167087	rev	0
tss-2978	ECDH10B_3105	yggF	3168074	rev	0
tss-2979	ECDH10B_3106	yggP	3169348	rev	0
tss-2980	ECDH10B_3110	tktA	3174726	rev	0
tss-2981	ECDH10B_3111	yggG	3175004	fwd	0
tss-2982	ECDH10B_3112	speB	3176888	rev	0
tss-2983	ECDH10B_3113	speA	3179002	rev	0
tss-2984	ECDH10B_3114	yqgB	3179157	rev	0
tss-2985	ECDH10B_3115	yqgC	3179278	fwd	0
tss-2986	ECDH10B_3116	yqgD	3179741	rev	0
tss-2987	ECDH10B_3117	metK	3179797	fwd	0
tss-2988	ECDH10B_3119	sprT	3182846	fwd	0
tss-2989	ECDH10B_3121	yggJ	3184225	fwd	0
tss-2990	ECDH10B_3122	gshB	3184969	fwd	0
tss-2991	ECDH10B_3123	yqgE	3186028	fwd	0
tss-2992	ECDH10B_3124	yqgF	3186591	fwd	0
tss-2993	ECDH10B_3125	yggR	3188171	rev	0
tss-2994	ECDH10B_3126	yggS	3188189	fwd	0
tss-2995	ECDH10B_3127	yggT	3188911	fwd	0
tss-2996	ECDH10B_3128	yggU	3189474	fwd	0
tss-2997	ECDH10B_3129	yggV	3189772	fwd	0
tss-2998	ECDH10B_3130	yggW	3190358	fwd	0
tss-2999	ECDH10B_3131	yggM	3192656	rev	0
tss-3000	ECDH10B_3132	ansB	3193819	rev	0
tss-3001	ECDH10B_3133	yggN	3194714	rev	0
tss-3002	ECDH10B_3134	yggL	3195224	rev	0
tss-3003	ECDH10B_3135	trmI	3195943	rev	0
tss-3004	ECDH10B_3136	mutY	3196104	fwd	0
tss-3005	ECDH10B_3137	yggX	3197184	fwd	0
tss-3006	ECDH10B_3138	mltC	3197524	fwd	0
tss-3007	ECDH10B_3141	pppA	3203945	fwd	0
tss-3008	ECDH10B_3142	yghG	3204820	fwd	0
tss-3009	ECDH10B_3143	yghF	3205377	fwd	0
tss-3010	ECDH10B_3144	yghE	3206309	fwd	0
tss-3011	ECDH10B_3145	yghD	3207171	fwd	0
tss-3012	ECDH10B_3146	pheV	3207931	rev	0
tss-3013	ECDH10B_3147	yqgA	3208744	rev	0
tss-3014	ECDH10B_3148	speC	3209142	fwd	0
tss-3015	ECDH10B_3151	glcA	3217046	rev	0
tss-3016	ECDH10B_3152	glcB	3219572	rev	0
tss-3017	ECDH10B_3153	glcG	3219998	rev	0
tss-3018	ECDH10B_3154	glcF	3221226	rev	0
tss-3019	ECDH10B_3155	glcE	3222289	rev	0
tss-3020	ECDH10B_3156	glcD	3223788	rev	0
tss-3021	ECDH10B_3157	glcC	3224039	fwd	0
tss-3022	ECDH10B_3158	yghO	3225982	rev	0
tss-3023	ECDH10B_3159	insH-9	3225945	fwd	0
tss-3024	ECDH10B_3160	yghQ	3228175	rev	0
tss-3025	ECDH10B_3161	yghR	3228979	rev	0
tss-3026	ECDH10B_3162	yghS	3229724	rev	0
tss-3027	ECDH10B_3163	yghT	3229898	fwd	0
tss-3028	ECDH10B_3164	pitB	3232138	rev	0
tss-3029	ECDH10B_3165	gss	3234289	rev	0
tss-3030	ECDH10B_3166	yghU	3234494	fwd	0
tss-3031	ECDH10B_3167	hybG	3235731	rev	0
tss-3032	ECDH10B_3168	hybF	3236085	rev	0
tss-3033	ECDH10B_3169	hybE	3236566	rev	0
tss-3034	ECDH10B_3170	hybD	3237053	rev	0
tss-3035	ECDH10B_3171	hybC	3238756	rev	0
tss-3036	ECDH10B_3172	hybB	3239931	rev	0
tss-3037	ECDH10B_3173	hybA	3240907	rev	0
tss-3038	ECDH10B_3174	hybO	3242028	rev	0
tss-3039	ECDH10B_3175	yghW	3242504	rev	0
tss-3040	ECDH10B_3178	yghZ	3243664	fwd	0
tss-3041	ECDH10B_3179	yqhA	3245238	rev	0
tss-3042	ECDH10B_3180	yghA	3245429	fwd	0
tss-3043	ECDH10B_3181	exbD	3247010	rev	0
tss-3044	ECDH10B_3182	exbB	3247751	rev	0
tss-3045	ECDH10B_3183	metC	3248003	fwd	0
tss-3046	ECDH10B_3184	yghB	3249330	fwd	0
tss-3047	ECDH10B_3185	yqhC	3250985	rev	0
tss-3048	ECDH10B_3186	yqhD	3251122	fwd	0
tss-3049	ECDH10B_3187	dkgA	3252390	fwd	0
tss-3050	ECDH10B_3188	yqhG	3253417	fwd	0
tss-3051	ECDH10B_3189	yqhH	3254394	fwd	0
tss-3052	ECDH10B_3190	ygiQ	3256913	rev	0
tss-3053	ECDH10B_3191	sufI	3258436	rev	0
tss-3054	ECDH10B_3192	plsC	3259248	rev	0
tss-3055	ECDH10B_3193	parC	3261740	rev	0
tss-3056	ECDH10B_3194	ygiS	3263485	rev	0
tss-3057	ECDH10B_3195	ygiT	3264013	rev	0
tss-3058	ECDH10B_3196	mqsR	3264311	rev	0
tss-3059	ECDH10B_3197	ygiV	3264998	rev	0
tss-3060	ECDH10B_3198	ygiW	3265443	rev	0
tss-3061	ECDH10B_3199	qseB	3265595	fwd	0
tss-3062	ECDH10B_3200	qseC	3266251	fwd	0
tss-3063	ECDH10B_3201	ygiZ	3267978	rev	0
tss-3064	ECDH10B_3202	mdaB	3268297	fwd	0
tss-3065	ECDH10B_3203	ygiN	3268909	fwd	0
tss-3066	ECDH10B_3204	parE	3271163	rev	0
tss-3067	ECDH10B_3205	yqiA	3271773	rev	0
tss-3068	ECDH10B_3206	cpdA	3272600	rev	0
tss-3069	ECDH10B_3207	yqiB	3273047	rev	0
tss-3070	ECDH10B_3208	nudF	3273677	rev	0
tss-3071	ECDH10B_3209	tolC	3273882	fwd	0
tss-3072	ECDH10B_3210	ygiA	3275363	fwd	0
tss-3073	ECDH10B_3211	ygiB	3275607	fwd	0
tss-3074	ECDH10B_3212	ygiC	3276188	fwd	0
tss-3075	ECDH10B_3213	ygiD	3278174	rev	0
tss-3076	ECDH10B_3214	zupT	3278317	fwd	0
tss-3077	ECDH10B_3215	ribB	3280233	rev	0
tss-3078	ECDH10B_3216	yqiC	3280607	fwd	0
tss-3079	ECDH10B_3217	ygiL	3281181	fwd	0
tss-3080	ECDH10B_3218	insC-5	3281909	fwd	0
tss-3081	ECDH10B_3219	insD-5	3282277	fwd	0
tss-3082	ECDH10B_3220	yqiG	3283167	fwd	0
tss-3083	ECDH10B_3221	yqiH	3285648	fwd	0
tss-3084	ECDH10B_3222	yqiI	3286399	fwd	0
tss-3085	ECDH10B_3223	glgS	3287706	rev	0
tss-3086	ECDH10B_3224	yqiJ	3287975	fwd	0
tss-3087	ECDH10B_3225	yqiK	3288631	fwd	0
tss-3088	ECDH10B_3226	rygD	3290667	rev	0
tss-3089	ECDH10B_3227	rfaE	3292520	rev	0
tss-3090	ECDH10B_3228	glnE	3295408	rev	0
tss-3091	ECDH10B_3229	ygiF	3296732	rev	0
tss-3092	ECDH10B_3230	htrG	3296974	fwd	0
tss-3093	ECDH10B_3231	cca	3297658	fwd	0
tss-3094	ECDH10B_3232	bacA	3299898	rev	0
tss-3095	ECDH10B_3233	folB	3300356	rev	0
tss-3096	ECDH10B_3234	ygiH	3300461	fwd	0
tss-3097	ECDH10B_3235	ygiP	3302023	rev	0
tss-3098	ECDH10B_3236	ttdA	3302230	fwd	0
tss-3099	ECDH10B_3237	ttdB	3303138	fwd	0
tss-3100	ECDH10B_3238	ygjE	3303791	fwd	0
tss-3101	ECDH10B_3239	ygjD	3306310	rev	0
tss-3102	ECDH10B_3240	rpsU	3306548	fwd	0
tss-3103	ECDH10B_3241	dnaG	3306874	fwd	0
tss-3104	ECDH10B_3242	rpoD	3308814	fwd	0
tss-3105	ECDH10B_3243	mug	3311240	rev	0
tss-3106	ECDH10B_3244	ileX	3311365	fwd	0
tss-3107	ECDH10B_3245	yqjH	3312258	rev	0
tss-3108	ECDH10B_3246	yqjI	3312546	fwd	0
tss-3109	ECDH10B_3247	aer	3314843	rev	0
tss-3110	ECDH10B_3248	ygjG	3315234	fwd	0
tss-3111	ECDH10B_3249	ygjH	3317014	rev	0
tss-3112	ECDH10B_3250	ebgR	3317233	fwd	0
tss-3113	ECDH10B_3251	ebgA	3318400	fwd	0
tss-3114	ECDH10B_3252	ebgC	3321489	fwd	0
tss-3115	ECDH10B_3253	ygjI	3322001	fwd	0
tss-3116	ECDH10B_3254	ygjJ	3323568	fwd	0
tss-3117	ECDH10B_3255	ygjK	3324655	fwd	0
tss-3118	ECDH10B_3256	fadH	3327432	fwd	0
tss-3119	ECDH10B_3257	ygjM	3329911	rev	0
tss-3120	ECDH10B_3258	ygjN	3330222	rev	0
tss-3121	ECDH10B_3259	ygjO	3331642	rev	0
tss-3122	ECDH10B_3260	ygjP	3331727	fwd	0
tss-3123	ECDH10B_3261	ygjQ	3332307	fwd	0
tss-3124	ECDH10B_3262	ygjR	3333060	fwd	0
tss-3125	ECDH10B_3263	sraF	3334141	fwd	0
tss-3126	ECDH10B_3264	alx	3334347	fwd	0
tss-3127	ECDH10B_3265	sstT	3335711	fwd	0
tss-3128	ECDH10B_3266	ygjV	3337511	rev	0
tss-3129	ECDH10B_3267	uxaA	3339081	rev	0
tss-3130	ECDH10B_3268	uxaC	3340508	rev	0
tss-3131	ECDH10B_3269	exuT	3340871	fwd	0
tss-3132	ECDH10B_3270	exuR	3342419	fwd	0
tss-3133	ECDH10B_3271	yqjA	3343540	fwd	0
tss-3134	ECDH10B_3272	yqjB	3344206	fwd	0
tss-3135	ECDH10B_3273	yqjC	3344736	fwd	0
tss-3136	ECDH10B_3274	yqjD	3345142	fwd	0
tss-3137	ECDH10B_3275	yqjE	3345450	fwd	0
tss-3138	ECDH10B_3276	yqjK	3345844	fwd	0
tss-3139	ECDH10B_3277	yqjF	3346329	fwd	0
tss-3140	ECDH10B_3278	yqjG	3346791	fwd	0
tss-3141	ECDH10B_3279	yhaH	3348071	fwd	0
tss-3142	ECDH10B_3280	yhaI	3348678	fwd	0
tss-3143	ECDH10B_3281	yhaJ	3349981	rev	0
tss-3144	ECDH10B_3282	yhaK	3350086	fwd	0
tss-3145	ECDH10B_3283	yhaL	3350810	fwd	0
tss-3146	ECDH10B_3284	yhaM	3352418	rev	0
tss-3147	ECDH10B_3285	yhaO	3353714	rev	0
tss-3148	ECDH10B_3286	tdcG	3355416	rev	0
tss-3149	ECDH10B_3287	tdcF	3355877	rev	0
tss-3150	ECDH10B_3288	tdcE	3358185	rev	0
tss-3151	ECDH10B_3289	tdcD	3359439	rev	0
tss-3152	ECDH10B_3290	tdcC	3360784	rev	0
tss-3153	ECDH10B_3291	tdcB	3361795	rev	0
tss-3154	ECDH10B_3292	tdcA	3362832	rev	0
tss-3155	ECDH10B_3293	tdcR	3363147	fwd	0
tss-3156	ECDH10B_3294	yhaB	3363621	fwd	0
tss-3157	ECDH10B_3295	yhaC	3364182	fwd	0
tss-3158	ECDH10B_3296	rnpB	3366359	rev	0
tss-3159	ECDH10B_3297	garK	3367618	rev	0
tss-3160	ECDH10B_3298	garR	3368524	rev	0
tss-3161	ECDH10B_3299	garL	3369324	rev	0
tss-3162	ECDH10B_3300	garP	3370674	rev	0
tss-3163	ECDH10B_3301	garD	3371049	fwd	0
tss-3164	ECDH10B_3302	sohA	3372769	fwd	0
tss-3165	ECDH10B_3303	yhaV	3373104	fwd	0
tss-3166	ECDH10B_3304	agaR	3374432	rev	0
tss-3167	ECDH10B_3305	kbaZ	3374681	fwd	0
tss-3168	ECDH10B_3306	agaV	3375984	fwd	0
tss-3169	ECDH10B_3307	agaW	3376468	fwd	0
tss-3170	ECDH10B_3308	agaA	3376889	fwd	0
tss-3171	ECDH10B_3309	agaS	3377743	fwd	0
tss-3172	ECDH10B_3310	kbaY	3378910	fwd	0
tss-3173	ECDH10B_3311	agaB	3379937	fwd	0
tss-3174	ECDH10B_3312	agaC	3380452	fwd	0
tss-3175	ECDH10B_3313	agaD	3381245	fwd	0
tss-3176	ECDH10B_3314	agaI	3382037	fwd	0
tss-3177	ECDH10B_3315	yraH	3383193	fwd	0
tss-3178	ECDH10B_3316	yraI	3383857	fwd	0
tss-3179	ECDH10B_3317	yraJ	3384581	fwd	0
tss-3180	ECDH10B_3318	yraK	3387108	fwd	0
tss-3181	ECDH10B_3319	yraL	3389102	rev	0
tss-3182	ECDH10B_3320	yraM	3389167	fwd	0
tss-3183	ECDH10B_3321	yraN	3391161	fwd	0
tss-3184	ECDH10B_3322	diaA	3391576	fwd	0
tss-3185	ECDH10B_3323	yraP	3392176	fwd	0
tss-3186	ECDH10B_3324	yraQ	3393905	rev	0
tss-3187	ECDH10B_3325	yraR	3394613	rev	0
tss-3188	ECDH10B_3326	yhbO	3394741	fwd	0
tss-3189	ECDH10B_3327	yhbP	3395682	rev	0
tss-3190	ECDH10B_3328	yhbQ	3395733	fwd	0
tss-3191	ECDH10B_3329	yhbS	3396525	rev	0
tss-3192	ECDH10B_3330	yhbT	3397043	rev	0
tss-3193	ECDH10B_3331	yhbU	3397252	fwd	0
tss-3194	ECDH10B_3332	yhbV	3398256	fwd	0
tss-3195	ECDH10B_3333	yhbW	3399215	fwd	0
tss-3196	ECDH10B_3334	mtr	3401584	rev	0
tss-3197	ECDH10B_3335	deaD	3403627	rev	0
tss-3198	ECDH10B_3336	nlpI	3404691	rev	0
tss-3199	ECDH10B_3337	pnp	3407004	rev	0
tss-3200	ECDH10B_3338	sraG	3406992	fwd	0
tss-3201	ECDH10B_3339	rpsO	3407451	rev	0
tss-3202	ECDH10B_3340	truB	3408544	rev	0
tss-3203	ECDH10B_3341	rbfA	3408945	rev	0
tss-3204	ECDH10B_3342	infB	3411781	rev	0
tss-3205	ECDH10B_3343	nusA	3413293	rev	0
tss-3206	ECDH10B_3344	yhbC	3413773	rev	0
tss-3207	ECDH10B_3345	metY	3414056	rev	0
tss-3208	ECDH10B_3346	argG	3414404	fwd	0
tss-3209	ECDH10B_3347	yhbX	3417380	rev	0
tss-3210	ECDH10B_3348	leuU	3417925	rev	0
tss-3211	ECDH10B_3349	secG	3418272	rev	0
tss-3212	ECDH10B_3350	glmM	3419837	rev	0
tss-3213	ECDH10B_3351	folP	3420678	rev	0
tss-3214	ECDH10B_3352	ftsH	3422702	rev	0
tss-3215	ECDH10B_3353	rrmJ	3423431	rev	0
tss-3216	ECDH10B_3354	yhbY	3423557	fwd	0
tss-3217	ECDH10B_3355	greA	3424482	rev	0
tss-3218	ECDH10B_3356	dacB	3424730	fwd	0
tss-3219	ECDH10B_3357	obgE	3427521	rev	0
tss-3220	ECDH10B_3358	yhbE	3428502	rev	0
tss-3221	ECDH10B_3359	rpmA	3428886	rev	0
tss-3222	ECDH10B_3360	rplU	3429218	rev	0
tss-3223	ECDH10B_3361	ispB	3429477	fwd	0
tss-3224	ECDH10B_3362	sfsB	3430676	fwd	0
tss-3225	ECDH10B_3364	yrbA	3432570	rev	0
tss-3226	ECDH10B_3365	yrbB	3433023	rev	0
tss-3227	ECDH10B_3366	yrbC	3433658	rev	0
tss-3228	ECDH10B_3367	yrbD	3434228	rev	0
tss-3229	ECDH10B_3368	yrbE	3435015	rev	0
tss-3230	ECDH10B_3369	yrbF	3435832	rev	0
tss-3231	ECDH10B_3370	yrbG	3436042	fwd	0
tss-3232	ECDH10B_3371	kdsD	3437033	fwd	0
tss-3233	ECDH10B_3372	kdsC	3438040	fwd	0
tss-3234	ECDH10B_3373	yrbK	3438603	fwd	0
tss-3235	ECDH10B_3374	yhbN	3439147	fwd	0
tss-3236	ECDH10B_3375	yhbG	3439711	fwd	0
tss-3237	ECDH10B_3376	rpoN	3440484	fwd	0
tss-3238	ECDH10B_3377	hpf	3441940	fwd	0
tss-3239	ECDH10B_3378	ptsN	3442345	fwd	0
tss-3240	ECDH10B_3379	yhbJ	3442882	fwd	0
tss-3241	ECDH10B_3380	npr	3443733	fwd	0
tss-3242	ECDH10B_3381	yrbL	3444219	fwd	0
tss-3243	ECDH10B_3382	mtgA	3445576	rev	0
tss-3244	ECDH10B_3383	elbB	3446226	rev	0
tss-3245	ECDH10B_3384	ryhA	3446344	fwd	0
tss-3246	ECDH10B_3385	arcB	3448792	rev	0
tss-3247	ECDH10B_3386	yhcC	3449817	rev	0
tss-3248	ECDH10B_3387	gltB	3450399	fwd	0
tss-3249	ECDH10B_3388	gltD	3454965	fwd	0
tss-3250	ECDH10B_3389	gltF	3456943	fwd	0
tss-3251	ECDH10B_3390	yhcA	3457879	fwd	0
tss-3252	ECDH10B_3391	yhcD	3458574	fwd	0
tss-3253	ECDH10B_3394	insH-10	3462485	rev	0
tss-3254	ECDH10B_3396	yhcF	3462693	fwd	0
tss-3255	ECDH10B_3398	yhcH	3465245	rev	0
tss-3256	ECDH10B_3399	nanK	3466117	rev	0
tss-3257	ECDH10B_3400	nanE	3466803	rev	0
tss-3258	ECDH10B_3401	nanT	3468341	rev	0
tss-3259	ECDH10B_3402	nanA	3469343	rev	0
tss-3260	ECDH10B_3403	nanR	3470256	rev	0
tss-3261	ECDH10B_3404	dcuD	3470636	fwd	0
tss-3262	ECDH10B_3405	sspB	3472543	rev	0
tss-3263	ECDH10B_3406	sspA	3473187	rev	0
tss-3264	ECDH10B_3407	rpsI	3473974	rev	0
tss-3265	ECDH10B_3408	rplM	3474418	rev	0
tss-3266	ECDH10B_3409	yhcM	3475764	rev	0
tss-3267	ECDH10B_3410	yhcB	3475958	fwd	0
tss-3268	ECDH10B_3411	degQ	3476510	fwd	0
tss-3269	ECDH10B_3412	degS	3477967	fwd	0
tss-3270	ECDH10B_3413	mdh	3480035	rev	0
tss-3271	ECDH10B_3414	argR	3480470	fwd	0
tss-3272	ECDH10B_3415	yhcN	3481305	fwd	0
tss-3273	ECDH10B_3416	yhcO	3481896	rev	0
tss-3274	ECDH10B_3418	aaeA	3484893	rev	0
tss-3275	ECDH10B_3419	aaeX	3485104	rev	0
tss-3276	ECDH10B_3420	aaeR	3485287	fwd	0
tss-3277	ECDH10B_3421	tldD	3487795	rev	0
tss-3278	ECDH10B_3422	yhdP	3492025	rev	0
tss-3279	ECDH10B_3423	rng	3493562	rev	0
tss-3280	ECDH10B_3424	yhdE	3494145	rev	0
tss-3281	ECDH10B_3425	mreD	3494642	rev	0
tss-3282	ECDH10B_3427	mreB	3496854	rev	0
tss-3283	ECDH10B_3428	yhdA	3499099	rev	0
tss-3284	ECDH10B_3429	yhdH	3499251	fwd	0
tss-3285	ECDH10B_3430	accB	3501203	fwd	0
tss-3286	ECDH10B_3431	accC	3501684	fwd	0
tss-3287	ECDH10B_3432	yhdT	3503142	fwd	0
tss-3288	ECDH10B_3433	panF	3503374	fwd	0
tss-3289	ECDH10B_3434	prmA	3504837	fwd	0
tss-3290	ECDH10B_3435	dusB	3506047	fwd	0
tss-3291	ECDH10B_3436	fis	3507038	fwd	0
tss-3292	ECDH10B_3437	yhdJ	3507420	fwd	0
tss-3293	ECDH10B_3438	yhdU	3508388	fwd	0
tss-3294	ECDH10B_3439	envR	3509232	rev	0
tss-3295	ECDH10B_3440	acrE	3509631	fwd	0
tss-3296	ECDH10B_3441	acrF	3510800	fwd	0
tss-3297	ECDH10B_3442	yhdV	3514157	fwd	0
tss-3298	ECDH10B_3443	yhdW	3514916	fwd	0
tss-3299	ECDH10B_3444	yhdX	3515901	fwd	0
tss-3300	ECDH10B_3445	yhdY	3517092	fwd	0
tss-3301	ECDH10B_3446	yhdZ	3518203	fwd	0
tss-3302	ECDH10B_3447	rrfF	3519309	rev	0
tss-3303	ECDH10B_3448	thrV	3519422	rev	0
tss-3304	ECDH10B_3449	rrfD	3519554	rev	0
tss-3305	ECDH10B_3450	rrlD	3522550	rev	0
tss-3306	ECDH10B_3451	alaU	3522800	rev	0
tss-3307	ECDH10B_3452	ileU	3522919	rev	0
tss-3308	ECDH10B_3453	rrsD	3524529	rev	0
tss-3309	ECDH10B_3454	yrdA	3525003	fwd	0
tss-3310	ECDH10B_3455	yrdB	3525790	rev	0
tss-3311	ECDH10B_3456	aroE	3526605	rev	0
tss-3312	ECDH10B_3457	yrdC	3527182	rev	0
tss-3313	ECDH10B_3458	yrdD	3527729	rev	0
tss-3314	ECDH10B_3459	smg	3528231	rev	0
tss-3315	ECDH10B_3460	smf	3529327	rev	0
tss-3316	ECDH10B_3461	def	3529457	fwd	0
tss-3317	ECDH10B_3462	fmt	3529981	fwd	0
tss-3318	ECDH10B_3463	rsmB	3530974	fwd	0
tss-3319	ECDH10B_3465	mscL	3533791	fwd	0
tss-3320	ECDH10B_3466	yhdL	3534416	rev	0
tss-3321	ECDH10B_3467	zntR	3534897	rev	0
tss-3322	ECDH10B_3468	yhdN	3535276	rev	0
tss-3323	ECDH10B_3469	rplQ	3535766	rev	0
tss-3324	ECDH10B_3470	rpoA	3536796	rev	0
tss-3325	ECDH10B_3471	rpsD	3537442	rev	0
tss-3326	ECDH10B_3472	rpsK	3537865	rev	0
tss-3327	ECDH10B_3473	rpsM	3538238	rev	0
tss-3328	ECDH10B_3474	rpmJ	3538501	rev	0
tss-3329	ECDH10B_3475	secY	3539864	rev	0
tss-3330	ECDH10B_3476	rplO	3540306	rev	0
tss-3331	ECDH10B_3477	rpmD	3540489	rev	0
tss-3332	ECDH10B_3478	rpsE	3540996	rev	0
tss-3333	ECDH10B_3479	rplR	3541364	rev	0
tss-3334	ECDH10B_3480	rplF	3541907	rev	0
tss-3335	ECDH10B_3481	rpsH	3542312	rev	0
