	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8
potI_locusTag_ECDH10B_0927	4.03648252759025	6.48298783436144	22.7940858192259	21.3717916609639	23.4260782967054	8.54675978432708	8.2360416912237	15.250981980723	13.9841877254975	3.10308812885435	20.1995245839787	22.0513592434102	23.496723406609	18.1887714725834	0	0
poxA_locusTag_ECDH10B_4350	88.1649504224121	55.1922389281154	20.6389658423953	36.6096306862678	9.26982852845091	16.5527145252438	2.37480956740806	15.366342517875	25.8538411106906	40.9798006513613	34.0145123178557	30.3062370887302	27.8533074329196	32.2259481260864	0	8.26549680158774
poxB_locusTag_ECDH10B_0941	2.05748903706264	3.76442579586862	19.185979559736	15.1543022572542	18.6427429376922	18.4759556347644	37.415445137738	34.3301346525854	10.9306647512512	14.7626845362251	32.2092523942228	23.0235310239217	3.85461082063045	5.71604487960703	15.4461988303244	0
ppa_locusTag_ECDH10B_4421	214.06063031303	455.137208344543	350.602141805556	377.013847496411	338.685504865927	694.274551703468	376.159101874872	506.672165226294	299.68639457992	388.261191733673	420.086203246379	343.993752446888	388.219560616415	354.727472068124	325.02467538725	251.18704686859
ppc_locusTag_ECDH10B_4144	178.340382443543	165.418439445989	218.278409837207	205.517719457991	371.663742207345	442.346393999702	512.397608051172	496.796346542256	164.357941256569	217.051887883571	199.068599789204	191.158250813477	210.292130488637	173.57966142032	222.76860909221	138.6901742737
ppdA_locusTag_ECDH10B_2996	12.1700499137127	18.1789835282002	4.97429124431706	0	21.0387072600985	13.0461593994887	12.5174920755394	7.31530526825793	7.88018671380601	8.17475955473988	0	12.0922150931779	17.9759079989698	16.1383298109131	91.6072731585083	0
ppdB_locusTag_ECDH10B_2995	19.4616121865958	8.81499784672167	9.26675451529279	5.0617401302283	0	4.24421006354809	1.90062500566701	6.88893788333796	6.16949458477831	10.5504996381048	8.07980983359149	6.28566782171974	18.2752293162515	2.95841463710693	0	136.160870183602
ppdC_locusTag_ECDH10B_2993	0	0	0	4.40558863186537	0	0.304662654428041	6.61699076047033	4.52522823922969	0	4.86150473520516	0	0	0	0.572203654090641	0	0
ppdD_locusTag_ECDH10B_0088	12.4448404458504	22.099840190604	0	1.61837949741993	0	4.75646797219289	6.48195013270563	4.4882876005421	0	6.74657799987654	0	7.11632650006677	0	8.40789042745432	0	0
pphA_locusTag_ECDH10B_1977	10.2096940644039	6.18589614785527	9.87519989914999	5.43154762832717	18.9334057466523	4.43221560277507	23.1141458071224	11.8275828499318	0	6.39321170657116	17.3402311497169	17.6915270676444	0	3.10400886328622	65.6727939994785	0
pphB_locusTag_ECDH10B_2902	0	2.762633231081	1.64586664985833	5.43154762832717	0	1.80293516045087	0	4.90956269242454	0	3.19660585328558	6.24248321389808	0	1.6808919331973	3.38619148722133	0	0
ppiA_locusTag_ECDH10B_3539	65.1301702077071	85.0438876444709	48.1222110268788	39.4427045051821	30.1718076491598	28.1230746608419	29.3087653578948	48.4886498136517	154.243824823211	133.475030530973	64.4185047884457	58.8266431448219	23.1276649237827	64.3863923231208	139.01578947292	0
ppiB_locusTag_ECDH10B_0481	206.715085078528	217.933543686011	156.556830724403	158.841495581619	292.187085664362	361.340986793636	145.45348780743	283.016001769132	218.851291541493	422.508956986921	157.884381002822	251.721480401015	227.562206083401	170.038118590135	0	40.8265448078425
ppiC_locusTag_ECDH10B_3964	158.720259388459	153.632819614292	133.569082323875	250.134324768782	373.820398351682	216.235939526337	122.9070836998	198.86933889636	180.971841153497	192.39146398897	211.691017640097	170.228249860344	144.896461007422	179.477154651154	0	0
ppiD_locusTag_ECDH10B_0397	140.005784592788	158.357382206641	152.784693311488	171.81795664275	142.020599673776	181.615560146616	168.828701758731	164.631284287975	200.745862258556	190.159627527063	144.59751982962	147.682148582627	149.645175584791	146.770237274249	177.297113977882	43.1819223929103
ppk_locusTag_ECDH10B_2667	61.8352633357822	62.2884274320309	46.5596326159488	52.8286985144727	35.9041200019171	48.0778893371647	41.5746777969173	51.6742971561848	56.3379023641062	44.5367458470464	44.8646392762762	49.906668065095	38.2896936016423	60.9907639425496	24.085645672467	0
ppnK_locusTag_ECDH10B_2781	30.6632940132227	38.8291605675789	43.6716391444491	35.3198897482995	50.849780876125	64.7964435950096	72.3578102271226	91.4065215394436	26.126651470283	22.6980835418452	47.9549122887905	31.2732459787728	49.4170754694932	35.6445771142061	45.3106071490233	0
pppA_locusTag_ECDH10B_3141	11.8948092261449	10.5220291757694	8.00988436264388	9.25173612691728	8.06898252442075	15.1722001905165	14.11624695567	8.95995191367478	3.15025056822754	7.77840757632825	17.1591220688199	12.197325050526	6.36248724343569	9.38413992708652	0	0
pps_locusTag_ECDH10B_1838	9.2277001036066	7.6958094854303	15.3026164053033	9.60007207548974	8.15333872621776	15.0929033785695	22.3041819706648	14.4521980311136	12.3835941745411	8.09229035368323	11.1099932440708	7.30428047866599	17.4850914967774	8.18258441032519	65.5708670711643	27.1833740965206
pptA_locusTag_ECDH10B_1592	20.3265727282223	26.6423174642878	0	16.2667887945798	0	17.0845442367725	9.92548614070549	22.5565223001603	17.844076645205	35.9003426599765	0	25.3329058741693	28.3165641054006	19.807049564676	0	0
ppx_locusTag_ECDH10B_2668	48.0086756654901	43.8076701092343	48.2696825161273	49.6785830939527	48.9486538728825	44.7142827329622	50.2839803704224	44.9265363906403	39.5647847275978	38.929870603316	57.0365408564268	30.2643859487816	26.2598486839967	47.6109063777209	0	0
pqiA_locusTag_ECDH10B_1020	46.2940125293484	49.9041216290975	38.9475836532863	37.3737255708005	31.4402629771572	13.73605833816	16.9540600585256	14.0303727225877	18.3136576095525	26.7964280141452	45.7881663488314	40.6445904688157	69.5720366895847	31.1946815057836	47.6411766554922	0
pqiB_locusTag_ECDH10B_1021	34.9304906115703	35.4661632409959	28.9937313309596	28.1248912293855	21.0706225264699	19.3391164297083	10.7783158456656	12.9105506218315	14.9842398641636	17.0641482478865	44.570417169797	30.9176415491932	31.6296538727601	30.2776280877505	0	51.7235750490582
pqqL_locusTag_ECDH10B_1625	0.74152733128708	1.69345963129335	3.35177564531235	5.91351006272916	10.1043814112399	8.3671086939272	5.36743027351456	5.322484115712	0	4.56939715454905	3.17817412553073	2.20327848362821	3.81807749203721	2.51966072573819	36.7986627981562	0
prc_locusTag_ECDH10B_1969	182.611786618407	180.919590238567	133.165793466795	158.194818735722	41.4672454768914	38.91340554076	32.959008150981	30.9120129911421	122.269807759237	153.745976984526	158.350076879242	106.135952041585	59.8254787761245	156.530791698822	68.032251290371	57.2049829884411
prfA_locusTag_ECDH10B_1264	45.0450365168361	91.1569148122401	72.8877288955267	73.8088643920271	109.213545078546	82.4412079237054	76.0495697096714	91.449723258937	33.2001980056214	52.0356074704508	78.4748732369487	62.9999689508835	111.488300411291	116.748566054571	36.7756451375729	0
prfB_locusTag_ECDH10B_3065	175.670416535628	199.083206709421	201.376801583121	249.591227840948	160.763860340084	255.421795471917	177.0331022112	191.176275673197	131.711692216472	170.236713584745	218.935644218824	216.073429463811	209.011799838953	139.340701294225	99.6606598098057	169.175691587729
prfC_locusTag_ECDH10B_4532	107.539075339501	136.389321580256	117.20123251378	154.187289683907	90.5661026980176	119.942812872335	80.6773477248288	65.4706606385156	81.4093911851049	54.8157590520491	106.330297410064	141.490324340269	143.078789951439	95.6119917099381	39.6610298739957	0
prfH_locusTag_ECDH10B_0218	0	1.96894258528618	0	0	4.20827753833031	0.541825199791187	0	1.75589694552146	0	0	10.9150005895703	0	0	0	0	0
priA_locusTag_ECDH10B_4124	44.6463602898198	43.1180697635978	27.2915227772211	22.9895996137586	27.5168532243702	25.7437864801692	16.8178087131736	21.2691900815745	13.924709196531	22.4438363218748	24.453274399508	21.8829467000689	42.5199157235256	34.5664090083678	13.5839098512931	22.0563598143324
priC_locusTag_ECDH10B_0423	41.1151130184497	21.4476020841321	8.1919271890676	22.5285782311297	8.78477936126452	24.8646270920704	24.0241880451167	35.8212953573568	14.0589694780403	18.5621089889651	3.88381768137409	13.4284721645831	11.1550101021275	27.0366226557828	0	0
prkB_locusTag_ECDH10B_3531	38.6905798137197	45.4896347555891	32.3157403596322	25.4308805853194	57.9189590990957	83.109871006215	90.3561496946983	96.3124611661155	36.7957166683881	37.416822651648	32.9990578169164	45.4245208778209	43.1583494296106	34.9478314525981	57.2241719597578	0
prlC_locusTag_ECDH10B_3674	49.1300127909749	38.4533041280411	34.9329758547024	38.1947067291236	47.6777452558497	66.2299031192095	45.2112452400417	65.2350523790979	81.2984167467292	103.055333858182	29.2201992043599	40.5081414479246	34.2349061871461	43.7395498052018	76.3549156937346	23.7405458794503
prmA_locusTag_ECDH10B_3434	46.8755656793698	51.8943615811754	38.4147515351288	66.6232893104539	34.9000758297856	40.2061439767128	36.055847613175	29.0076365294295	35.5060708756629	33.137603705276	45.2084597831905	46.7173656346976	37.14542479586	42.0394521372716	0	41.2431422038409
prmB_locusTag_ECDH10B_2492	42.8753431180509	61.3221153732539	54.2792003031253	75.4758078153656	87.6783123387944	88.1307750577631	62.6167325018141	70.0872005875291	78.5674885943215	37.8915996081585	38.8298513739095	59.5493387940564	56.8152283015112	61.9967020200587	0	60.6490794251551
prmC_locusTag_ECDH10B_1265	40.7993797926189	40.9242591593547	45.5958345463451	37.0830122250539	60.6718574590931	39.0877801995862	32.5613070515231	33.489944530184	43.112487338235	14.2697405177245	34.1502753757914	46.2703435264134	56.0559320599717	40.6799748900987	59.6942801019057	0
proA_locusTag_ECDH10B_0225	37.2491739469337	54.089019596733	48.864127092684	51.6023012957246	78.5165925686226	66.1613583565814	44.4509809937815	67.9303879318623	99.522704989285	102.161381803928	53.6012264797828	58.6728067657021	36.9876650754754	41.6914700693411	39.7009805462435	64.4629654860671
proB_locusTag_ECDH10B_0224	54.3514879472031	48.5357188202948	61.0536022750437	48.8086544894433	52.7086761675871	56.0612399653512	52.2706308170849	44.2906713914606	91.1922830002231	102.408654095952	46.8497234318411	51.9575631827792	52.0162971066598	47.3560719809363	0	47.5939883765338
proC_locusTag_ECDH10B_0343	30.1134410788479	33.6120376448188	37.1569635711535	53.4544753999665	35.6596969627626	66.6601887888555	38.3785464107279	54.9362708242484	24.9156181305269	64.6039962589485	32.6304616390673	32.8610286655347	52.2632880710789	39.1387299397999	77.8531327156211	0
proK_locusTag_ECDH10B_3724	15.8388878401732	13.323348631656	0	3.08963358598351	13.6905652383343	0	0	0	0	0	5.91819837161766	0	0	0	0	0
proL_locusTag_ECDH10B_2347	22.1744429762425	12.2984756599902	25.7460568799268	7.72408396495877	60.238487048671	33.3308857259977	11.6012175670584	1.90412201235119	0	18.1832904381699	35.509190229706	27.9261903563226	62.1493419975676	0	0	0
proM_locusTag_ECDH10B_3989	0	3.58705540083046	0	0	2.73811304766686	5.44831785905731	4.64048702682335	2.85618301852679	0	6.81873391431373	11.8363967432353	3.77380950761117	14.3421558455925	0	0	0
proP_locusTag_ECDH10B_4303	359.467932878343	301.930782311685	190.654433182691	145.938421026822	153.742406067001	91.0758904012641	152.38890098664	119.254667549999	140.295045719486	113.066373602017	198.440774607605	111.825282287809	170.954426275719	300.602221441198	196.534381674165	320.011659601592
proQ_locusTag_ECDH10B_1970	241.650671490025	262.429794196093	241.327846462489	274.829316584391	95.0113475982257	74.6685016356794	40.127931092466	57.9967234677584	240.933326720235	246.62225738251	258.817462120144	293.909035457574	102.166487373134	242.152657115681	47.4821455460079	0
proS_locusTag_ECDH10B_0175	212.276110306601	213.286856678117	191.125905668845	222.055506591455	158.585964594974	243.159080451934	139.684328514222	154.890744171665	242.903661138916	217.57142657871	168.601518705561	201.12626440721	244.125351973262	153.254712715502	131.292690057757	32.9177376984699
proW_locusTag_ECDH10B_2844	0	5.14986639236599	7.44580799907741	0.670145876396423	4.15730403575335	1.57566375642221	4.19386738339669	2.34037156259879	0	2.13632320758311	0	0.109139279656736	4.83907480486658	5.04828688623067	0	0
proX_locusTag_ECDH10B_2845	0.614095852816384	2.38414558363354	2.72239272144241	3.35410373181291	1.48624665930759	4.54784947289714	4.67787262220561	3.02684450805273	0	4.22994973939301	2.9829388569936	0.585263508733253	0	0.186700890156463	0	0
proY_locusTag_ECDH10B_0358	55.5652162788959	61.7996910105231	47.6133409984672	47.9612771145868	49.1026968664567	40.0338701559887	37.3180941796831	51.0599879796751	38.6621660646107	51.3323949769697	32.0052205242395	55.4942258656347	82.5178476550393	62.877435596231	0	8.824951825276
prsA_locusTag_ECDH10B_1260	229.767461345602	383.421411262608	231.931778222125	252.70790994048	216.394691607858	258.751149352525	110.813655393699	189.844780909709	158.563820315619	184.983332076287	313.414800684276	277.9546049954	330.061216629406	270.464008194919	192.558131383573	149.223605231196
psd_locusTag_ECDH10B_4355	118.812908083231	105.993970373559	103.781319063977	50.8211245892581	67.2321194459625	98.4814956228402	76.5153575552838	101.830244377762	85.2243412941264	87.4167786441843	72.6582527636218	90.1438076626106	109.408891651826	59.6934189728738	123.306574873039	58.3958628520843
psiF_locusTag_ECDH10B_0341	3.79935938845277	12.5379319617812	11.2288098541737	14.8225411913227	17.0769542723647	27.5221422215089	57.8832088953292	53.66836108021	4.33594385771335	17.4468954983064	28.3926027797234	29.3299064161631	0	24.2571567752818	0	0
pspA_locusTag_ECDH10B_1421	31.9026926227704	40.991088997532	102.368477280426	132.641803023965	422.930005482224	291.078525401234	1365.97833927467	882.553437171668	86.686470996885	36.6247890365231	55.8557616119491	38.5707023755488	283.377274567499	222.805325973088	1547.87535991596	2138.72509616689
pspB_locusTag_ECDH10B_1422	0	0.876835764647447	7.20889592637949	0	11.2445175824186	6.69039189123979	29.3794389764883	32.9074597556783	8.24792876045029	0	0	0	9.81640888987221	0.823973261890524	0	0
pspC_locusTag_ECDH10B_1423	0	0	0	0	48.023460508246	9.66542271172961	52.6050765457391	36.2470781962298	0	0	0	4.68162035027541	0	7.72474933022366	212.047348317547	404.182793597641
pspD_locusTag_ECDH10B_1424	0	0	0	0	47.4852938446731	17.0075868303005	103.010450757592	38.3054455277497	3.13477022145492	0	0	1.5707207139787	0	26.7234571423954	328.910105498428	182.064321440379
pspE_locusTag_ECDH10B_1425	97.954721909338	96.8277208674966	122.436803828985	207.314413619493	374.817252747286	311.487097887229	589.2902914396	778.235823359181	379.257438538562	408.921998298399	47.7401335310492	40.9584125226065	541.071109048909	214.821600421458	948.286278190273	846.859186585533
pspF_locusTag_ECDH10B_1420	14.7149422204309	10.8125146438121	2.02704128809239	10.7031478418324	4.09597074512947	6.96425184293793	1.09606595418834	8.09543898502685	1.42314721710224	9.48440801101374	4.19357001179043	4.93219152620511	0	4.35998121705875	0	0
pspG_locusTag_ECDH10B_4239	92.8497766597809	54.0715388199259	68.9740042338778	58.2516719102199	163.982548076938	70.6817358273056	74.2573407563892	262.463237875322	47.7310692155688	66.980731907271	10.3142263801649	28.4604251178939	224.201931435353	173.949910843555	655.605328131547	665.321470942618
pssA_locusTag_ECDH10B_2753	66.6459751841271	113.513373381295	72.7003331808551	117.635064597308	104.328972591301	96.7998181202971	82.6099089852523	98.5018044250731	126.93507619443	115.901714660555	100.314771734842	85.2034902930807	114.8324380646	119.357631243987	70.981605631499	35.7683888139505
pstA_locusTag_ECDH10B_3913	20.531891644669	13.816805988384	5.25901498557426	14.8187981253653	6.15230339105394	13.6544262393659	11.2288328056466	12.0124240532279	44.2597187271638	15.713954699653	14.0648541547704	18.1329217328675	9.91556453522445	23.5123683317245	26.0752119143229	63.5079585899772
pstB_locusTag_ECDH10B_3912	19.6962914033162	31.4539341155508	26.5443842250408	47.3344639051582	10.8958503705606	27.6109387047925	49.1657801853551	31.7292166076221	45.8551271929104	28.2645624139835	12.069607402582	28.908160943962	9.51202411809322	28.7432533217624	55.7455111856039	67.8859989246683
pstC_locusTag_ECDH10B_3914	8.13062909128892	9.20677552879819	8.63565657847543	4.95628721084854	3.07467277644258	5.60388869988579	5.39698308900861	6.87269038833009	30.2048172379771	26.434431997678	11.8672206930875	13.5000173031649	41.4129750041484	19.1187545923036	79.5177556190802	84.2047486661751
pstS_locusTag_ECDH10B_3915	42.7619541544735	36.8043599772048	12.6380740303963	20.1108138123192	37.265692276027	21.5485173706842	16.6473571581862	29.506574680349	58.8288866919725	59.6830264322016	37.4279144856339	28.0813479422264	76.0276625116183	48.9753559841269	318.828239545241	260.136860432679
pta_locusTag_ECDH10B_2459	287.414895499759	320.885099549162	219.795707965137	229.916271621573	274.6257178783	304.737648312208	164.665897344124	213.227488834394	178.873350128297	377.769514808389	173.357687685539	198.761708548563	223.615048662648	230.942995360645	34.0410458837534	105.520915811039
pth_locusTag_ECDH10B_1257	18.1375572036445	29.6775181880674	27.7265227937673	19.7234814134281	61.2682047759987	23.2856010338232	12.2159829424068	27.3184547857497	13.0856562064836	35.9003426599765	24.9272492096853	24.4388033139045	10.0681116819202	13.3103373074623	0	0
ptrA_locusTag_ECDH10B_2991	37.7403032586308	30.5526729831205	34.2478700552297	36.3563996442722	31.8915769958263	30.9560035415109	42.2992680388944	32.378642429479	21.0373572355722	18.4767469686925	30.0488379418739	47.0928058437845	30.7081326902804	39.5301814115703	19.5302989104608	16.7884857153745
