gene_name	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8
sgcA_locusTag_ECDH10B_4503	0	60	0	0	0	75	0	38	6	27	0	15	0	32	0	0
sgcB_locusTag_ECDH10B_4506	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
sgcC_locusTag_ECDH10B_4505	29	125	11	38	28	166	33	40	10	36	0	81	9	13	0	0
sgcE_locusTag_ECDH10B_4502	27	42	0	31	0	28	7	18	6	10	0	0	0	0	0	0
sgcQ_locusTag_ECDH10B_4504	52	31	49	0	33	16	16	32	32	20	9	42	2	27	0	0
sgcR_locusTag_ECDH10B_4501	19	113	0	0	18	287	12	151	14	0	0	49	37	27	0	0
sgcX_locusTag_ECDH10B_4507	44	79	19	26	24	173	51	83	0	20	9	43	10	5	0	0
shiA_locusTag_ECDH10B_2125	352	977	280	289	168	1603	112	578	189	204	240	742	74	139	23	7
sieB_locusTag_ECDH10B_1475	0	0	29	0	14	47	0	11	0	0	0	0	7	0	0	0
sirA_locusTag_ECDH10B_3644	49	330	70	200	67	604	49	198	74	109	94	296	69	124	11	4
sixA_locusTag_ECDH10B_2503	239	523	221	433	116	1373	178	600	117	145	151	796	125	143	30	0
skp_locusTag_ECDH10B_0158	2641	4864	1927	2234	1074	8645	1539	2966	948	1100	1371	5017	445	1518	27	29
slmA_locusTag_ECDH10B_3823	301	1820	252	463	202	1735	167	470	472	241	178	883	95	349	19	0
slp_locusTag_ECDH10B_3682	23	300	72	43	2	192	16	41	38	203	0	49	14	41	0	0
slt_locusTag_ECDH10B_4550	488	1455	401	445	730	5577	970	2886	432	639	246	1243	314	462	24	15
slyA_locusTag_ECDH10B_1776	1275	2931	1474	2637	490	4581	825	2155	573	790	968	3387	217	698	15	0
slyB_locusTag_ECDH10B_1775	808	1868	572	930	602	3752	445	1478	771	1223	264	1232	199	538	19	0
slyD_locusTag_ECDH10B_3524	3633	10219	1760	3707	2777	17870	1675	3041	1674	3380	1967	5547	1545	3535	58	31
slyX_locusTag_ECDH10B_3523	59	355	54	29	14	481	87	187	51	70	21	148	60	128	0	0
smf_locusTag_ECDH10B_3460	92	166	65	36	22	201	33	72	78	30	37	167	13	32	0	0
smg_locusTag_ECDH10B_3459	550	1305	488	484	493	4549	1013	2254	473	364	294	1023	288	472	31	2
smpA_locusTag_ECDH10B_2783	572	1433	425	567	132	2033	401	1187	426	563	384	1152	189	264	23	0
smpB_locusTag_ECDH10B_2786	941	3329	752	695	739	5629	1252	1901	367	606	274	1588	293	476	32	12
smtA_locusTag_ECDH10B_0991	415	1072	192	352	81	1176	187	421	204	244	149	637	33	207	21	14
sodA_locusTag_ECDH10B_4098	1525	9169	2272	5516	1484	12459	591	3002	1971	1564	1546	6288	535	1058	99	20
sodB_locusTag_ECDH10B_1790	1459	4624	440	631	340	2396	600	1541	1407	1759	430	1378	342	738	34	19
sodC_locusTag_ECDH10B_1780	207	476	147	152	34	990	184	592	210	87	46	375	40	96	12	7
sohA_locusTag_ECDH10B_3302	21	155	25	43	45	175	18	104	54	37	0	25	0	0	0	0
sohB_locusTag_ECDH10B_1387	459	1504	438	952	376	4134	462	1360	557	812	548	1282	135	464	0	0
sokB_locusTag_ECDH10B_1548	93	160	190	157	36	282	87	108	105	159	63	216	75	100	0	0
sokC_locusTag_ECDH10B_0019	29	234	0	23	10	39	0	16	0	0	33	37	0	35	0	0
solA_locusTag_ECDH10B_1130	143	748	80	273	79	712	116	343	26	72	72	332	57	46	8	0
soxR_locusTag_ECDH10B_4252	35	115	62	0	30	162	0	66	14	11	5	58	58	55	0	8
soxS_locusTag_ECDH10B_4251	191	471	121	291	235	1076	75	830	157	289	61	166	66	109	0	26
speA_locusTag_ECDH10B_3113	3031	9128	1978	2705	1214	12702	985	3086	1161	1754	1566	7685	668	1746	58	25
speB_locusTag_ECDH10B_3112	806	2856	827	1060	450	5147	464	1434	361	704	486	2390	292	358	27	17
speC_locusTag_ECDH10B_3148	402	1761	536	721	574	6106	720	1830	145	261	396	1355	199	585	47	6
speD_locusTag_ECDH10B_0100	734	2276	456	938	477	7031	492	1776	286	323	320	1636	173	430	25	15
speE_locusTag_ECDH10B_0101	866	2402	353	575	478	3738	364	1240	216	318	360	1548	133	378	1	0
speF_locusTag_ECDH10B_0759	0	47	0	0	0	0	0	12	16	0	0	13	0	0	0	0
speG_locusTag_ECDH10B_1717	179	859	96	236	167	1289	196	623	291	329	158	401	157	105	19	14
spf_locusTag_ECDH10B_4053	97	184	2	82	30	138	7	4	1	25	0	59	25	15	0	0
spoT_locusTag_ECDH10B_3832	3156	11967	1519	2972	1062	11036	901	2138	1009	1611	1350	6206	761	1803	0	60
spoU_locusTag_ECDH10B_3833	544	1524	181	414	131	1660	117	309	61	166	166	803	101	204	13	8
sppA_locusTag_ECDH10B_1904	387	1225	278	451	155	1587	201	422	351	459	267	989	53	315	10	16
sprT_locusTag_ECDH10B_3119	30	77	12	14	27	301	51	86	6	18	33	100	77	22	0	0
spr_locusTag_ECDH10B_2333	1019	3873	1151	1770	920	7336	1459	3560	798	823	933	4158	568	1052	0	18
spy_locusTag_ECDH10B_1881	38	189	177	323	302	3033	403	1335	11	76	38	501	164	290	0	97
sraB_locusTag_ECDH10B_1159	0	106	0	24	0	35	0	0	10	0	14	11	19	46	0	0
sraD_locusTag_ECDH10B_2855	31	162	0	14	11	63	0	33	0	16	0	43	14	14	0	0
sraF_locusTag_ECDH10B_3263	0	0	0	0	16	19	17	0	6	4	0	37	0	9	0	0
sraG_locusTag_ECDH10B_3338	0	32	0	0	0	14	0	3	0	18	0	41	0	0	0	0
srlA_locusTag_ECDH10B_2870	7	7	11	0	0	0	0	0	0	0	10	15	0	0	0	0
srlB_locusTag_ECDH10B_2872	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
srlD_locusTag_ECDH10B_2873	5	93	17	12	0	196	37	57	0	18	19	51	11	17	0	0
srlE_locusTag_ECDH10B_2871	16	18	0	25	0	35	0	101	14	8	21	16	0	0	0	0
srlR_locusTag_ECDH10B_2875	56	182	27	123	63	395	78	74	38	76	13	144	8	8	0	0
srmB_locusTag_ECDH10B_2744	1176	4694	628	1797	487	5568	1015	1602	619	526	560	2495	382	891	31	33
sroB_locusTag_ECDH10B_0438	22	110	8	34	7	84	23	40	38	0	0	68	0	0	0	0
sroF_locusTag_ECDH10B_2724	33	107	0	23	126	141	92	82	160	113	96	447	18	23	0	0
ssb_locusTag_ECDH10B_4248	2150	4241	863	1646	578	5194	861	1439	803	1085	366	2442	766	1054	0	0
sscR_locusTag_ECDH10B_2933	100	328	58	52	52	639	51	109	61	15	42	598	93	60	0	0
sseA_locusTag_ECDH10B_2687	161	535	125	144	258	1601	206	889	496	344	124	328	30	172	16	0
sseB_locusTag_ECDH10B_2689	262	793	264	486	443	3793	369	1151	156	237	186	1164	303	252	9	15
ssnA_locusTag_ECDH10B_3054	9	37	0	11	0	21	14	30	0	15	0	3	0	6	0	0
sspA_locusTag_ECDH10B_3406	1566	6545	1000	1307	752	6398	1000	2219	842	1247	1002	3961	507	1063	52	66
sspB_locusTag_ECDH10B_3405	770	1957	312	1092	340	2622	206	778	783	629	433	1186	419	654	42	0
ssrA_locusTag_ECDH10B_2787	43559	273760	399246	532455	156339	460737	273731	758093	84183	113362	62879	293860	29705	73456	2046	2040
ssrS_locusTag_ECDH10B_3085	1177	5287	1270	2562	571	12611	1483	3645	1487	566	475	2193	229	689	14	0
sstT_locusTag_ECDH10B_3265	1841	4385	970	1285	913	8883	1045	3557	1528	2814	1200	4409	916	1084	8	96
ssuA_locusTag_ECDH10B_1006	0	0	0	0	0	20	0	0	0	0	0	0	14	0	0	0
ssuB_locusTag_ECDH10B_1003	37	55	37	35	17	230	32	90	0	27	21	52	33	44	0	0
ssuC_locusTag_ECDH10B_1004	0	0	0	0	15	0	1	5	0	0	0	16	0	0	0	0
ssuD_locusTag_ECDH10B_1005	0	12	12	0	0	46	11	0	0	0	0	23	20	0	8	0
ssuE_locusTag_ECDH10B_1007	0	0	0	0	0	14	0	0	0	0	0	28	0	0	0	0
stfQ_locusTag_ECDH10B_1678	0	31	14	0	0	42	0	14	0	0	0	26	19	0	0	0
stfR_locusTag_ECDH10B_1494	32	125	0	70	22	199	47	113	12	32	0	62	5	6	0	0
sthA_locusTag_ECDH10B_4151	2998	10393	2011	3565	1305	15020	1794	4696	927	845	1470	6703	586	1653	33	61
stpA_locusTag_ECDH10B_2836	29	63	2	0	0	56	0	38	24	71	18	70	16	8	0	0
sucA_locusTag_ECDH10B_0792	2660	17492	6143	8580	5190	60692	7123	20128	1497	2704	5871	25922	1897	4506	164	156
sucB_locusTag_ECDH10B_0793	2441	13768	5779	7844	4064	44935	6576	14601	1935	3655	4726	18744	1639	2980	60	41
sucC_locusTag_ECDH10B_0794	2288	10371	3577	6353	3513	31594	3674	9858	1340	2357	3667	12958	947	2758	120	47
sucD_locusTag_ECDH10B_0795	1702	9280	3154	5826	3093	30048	3505	14249	1355	1599	5308	10194	932	1886	7	21
sufA_locusTag_ECDH10B_1818	0	0	29	27	78	1504	130	367	15	0	10	148	14	31	0	18
sufB_locusTag_ECDH10B_1817	0	125	370	475	703	9372	807	2205	15	7	105	846	99	219	0	9
sufC_locusTag_ECDH10B_1816	0	47	111	254	399	3778	540	1119	0	39	45	175	105	101	6	15
sufD_locusTag_ECDH10B_1815	41	63	480	439	697	9199	815	2066	57	60	231	864	113	242	13	35
sufE_locusTag_ECDH10B_1813	8	45	175	260	141	2531	272	832	9	21	111	303	94	114	0	13
sufI_locusTag_ECDH10B_3191	1125	3034	463	776	423	3960	393	934	443	635	449	1723	353	614	16	25
sufS_locusTag_ECDH10B_1814	31	56	252	454	572	5870	899	1898	3	67	327	814	100	175	17	9
sugE_locusTag_ECDH10B_4343	974	1858	180	116	115	903	160	519	477	317	236	509	41	306	23	15
suhB_locusTag_ECDH10B_2700	1364	5277	545	747	209	1701	163	522	241	351	635	3276	303	797	0	0
sulA_locusTag_ECDH10B_1028	294	929	374	418	238	1861	657	914	105	103	139	346	51	210	0	0
surA_locusTag_ECDH10B_0054	1394	7357	971	2118	775	7188	816	2132	784	903	828	4159	330	1233	54	25
surE_locusTag_ECDH10B_2912	250	682	132	185	95	935	120	258	110	118	125	454	70	108	0	0
sxy_locusTag_ECDH10B_1029	68	108	29	35	18	254	35	96	21	47	38	79	3	22	3	0
syd_locusTag_ECDH10B_2962	147	887	85	274	195	1752	276	459	146	180	135	460	67	241	0	0
tadA_locusTag_ECDH10B_2727	352	690	124	368	144	579	49	244	102	228	103	359	47	191	0	0
tag_locusTag_ECDH10B_3728	201	498	50	97	35	287	38	191	10	124	12	156	12	147	0	0
talA_locusTag_ECDH10B_2629	27	159	225	410	136	1166	220	536	55	37	296	687	24	47	17	0
talB_locusTag_ECDH10B_0008	5037	17696	3172	4781	5678	61468	5708	19369	4968	6238	2324	13484	1949	3904	80	122
tam_locusTag_ECDH10B_1650	1	101	26	77	20	223	66	152	38	24	1	120	44	9	0	0
tap_locusTag_ECDH10B_2026	9	23	0	18	0	14	0	46	0	0	0	0	0	0	0	0
tar_locusTag_ECDH10B_2027	0	44	0	0	0	9	1	6	0	0	0	18	0	0	0	0
tas_locusTag_ECDH10B_3004	500	2048	366	515	432	4485	463	1489	290	527	563	1139	158	406	0	76
tatA_locusTag_ECDH10B_4027	341	1709	486	435	203	1756	265	568	208	279	175	591	93	184	18	0
tatB_locusTag_ECDH10B_4028	639	1354	241	590	252	2407	375	948	310	371	141	580	92	263	22	0
tatC_locusTag_ECDH10B_4029	852	3014	465	1407	558	4466	500	1134	433	792	536	1657	432	866	44	3
tatD_locusTag_ECDH10B_4030	492	1263	254	385	260	1691	228	530	101	116	211	464	118	339	0	19
tatE_locusTag_ECDH10B_0588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tatE_locusTag_ECDH10B_0696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tauA_locusTag_ECDH10B_0321	0	24	0	6	19	14	0	37	0	8	6	0	10	0	0	0
tauB_locusTag_ECDH10B_0322	14	7	0	0	0	0	0	11	0	3	0	0	13	0	0	0
tauC_locusTag_ECDH10B_0323	14	33	0	5	0	43	0	0	0	15	16	20	11	26	0	0
tauD_locusTag_ECDH10B_0324	0	47	28	9	13	90	48	66	6	20	3	17	0	34	0	0
tdcA_locusTag_ECDH10B_3292	34	176	17	38	0	128	40	44	297	197	12	25	0	0	0	0
tdcB_locusTag_ECDH10B_3291	67	95	0	0	0	43	11	47	1402	525	0	1	0	22	0	0
tdcC_locusTag_ECDH10B_3290	124	437	0	17	6	77	15	47	999	803	71	28	30	75	0	0
tdcD_locusTag_ECDH10B_3289	49	155	0	0	6	71	26	30	543	319	0	27	0	0	0	0
tdcE_locusTag_ECDH10B_3288	172	388	26	0	17	208	40	43	196	479	22	42	4	21	0	0
tdcF_locusTag_ECDH10B_3287	16	30	0	0	6	48	0	27	0	27	0	0	0	4	0	0
tdcG_locusTag_ECDH10B_3286	41	149	24	0	45	243	26	74	40	166	17	81	25	0	0	0
tdcR_locusTag_ECDH10B_3293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tdh_locusTag_ECDH10B_3798	975	2970	444	574	410	5888	378	1304	665	1049	233	1138	387	522	21	40
tdk_locusTag_ECDH10B_1298	35	186	107	163	49	440	30	71	11	11	58	194	63	86	8	0
tehA_locusTag_ECDH10B_1556	69	194	22	132	180	805	65	186	44	78	32	126	36	74	2	0
tehB_locusTag_ECDH10B_1557	33	307	45	171	46	1278	144	488	71	153	143	276	75	135	9	0
tesA_locusTag_ECDH10B_0451	109	553	119	101	69	758	155	299	97	177	20	209	64	149	0	2
tesB_locusTag_ECDH10B_0408	164	785	223	300	276	2623	464	1255	234	143	179	765	191	196	5	5
tfaD_locusTag_ECDH10B_0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tfaD_locusTag_ECDH10B_0627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tfaQ_locusTag_ECDH10B_1677	0	0	0	0	0	5	0	0	0	0	0	13	0	0	0	0
tfaR_locusTag_ECDH10B_1495	0	16	0	15	0	6	13	6	0	0	0	0	0	0	0	0
tfaS_locusTag_ECDH10B_2516	78	322	22	91	18	96	54	47	33	24	37	129	29	18	0	0
tfaX_locusTag_ECDH10B_0521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tfaX_locusTag_ECDH10B_0629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tff_locusTag_ECDH10B_0148	14	26	1	0	14	43	5	1	13	1	1	20	0	17	0	0
tgt_locusTag_ECDH10B_0362	1963	6559	960	1698	781	4576	573	1213	751	930	1213	4553	477	1428	41	11
thiC_locusTag_ECDH10B_4183	370	1148	159	171	184	1606	362	884	121	161	204	585	172	206	14	0
thiD_locusTag_ECDH10B_2256	24	52	62	26	4	57	38	1	33	9	17	64	13	58	0	0
thiE_locusTag_ECDH10B_4182	0	57	0	20	26	46	20	7	0	10	12	54	33	9	0	0
thiF_locusTag_ECDH10B_4181	33	20	12	0	0	17	10	33	0	0	19	26	0	27	0	0
thiG_locusTag_ECDH10B_4179	2	28	28	17	26	108	23	0	4	0	32	20	9	16	0	0
thiH_locusTag_ECDH10B_4178	25	151	13	60	10	203	49	113	21	32	40	87	12	74	0	0
thiI_locusTag_ECDH10B_0379	1135	5785	752	1826	924	7703	815	1656	557	593	967	3767	692	1401	59	6
thiK_locusTag_ECDH10B_1178	101	386	36	143	18	658	32	129	39	32	48	355	30	94	0	0
thiL_locusTag_ECDH10B_0373	229	1254	63	124	43	702	65	92	80	74	108	360	55	174	17	0
thiM_locusTag_ECDH10B_2257	44	281	12	20	28	488	44	218	18	30	39	208	13	107	0	0
thiS_locusTag_ECDH10B_4180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thrA_locusTag_ECDH10B_0002	2084	5767	1110	1323	505	3567	983	2267	590	1011	681	3277	351	1045	101	146
thrB_locusTag_ECDH10B_0003	784	2572	400	361	111	1243	302	663	190	352	289	887	131	346	0	22
thrC_locusTag_ECDH10B_0004	1298	2938	614	796	310	2016	362	979	291	611	380	1436	223	770	36	11
thrL_locusTag_ECDH10B_0001	690	1448	814	1033	400	3293	696	1390	480	679	455	1903	284	333	1	4
thrS_locusTag_ECDH10B_1855	10451	33475	8205	15504	5292	49175	9694	20028	5661	6839	6138	22610	2406	7919	175	118
thrT_locusTag_ECDH10B_4167	94	302	39	1	0	112	23	44	39	34	54	201	56	91	6	19
thrU_locusTag_ECDH10B_4164	3	4	3	0	0	19	15	10	6	0	0	0	0	0	0	0
thrV_locusTag_ECDH10B_3448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thrW_locusTag_ECDH10B_0226	77	303	3	20	39	110	0	22	34	74	13	55	51	142	0	0
thyA_locusTag_ECDH10B_2997	758	2269	299	603	282	3411	349	964	287	313	226	1127	183	416	18	0
tiaE_locusTag_ECDH10B_3732	746	1622	367	780	354	3961	361	1071	365	731	401	1465	125	413	14	4
tig_locusTag_ECDH10B_0392	8075	26532	3174	10941	3014	35208	4219	8891	3447	4162	4363	18203	2057	4708	129	100
tilS_locusTag_ECDH10B_0168	290	864	334	352	211	1611	147	499	124	208	190	747	85	188	1	7
tktA_locusTag_ECDH10B_3110	8092	24647	5939	8368	12210	141740	12643	33822	4640	7598	4185	14280	6255	6231	386	323
tktB_locusTag_ECDH10B_2630	134	250	145	705	309	2472	633	1117	125	135	331	1428	103	216	25	0
tldD_locusTag_ECDH10B_3421	1977	5638	1275	1334	1224	7793	1474	3130	885	1253	630	3178	547	1079	15	34
tmk_locusTag_ECDH10B_1170	139	221	104	74	57	808	86	232	54	65	18	224	22	70	0	0
tnaA_locusTag_ECDH10B_3895	118	389	88	47	384	4989	1976	9425	1214	132	16	89	92	124	0	0
tnaB_locusTag_ECDH10B_3896	10	73	0	39	91	509	269	844	138	31	12	18	15	17	0	0
tnaC_locusTag_ECDH10B_3894	3	59	17	0	12	523	64	519	113	14	0	27	64	0	0	0
tnpA_locusTag_ECDH10B_1364	195	814	120	104	39	510	50	305	223	269	26	208	24	89	0	0
tnpR_locusTag_ECDH10B_1363	42	285	34	16	24	183	20	35	13	17	58	53	0	32	0	0
tnpX_locusTag_ECDH10B_1362	407	1353	134	334	68	1584	161	466	178	248	58	355	49	198	0	0
tolA_locusTag_ECDH10B_0806	1718	5648	1158	2922	1054	7753	1186	2828	452	955	870	4204	929	1116	47	32
tolB_locusTag_ECDH10B_0807	1632	7607	1370	2490	1556	11773	1027	3345	1321	1405	2160	7049	1216	2128	153	89
tolC_locusTag_ECDH10B_3209	1591	6572	923	1907	1038	13856	1142	4875	1219	1732	796	4548	621	970	22	44
tolQ_locusTag_ECDH10B_0804	371	1183	230	440	212	1932	192	691	149	210	574	1126	275	275	19	18
tolR_locusTag_ECDH10B_0805	208	740	244	363	126	1253	146	581	64	180	181	700	86	244	0	0
tonB_locusTag_ECDH10B_1367	96	272	248	433	197	2671	105	765	27	14	124	680	77	131	0	20
topA_locusTag_ECDH10B_1389	3645	12075	1859	3759	1352	10902	1735	3241	1260	2098	2089	7331	861	2347	117	82
topB_locusTag_ECDH10B_1901	1051	3085	338	780	241	1750	211	490	647	562	333	1197	172	605	59	0
torA_locusTag_ECDH10B_1069	11	70	12	1	0	115	4	85	24	0	7	17	33	0	0	0
torC_locusTag_ECDH10B_1068	12	6	0	5	5	25	0	0	24	0	0	1	0	0	0	0
torD_locusTag_ECDH10B_1070	0	75	0	7	0	63	0	38	32	9	0	72	0	14	0	0
torI_locusTag_ECDH10B_2528	326	1380	293	301	256	2614	212	1790	205	346	121	863	104	286	0	0
torR_locusTag_ECDH10B_1067	45	35	33	47	11	328	12	105	10	10	20	70	0	23	0	0
torS_locusTag_ECDH10B_1065	67	147	19	41	39	253	12	78	69	57	0	90	11	44	13	0
torT_locusTag_ECDH10B_1066	24	75	46	25	30	197	49	155	34	12	7	62	18	39	0	0
torY_locusTag_ECDH10B_2014	0	54	6	0	0	32	0	48	0	0	0	79	0	5	0	0
torZ_locusTag_ECDH10B_2013	50	115	42	17	39	199	85	61	24	77	15	16	18	4	9	5
tpiA_locusTag_ECDH10B_4108	4054	12373	959	2134	843	9773	421	1583	3303	6235	1316	4303	452	1633	18	1
tppB_locusTag_ECDH10B_1768	731	2357	501	440	79	794	94	187	344	783	262	881	79	458	0	22
tpr_locusTag_ECDH10B_1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tpx_locusTag_ECDH10B_1443	1496	6361	388	1586	260	2043	120	434	1616	2764	343	942	304	1312	32	20
tqsA_locusTag_ECDH10B_1734	150	229	75	12	28	213	25	71	63	23	38	111	32	52	0	0
treA_locusTag_ECDH10B_1250	153	352	106	143	14	399	99	195	38	45	78	540	78	53	0	5
treB_locusTag_ECDH10B_4435	74	241	74	124	59	1017	63	301	268	116	62	178	50	89	0	0
treC_locusTag_ECDH10B_4434	30	141	95	70	30	814	105	220	139	49	15	84	26	56	0	14
treF_locusTag_ECDH10B_3696	72	231	45	73	22	574	91	221	31	131	18	147	34	56	0	28
treR_locusTag_ECDH10B_4436	93	234	25	54	9	224	27	22	45	67	28	128	10	4	6	0
trg_locusTag_ECDH10B_1549	122	307	73	57	4	265	63	145	49	21	0	88	0	52	0	2
trkD_locusTag_ECDH10B_3935	744	1916	230	330	216	1241	96	405	286	515	159	865	219	392	0	8
trkG_locusTag_ECDH10B_1486	95	436	228	155	119	1174	115	448	71	124	94	254	60	98	0	0
trkH_locusTag_ECDH10B_4038	899	2410	480	603	438	3123	351	824	343	362	364	1310	126	361	14	9
trmA_locusTag_ECDH10B_4154	647	2325	475	690	327	2651	529	917	245	365	279	1667	150	493	0	28
trmB_locusTag_ECDH10B_3135	226	997	256	346	164	1510	156	411	179	151	279	580	115	57	22	20
trmD_locusTag_ECDH10B_2774	5561	9893	3693	4445	1557	13093	1552	3407	3287	1748	2254	11227	1016	3593	77	169
trmE_locusTag_ECDH10B_3893	595	2126	245	309	103	1645	113	353	183	274	136	1002	120	239	6	5
trpA_locusTag_ECDH10B_1375	89	448	105	234	267	2312	216	1090	58	63	122	705	23	83	16	0
trpB_locusTag_ECDH10B_1376	226	567	278	373	260	1866	611	929	19	64	289	683	108	200	8	0
trpC_locusTag_ECDH10B_1377	213	847	202	357	298	2024	455	944	43	117	137	618	125	182	19	0
trpD_locusTag_ECDH10B_1378	13	136	15	21	21	111	17	34	28	10	34	157	0	53	0	0
trpE_locusTag_ECDH10B_1379	48	108	47	16	29	134	33	117	0	8	31	94	0	80	0	0
trpH_locusTag_ECDH10B_1381	190	377	98	170	115	663	65	119	33	96	75	462	52	84	13	10
trpR_locusTag_ECDH10B_4551	410	851	167	268	244	1435	246	431	112	146	159	521	77	232	0	0
trpS_locusTag_ECDH10B_3559	915	2387	259	774	350	3709	308	837	639	772	500	1648	198	557	38	28
trpT_locusTag_ECDH10B_3950	3	59	5	17	9	12	0	6	11	2	16	29	0	3	0	0
truA_locusTag_ECDH10B_2480	188	548	256	333	158	1200	206	397	128	141	47	569	85	138	0	19
truB_locusTag_ECDH10B_3340	1282	3510	518	1155	514	3842	531	1068	385	393	776	2310	250	780	28	0
truC_locusTag_ECDH10B_2959	114	238	111	93	66	439	34	112	27	37	41	169	11	48	0	0
truD_locusTag_ECDH10B_2913	442	1560	414	341	236	1968	311	413	144	155	144	942	132	371	5	0
trxA_locusTag_ECDH10B_3970	1924	7253	1797	3140	1109	6939	977	2115	990	1312	931	4368	552	1208	35	37
trxB_locusTag_ECDH10B_0958	672	2073	628	1212	285	3188	220	668	369	671	352	1922	215	481	27	9
trxC_locusTag_ECDH10B_2750	167	451	29	187	60	330	54	215	186	60	32	116	3	150	9	0
tsf_locusTag_ECDH10B_0150	6880	21119	5218	12190	3398	28660	2816	4891	3414	4494	3859	14578	2091	3896	133	72
tsgA_locusTag_ECDH10B_3540	74	710	60	102	29	189	18	24	10	55	145	384	54	71	0	0
tsx_locusTag_ECDH10B_0367	739	2008	371	443	239	1983	213	478	1115	939	272	826	187	347	11	0
ttcA_locusTag_ECDH10B_1465	550	1895	658	1354	561	4454	581	1075	244	301	550	2089	357	488	10	24
ttdA_locusTag_ECDH10B_3236	0	14	0	0	0	21	5	0	0	0	0	0	0	0	0	0
ttdB_locusTag_ECDH10B_3237	0	3	0	9	14	40	11	10	8	10	0	9	0	22	0	0
tufA_locusTag_ECDH10B_3514	12542	55276	12346	27454	11644	84252	7943	20636	7321	14847	8844	36656	5075	9776	559	172
tufB_locusTag_ECDH10B_4168	5599	24026	4537	8059	4478	41214	2527	8244	3440	6601	3339	13129	3204	4120	174	176
tus_locusTag_ECDH10B_1743	114	402	55	83	130	1448	160	404	36	45	75	159	91	68	0	0
tynA_locusTag_ECDH10B_1511	9	24	0	12	0	112	107	62	0	0	3	47	20	0	0	0
tyrA_locusTag_ECDH10B_2767	396	1401	228	364	194	1347	196	447	116	366	265	634	91	299	5	0
tyrB_locusTag_ECDH10B_4243	814	1775	418	717	387	3888	398	939	604	1054	345	1103	199	538	10	8
tyrP_locusTag_ECDH10B_2048	84	253	42	64	9	275	5	32	25	43	9	135	0	66	0	0
tyrR_locusTag_ECDH10B_1442	718	1307	220	596	172	1920	367	714	515	760	311	1044	109	300	13	0
tyrS_locusTag_ECDH10B_1771	1351	4366	1033	1562	680	7907	1185	2587	626	1108	776	2530	483	940	8	26
tyrT_locusTag_ECDH10B_1291	188	368	57	66	30	389	20	132	9	31	22	154	69	48	14	0
tyrU_locusTag_ECDH10B_4165	0	132	3	0	1	38	30	31	0	9	28	106	1	48	0	0
tyrV_locusTag_ECDH10B_1290	153	595	39	58	16	150	45	58	62	13	39	254	11	45	0	0
ubiA_locusTag_ECDH10B_4229	385	1580	233	429	180	1764	272	387	140	279	303	857	112	270	15	0
ubiB_locusTag_ECDH10B_4026	1601	5214	790	1277	613	6540	1177	1946	494	558	568	2120	379	1132	3	13
ubiC_locusTag_ECDH10B_4228	400	1090	118	581	149	1152	314	633	74	72	232	280	60	232	9	0
ubiD_locusTag_ECDH10B_4032	1242	6307	1423	1938	1120	8123	858	2392	395	898	999	3620	428	1247	41	29
ubiE_locusTag_ECDH10B_4024	1095	3840	548	824	693	6637	873	2139	560	443	502	1491	258	482	0	42
ubiF_locusTag_ECDH10B_0731	515	1204	439	523	240	2853	714	894	264	312	186	680	173	230	0	12
ubiG_locusTag_ECDH10B_2391	519	1152	410	624	430	2864	681	970	178	311	184	918	155	228	0	21
ubiH_locusTag_ECDH10B_3081	654	1611	426	352	296	2276	330	1163	200	289	134	652	129	348	16	0
ubiX_locusTag_ECDH10B_2473	71	352	66	133	62	1116	91	354	39	13	105	194	44	84	12	0
ucpA_locusTag_ECDH10B_2591	1447	2360	452	570	253	1740	177	813	2026	1651	222	1173	167	340	2	0
udk_locusTag_ECDH10B_2216	281	876	126	223	95	776	85	311	109	143	227	799	61	83	0	0
udp_locusTag_ECDH10B_4022	881	1569	306	492	577	4918	444	1474	1422	2117	190	1107	117	256	0	10
ugd_locusTag_ECDH10B_2176	273	1192	896	2233	146	1074	57	417	159	137	1306	7215	181	338	125	70
ugpA_locusTag_ECDH10B_3626	0	18	12	1	0	93	0	27	0	0	21	75	0	0	0	0
ugpB_locusTag_ECDH10B_3627	97	157	58	178	87	448	84	363	6	18	80	392	7	22	13	0
ugpC_locusTag_ECDH10B_3624	19	106	41	80	30	388	37	124	20	43	25	130	18	42	0	0
ugpE_locusTag_ECDH10B_3625	0	0	0	32	24	86	18	25	0	0	14	82	0	13	0	0
