Chr	Locus	Gene Name	CT State 1	CT State 2	CT State 3	CT State 4	CT State 5	CT State 6	CT State 7	CT State 8
DH10B	ECDH10B_2476	dedD	269.2	255.3	246.9	204.2	163.2	214.9	238.1	297.7
DH10B	ECDH10B_2477	folC	156.4	124.9	152.3	173.3	116.6	137.8	86.1	0
DH10B	ECDH10B_2478	accD	840.4	738.4	994.6	787.2	798.3	587.5	331.7	369.8
DH10B	ECDH10B_2479	dedA	416.2	492	295.8	444.8	542.6	367.5	975	0
DH10B	ECDH10B_2480	truA	155.4	124	55.8	152.6	189.9	93.8	0	329.5
DH10B	ECDH10B_2481	usg	185.9	152.5	197.4	209.8	246.4	274.2	0	0
DH10B	ECDH10B_2482	pdxB	207.2	216.6	228.9	193	131.6	82.6	42.7	235.6
DH10B	ECDH10B_2483	flk	73.5	99.7	75.2	106.9	239.7	191.8	195	0
DH10B	ECDH10B_2484	yfcJ	43.4	20.9	20.9	38.6	128.2	24.2	206	0
DH10B	ECDH10B_2485	fabB	1738.3	1807.4	910.9	1076.6	1788.3	897.5	1342.4	1639.8
DH10B	ECDH10B_2486	mnmC	58.4	105.8	53.5	101.4	135.6	71.4	0	119.4
DH10B	ECDH10B_2487	yfcL	122.2	0	77.7	95.6	0	93.8	0	0
DH10B	ECDH10B_2488	yfcM	67.6	207.4	156.2	190.4	147.8	342.3	243.3	0
DH10B	ECDH10B_2489	yfcA	128.7	117.8	109.6	108.9	186.7	219.6	104.9	278.5
DH10B	ECDH10B_2490	mepA	142.2	146.4	176.9	259.4	206.4	140	338.5	0
DH10B	ECDH10B_2491	aroC	231.7	278.5	237.9	247.1	240.3	182.2	134.2	0
DH10B	ECDH10B_2492	prmB	260.1	124.5	135.3	196.2	213.2	223.7	0	196.5
DH10B	ECDH10B_2493	yfcN	167.1	112.9	69.7	140.6	86.5	86.5	44	0
DH10B	ECDH10B_2494	yfcO	90.3	123.6	48	49	63.9	69.3	0	0
DH10B	ECDH10B_2495	yfcP	13	0	25.6	6.4	0	0	0	0
DH10B	ECDH10B_2496	yfcQ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2497	yfcR	0	0	0	0.5	0	0	0	0
DH10B	ECDH10B_2498	yfcS	0	16.4	0	10.8	0	0	0	0
DH10B	ECDH10B_2499	yfcT	0	0	0	3.9	30.2	7.7	0	0
DH10B	ECDH10B_2500	yfcU	15	11.1	4.5	15.1	2.7	20	0	0
DH10B	ECDH10B_2502	yfcV	0	0	0	6.1	0	0	0	0
DH10B	ECDH10B_2503	sixA	18.6	183.7	180.6	132.2	140.8	123.6	724.5	0
DH10B	ECDH10B_2504	fadJ	84.6	47.7	44.6	73.3	0	51.3	62.3	72.3
DH10B	ECDH10B_2505	yfcY	41.3	51.7	39.9	31.7	29.1	23.5	0	0
DH10B	ECDH10B_2506	yfcZ	432.7	137.7	51.9	14.7	0	154	0	0
DH10B	ECDH10B_2507	fadL	320.8	144	155.9	329.8	205.6	146.9	81.1	94.2
DH10B	ECDH10B_2508	yfdF	29.3	15.3	54	45.3	66.1	158.5	160.5	0
DH10B	ECDH10B_2509	vacJ	225.5	124.2	101.7	184	77.9	141.6	32.1	0
DH10B	ECDH10B_2510	yfdC	3.2	13.2	45.4	25.2	51.2	10.7	0	0
DH10B	ECDH10B_2512	intS	23.4	3.3	47.7	58	72.8	94.4	0	0
DH10B	ECDH10B_2513	yfdG	146.4	27.6	116.8	70.1	48.2	2.1	0	0
DH10B	ECDH10B_2514	yfdH	304.8	284.1	238.7	244.7	48.4	240	0	0
DH10B	ECDH10B_2515	yfdI	321.4	366.3	329.4	330.2	137.4	324.3	0	190.5
DH10B	ECDH10B_2516	tfaS	0	40.6	0	31.8	10.5	0	0	0
DH10B	ECDH10B_2517	yfdK	0	0	0	19.6	57.7	40.2	0	0
DH10B	ECDH10B_2518	yfdL	0	0	0	6.2	0	0	0	0
DH10B	ECDH10B_2519	yfdM	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2520	yfdN	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2521	yfdO	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2522	yfdP	0	0	0	1.1	0	0	0	0
DH10B	ECDH10B_2523	yfdQ	0	10.3	0	3.3	23.1	0	0	0
DH10B	ECDH10B_2524	yfdR	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2525	yfdS	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2526	yfdT	0	0	29	0	31.2	40.3	0	0
DH10B	ECDH10B_2527	ypdJ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2528	torI	0	3.8	0	0	0	0	0	0
DH10B	ECDH10B_2529	dsdC	0	27.1	12.6	3.4	0	9.1	0	0
DH10B	ECDH10B_2530	dsdX	0	13.2	12.5	12.2	113	80	562.6	221.3
DH10B	ECDH10B_2531	dsdA	37	4.6	16.3	15.6	85	150.1	374.6	328.9
DH10B	ECDH10B_2532	emrY	8.5	0	7.7	1.3	5.2	15	0	0
DH10B	ECDH10B_2533	emrK	0	0	0	6.6	0	10.6	0	0
DH10B	ECDH10B_2534	evgA	337.5	217.7	33.7	197.7	72.5	136.5	0	0
DH10B	ECDH10B_2536	yfdE	0	0	8.6	12.7	2.8	0	137.7	0
DH10B	ECDH10B_2537	yfdV	7.4	0	0	8.4	0	31	0	0
DH10B	ECDH10B_2538	oxc	0.6	0	9.3	1	10.3	0	0	0
DH10B	ECDH10B_2539	frc	0	6.2	0	7.1	0	7.4	0	0
DH10B	ECDH10B_2540	yfdX	0	0	20.2	14.8	0	38.7	0	0
DH10B	ECDH10B_2541	ypdI	0	0	0	27.8	0	11.2	0	0
DH10B	ECDH10B_2542	yfdY	0	0	0	5.1	0	63.4	0	0
DH10B	ECDH10B_2543	lpxP	349.4	399.4	851.1	1054.4	850.2	890.5	0	183.7
DH10B	ECDH10B_2544	yfdZ	124.6	267.7	87.5	72.6	96.3	60.3	215.6	0
DH10B	ECDH10B_2545	ypdA	51.4	72.5	51.1	35.5	72.2	31.3	0	0
DH10B	ECDH10B_2546	ypdB	61.4	12.6	26.8	42.7	41.1	44	0	0
DH10B	ECDH10B_2547	ypdC	39.7	32.3	4.6	29.4	16.7	54.8	0	0
DH10B	ECDH10B_2548	ypdD	3.6	2.5	3.6	5.8	12.1	5.9	19.5	0
DH10B	ECDH10B_2549	ypdE	14.5	0.7	0	6.2	19.9	0	0	0
DH10B	ECDH10B_2550	ypdF	0	0	17.2	3.2	0	0	0	0
DH10B	ECDH10B_2551	ypdG	13.7	0	0	5.7	0	0	0	0
DH10B	ECDH10B_2552	ypdH	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2553	glk	329	185.6	215.4	131.5	176.3	110.8	0	0
DH10B	ECDH10B_2554	yfeO	80.6	16.5	14.9	20.4	51.9	35.5	0	0
DH10B	ECDH10B_2555	ypeC	36.8	23.5	63.3	18.1	257.9	0	0	86.2
DH10B	ECDH10B_2556	mntH	68	24.8	87.5	66	57.8	115	0	136.6
DH10B	ECDH10B_2557	nupC	160	219.4	141.8	175.2	125.7	108.2	0	0
DH10B	ECDH10B_2558	insL-3	119.8	136.2	103.6	74.8	101.5	150.1	21.8	76
DH10B	ECDH10B_2559	yfeA	21.1	41.1	53.1	54.2	70.5	93.2	94.2	0
DH10B	ECDH10B_2562	yfeC	148.2	145	2.9	70.2	4.6	80.4	0	0
DH10B	ECDH10B_2563	yfeD	28.1	201.7	60.2	122.6	36.4	178.3	0	0
DH10B	ECDH10B_2564	gltX	667.7	594	625.3	548.1	529.4	604.8	0	358.5
DH10B	ECDH10B_2569	xapR	7.9	26.1	0	21.8	62.9	24.4	0	0
DH10B	ECDH10B_2570	xapB	4.8	5.5	7.1	9.4	0	3.1	0	0
DH10B	ECDH10B_2571	xapA	7.2	0	0	0	0	5.5	0	0
DH10B	ECDH10B_2572	yfeN	5.2	11.1	0	10.3	0	0	0	0
DH10B	ECDH10B_2573	yfeR	32.4	37.4	35.1	31.2	84.1	47.4	0	0
DH10B	ECDH10B_2574	yfeH	121.4	70.9	54.3	64.8	57.4	38.5	0	0
DH10B	ECDH10B_2575	ypeB	119	0	0	5.6	0	0	0	0
DH10B	ECDH10B_2576	ligA	152.7	129.8	174.6	166	105	175	120.4	0
DH10B	ECDH10B_2577	zipA	353.5	378.9	254.7	403.8	256.4	304.3	172.2	600
DH10B	ECDH10B_2578	cysZ	48.7	95.9	254.9	116.4	133.7	184.9	127.5	573.6
DH10B	ECDH10B_2579	cysK	510.6	333.3	1575.3	1490.7	1832.2	1300.9	2523.1	1624.7
DH10B	ECDH10B_2580	ptsH	163.2	453.3	214	106.3	234.4	149.2	0	0
DH10B	ECDH10B_2581	ptsI	2671.9	2685.6	1378.5	1603.6	1521.5	1492.5	1313.9	1272.9
DH10B	ECDH10B_2582	crr	2315.8	1357.9	1268.2	857.5	1154.6	736.9	714.2	580.6
DH10B	ECDH10B_2583	pdxK	68.3	67.7	32.4	20.9	20.5	56	142.5	49.6
DH10B	ECDH10B_2584	yfeK	0	0	31.6	23.7	0	28.8	0	0
DH10B	ECDH10B_2585	yfeS	69.6	5.2	95.2	79.7	88.8	95.3	0	0
DH10B	ECDH10B_2586	cysM	85.7	31.2	59.5	124.6	174.5	39.7	0	0
DH10B	ECDH10B_2587	cysA	61.2	0	117.6	67.5	239.2	81.4	663.4	796.2
DH10B	ECDH10B_2588	cysW	18.3	0	86.7	29.3	201.7	104.6	138.6	482.9
DH10B	ECDH10B_2589	cysU	64.9	15.7	178.5	130.7	313	217.9	684.2	321.2
DH10B	ECDH10B_2590	cysP	26.6	7.6	244.3	195.6	233.2	196.9	1205.7	27.7
DH10B	ECDH10B_2591	ucpA	1533	883.2	199.2	201.2	92.4	203.2	0	0
DH10B	ECDH10B_2592	yfeT	42.1	0	16.1	13.5	0	0	0	0
DH10B	ECDH10B_2593	yfeU	153.1	130.4	2.2	35.8	49.7	50.7	0	0
DH10B	ECDH10B_2594	murP	32.4	53.5	9	44.9	0	22.7	0	0
DH10B	ECDH10B_2595	yfeW	16.1	43.6	15.9	27.3	32.9	32.5	167.5	10.8
DH10B	ECDH10B_2596	yfeX	181.6	286.4	140.2	145.5	84.9	202.8	80.9	0
DH10B	ECDH10B_2597	yfeY	85.3	155	291	220.9	176.8	195.2	0	0
DH10B	ECDH10B_2598	yfeZ	0	39.3	52.6	63.7	24.8	53.1	0	0
DH10B	ECDH10B_2599	ypeA	68.3	18.1	108.8	79.5	78.5	59.7	0	0
DH10B	ECDH10B_2600	amiA	101.4	109.7	174.5	83.5	91.5	127.5	265.1	0
DH10B	ECDH10B_2601	hemF	76.9	68.4	187.3	99.1	180.4	115.5	148.4	0
DH10B	ECDH10B_2602	yfeG	24.8	27.8	59.9	20.6	54.4	32.9	0	0
DH10B	ECDH10B_2603	yffI	24	29.2	0	8.4	0	6.1	0	0
DH10B	ECDH10B_2604	eutL	15.2	18.7	0	15.3	31.3	0	257.5	0
DH10B	ECDH10B_2605	eutC	47.4	34.7	5.6	20.6	0	14.7	0	0
DH10B	ECDH10B_2606	eutB	453.5	459.9	592.9	612.3	829.6	964.6	632.9	590.1
DH10B	ECDH10B_2607	intZ	74.3	87.3	110.3	111	84.7	71.9	0	0
DH10B	ECDH10B_2608	yffL	56.2	107.9	90.6	65.8	49.6	48	0	0
DH10B	ECDH10B_2609	yffM	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2610	yffN	0	0	0	10.9	0	0	0	0
DH10B	ECDH10B_2611	yffO	0	16.6	30.7	5.9	0	0	0	0
DH10B	ECDH10B_2612	yffP	0	0	0	7.9	0	0	0	0
DH10B	ECDH10B_2613	yffQ	0	0	0	8.2	0	0	0	0
DH10B	ECDH10B_2614	yffR	15.3	0	0	0	0	0	0	0
DH10B	ECDH10B_2615	yffS	32.2	82.4	86.9	75.6	7.6	99	202.3	0
DH10B	ECDH10B_2616	eutA	0	7.7	7	8.6	26.1	0	0	0
DH10B	ECDH10B_2617	eutH	11.4	11.3	0	7.9	11.7	5.6	0	0
DH10B	ECDH10B_2618	eutG	0	0	0	0	0	7.8	0	0
DH10B	ECDH10B_2619	eutJ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2620	eutE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2621	cchB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2622	cchA	0	0	0	0	0	34.1	0	0
DH10B	ECDH10B_2623	eutI	0	0	0	0	31.3	5.3	0	0
DH10B	ECDH10B_2624	eutT	0	0	12.3	0	0	0	0	0
DH10B	ECDH10B_2625	eutQ	0	0	0	3.9	0	0	0	0
DH10B	ECDH10B_2626	eutP	0	32.1	0	0	0	0	0	0
DH10B	ECDH10B_2627	ypfE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2628	maeB	378.2	332.1	303.6	281.2	150.8	276.6	0	30.9
DH10B	ECDH10B_2629	talA	33.7	38	266.4	155.9	40.2	20.2	0	0
DH10B	ECDH10B_2630	tktB	53.5	44.2	139.7	141.4	60.4	70.7	103	0
DH10B	ECDH10B_2631	ypfG	18.2	28	51.9	77.9	32	116.5	0	148.6
DH10B	ECDH10B_2632	yffH	102.7	52.1	140.4	136.8	110.5	131	0	0
DH10B	ECDH10B_2633	aegA	24.8	69.6	16.9	26.6	28.1	54.5	6.1	0
DH10B	ECDH10B_2634	narQ	33	63.3	37.1	24	40.2	35.8	0	116
DH10B	ECDH10B_2635	acrD	19.6	26.9	43.1	37.1	58.8	34.9	156	72.4
DH10B	ECDH10B_2636	yffB	11.2	19.4	0	18	0	0	0	0
DH10B	ECDH10B_2637	dapE	116.4	153.5	102.3	120.7	36.7	90.8	0	287.5
DH10B	ECDH10B_2638	ypfN	0	0	0	9.8	0	0	0	0
DH10B	ECDH10B_2639	ypfH	64.5	31.9	94.5	54.1	29.6	68.3	0	201.7
DH10B	ECDH10B_2640	ypfI	48.7	76.3	88	59.4	101	76.4	126.5	160.9
DH10B	ECDH10B_2641	ypfJ	190.3	228	129	112.4	130.8	114.1	0	49
DH10B	ECDH10B_2642	purC	209.2	287.7	226.5	107.3	144.9	197.4	221.1	0
DH10B	ECDH10B_2643	nlpB	966.8	927.1	766.9	816	745.8	903.3	187.7	953.6
DH10B	ECDH10B_2644	dapA	1210.2	1908.4	886.1	771.1	820.2	827	497.2	705.8
DH10B	ECDH10B_2645	gcvR	397.2	362.6	320.1	221.2	205.5	153.2	0	0
DH10B	ECDH10B_2646	bcp	366.1	398.6	188.4	263.9	71	289.4	103.1	0
DH10B	ECDH10B_2647	hyfA	0	0	0	18.4	0	0	0	0
DH10B	ECDH10B_2648	hyfB	0	0	0	8.1	0	15.3	0	0
DH10B	ECDH10B_2649	hyfC	0	3.2	0	2.9	0	17.9	0	0
DH10B	ECDH10B_2650	hyfD	9.7	0	8.2	5.7	0	26.2	0	0
DH10B	ECDH10B_2651	hyfE	0	0	16.7	0	0	24.8	0	0
DH10B	ECDH10B_2652	hyfF	14	7.3	0	7.5	26.2	21.4	0	0
DH10B	ECDH10B_2653	hyfG	31.3	40.6	0	15.4	16.2	2.8	0	0
DH10B	ECDH10B_2654	hyfH	0	0	0	16.3	0	11.3	0	0
DH10B	ECDH10B_2655	hyfI	21.1	0	14.3	9.4	4.2	10.1	0	0
DH10B	ECDH10B_2656	hyfJ	0	0	0	4.2	0	0	0	0
DH10B	ECDH10B_2657	hyfR	4.5	34	9.3	9.2	39.5	6.5	0	0
DH10B	ECDH10B_2658	focB	40.2	28.1	49.9	26.8	16.9	65.3	0	0
DH10B	ECDH10B_2659	yfgO	40.6	83.3	75.2	101.4	36	141.4	0	0
DH10B	ECDH10B_2660	yfgC	115.1	184	152.2	112.1	133.7	52.6	124.4	67.4
DH10B	ECDH10B_2661	yfgD	89.1	83.4	57.5	219.6	221	233.2	0	313.3
DH10B	ECDH10B_2662	hda	357	381.1	265.3	285.1	311.1	370.1	0	660.6
DH10B	ECDH10B_2663	uraA	55.2	17.3	3.1	42.1	72.8	49.5	0	0
DH10B	ECDH10B_2664	upp	147.1	195.1	163.5	175.8	147.2	184.2	0	0
DH10B	ECDH10B_2665	purM	179.7	90.4	85.5	95.9	151.8	217.4	0	149.4
DH10B	ECDH10B_2666	purN	169.5	145.7	77.1	43.7	92.2	109.7	209	110.3
DH10B	ECDH10B_2667	ppk	198.9	164.9	177	172	148.6	202.3	123.3	0
DH10B	ECDH10B_2668	ppx	141.7	154.2	216.1	108.8	112.5	191.8	0	0
DH10B	ECDH10B_2669	yfgF	19.7	11.3	8.8	11.7	13.5	9.3	0	0
DH10B	ECDH10B_2670	yfgG	83.6	100.2	51.4	105.5	91.2	0	0	0
DH10B	ECDH10B_2671	yfgH	9.7	17.8	0	13.3	46	43	0	0
DH10B	ECDH10B_2672	yfgI	57.6	1.4	60.3	93.8	82.5	31.4	0	104.4
DH10B	ECDH10B_2673	guaA	1035.6	939.2	1064.1	1235.4	1465.4	1813	915.6	491.4
DH10B	ECDH10B_2674	guaB	262.4	333.1	706.4	930.9	955.8	885.6	777.9	1201.4
DH10B	ECDH10B_2675	xseA	352.5	424.9	386.9	471.8	327.4	451	761.6	144
DH10B	ECDH10B_2676	yfgJ	0	21.4	0	41.2	14.7	35.7	0	0
DH10B	ECDH10B_2677	der	373	423.7	657.3	643	541.3	417.7	362.7	57.4
DH10B	ECDH10B_2678	yfgL	568.9	711.4	622.2	671.3	703.3	831.5	133.9	849.1
DH10B	ECDH10B_2679	yfgM	408.5	349.4	760.5	587.7	461.3	512.2	625.6	363.3
DH10B	ECDH10B_2680	hisS	703	742.3	851.4	939.5	934.9	884.3	1047.5	409.2
DH10B	ECDH10B_2681	ispG	594	654	584.2	681.9	822.1	550.6	455.7	529.2
DH10B	ECDH10B_2682	yfgA	551.7	365.8	369.5	471.8	331.2	348.6	131.7	278.1
DH10B	ECDH10B_2683	yfgB	204.9	121.9	261.2	188.9	124	199.4	105.1	402.9
DH10B	ECDH10B_2684	ndk	136.9	162.1	0	151.6	66.3	90.9	0	0
DH10B	ECDH10B_2685	pbpC	20.8	26.6	61.8	26.6	22.7	49.6	68.2	0
DH10B	ECDH10B_2686	yfhM	197.6	224.7	111.1	122.8	145.3	153.5	144.4	82.4
DH10B	ECDH10B_2687	sseA	445.6	228.3	179.5	82.9	82.8	151.1	229.6	0
DH10B	ECDH10B_2689	sseB	86.5	177.3	134.5	240.7	376.9	194.3	140.6	272.2
DH10B	ECDH10B_2690	pepB	153	144.4	204.3	299.4	245.4	207.5	66.2	241.6
DH10B	ECDH10B_2691	yfhJ	0	0	0	12.3	0	0	0	0
DH10B	ECDH10B_2692	fdx	80.6	148.9	117.4	158.8	217.9	155.9	0	0
DH10B	ECDH10B_2693	hscA	117.5	154.2	254.6	316.9	264	216.8	196.8	502.8
DH10B	ECDH10B_2694	hscB	50.5	38.8	147.1	304.1	163.5	222.4	400	245.9
DH10B	ECDH10B_2695	iscA	188.8	382.4	1034.7	820.6	569.8	710.7	599.6	217.6
DH10B	ECDH10B_2696	iscU	160.6	61.6	331.2	339	415.3	238.8	1003.9	291.5
DH10B	ECDH10B_2697	iscS	283.9	366.7	1187.2	1452	1300.7	711.8	1029.2	3040.5
DH10B	ECDH10B_2698	iscR	67.7	108.6	1119	632.6	833.2	390.6	1464.9	634.4
DH10B	ECDH10B_2699	yfhQ	453.3	340.6	181	356.8	47.3	424	294.9	57.1
DH10B	ECDH10B_2700	suhB	204.5	234.5	475.8	579	358.3	413.8	0	0
DH10B	ECDH10B_2701	yfhR	5.7	19.2	2.2	9.2	23.5	68.1	0	0
DH10B	ECDH10B_2702	csiE	22.7	48.1	68.5	42	70.8	36.7	0	0
DH10B	ECDH10B_2703	hcaT	24.6	44.5	86.5	63.1	19.5	27.7	0	0
DH10B	ECDH10B_2704	hcaR	0	15.5	121.7	64.6	1.8	12.1	0	0
DH10B	ECDH10B_2705	hcaE	22.1	50.3	23.2	20.1	21	23.7	0	0
DH10B	ECDH10B_2706	hcaF	15.5	34.1	0	23.8	0	0	0	461.8
DH10B	ECDH10B_2707	hcaC	0	14.4	0	0	0	0	0	0
DH10B	ECDH10B_2708	hcaB	0	0	0	18.2	0	18	0	0
DH10B	ECDH10B_2709	hcaD	13.3	16.6	0	14.2	27.8	5.8	0	0
DH10B	ECDH10B_2710	yphA	0	73.1	69.7	24.5	45	0	0	0
DH10B	ECDH10B_2711	yphB	0	22	30.5	20.1	0	0	0	0
DH10B	ECDH10B_2712	yphC	6.6	0	10.2	17.4	15	15.2	0	0
DH10B	ECDH10B_2713	yphD	0	0	0	6.7	3.2	0	0	0
DH10B	ECDH10B_2714	yphE	9.3	19.8	17	8.3	0	13.2	0	0
DH10B	ECDH10B_2715	yphF	0	0	0	5.8	0	0	0	0
DH10B	ECDH10B_2716	yphG	9.2	5.4	2.4	4.7	9.2	5.6	0	0
DH10B	ECDH10B_2717	yphH	15.1	45.8	23.1	48.6	104	72.9	0	0
DH10B	ECDH10B_2718	glyA	1132.1	868.3	537	645.1	580	482.7	145.2	944.5
DH10B	ECDH10B_2719	hmp	38.7	29.1	72	46.7	0	42	0	142.1
DH10B	ECDH10B_2720	glnB	109.4	0	0	50.3	61	361.2	0	0
DH10B	ECDH10B_2721	yfhA	41.3	56.5	27.3	60.7	73.9	62.3	154.6	0
DH10B	ECDH10B_2722	yfhG	113.7	25.9	49.7	69.6	6.7	62.6	119	0
DH10B	ECDH10B_2723	yfhK	86.4	50.1	54.5	53.5	54.6	56.1	34	0
DH10B	ECDH10B_2725	purL	70.1	38.6	59.6	59.7	74.5	78.4	0	0
DH10B	ECDH10B_2726	yfhD	33.9	39.6	11.8	34.7	57.2	42.3	265.2	0
DH10B	ECDH10B_2727	tadA	117.4	244.3	152.6	52	101	143.6	0	0
DH10B	ECDH10B_2728	yfhB	28.4	62.9	57.4	36.1	32.5	61.8	0	22.2
DH10B	ECDH10B_2729	yfhH	1.2	25.4	43	21.5	18.7	17.2	0	66.4
DH10B	ECDH10B_2730	yfhL	88.4	0	0	24.6	0	44.3	0	0
DH10B	ECDH10B_2732	pdxJ	145.2	308	70	172.2	115.2	285.1	613.7	0
DH10B	ECDH10B_2733	recO	42.6	59.1	121.7	164	117.9	121.5	0	406.2
DH10B	ECDH10B_2734	era	202.5	302.4	272.1	318	314.4	361.2	134	0
DH10B	ECDH10B_2735	rnc	175.2	192.1	335.9	320	373.9	360.7	142.6	0
DH10B	ECDH10B_2736	lepB	301.3	418.3	577.4	683.5	383.6	682.4	498.1	332.6
DH10B	ECDH10B_2737	lepA	299.1	322.8	635.9	684.4	482.7	508.7	330.5	407.3
DH10B	ECDH10B_2738	rseC	229.8	149.1	223.9	117.9	308.3	288.8	379.4	0
DH10B	ECDH10B_2739	rseB	200.1	348.2	841.7	614.5	432.4	418.4	710.4	353.6
DH10B	ECDH10B_2740	rseA	486.7	712.7	1010.2	1037.7	848.3	622.2	746	866.4
DH10B	ECDH10B_2741	rpoE	269.8	371.4	1037.3	583	483.5	482.6	337.2	563
DH10B	ECDH10B_2742	nadB	64.9	81.5	138.5	83.9	109.8	205	59.8	0
DH10B	ECDH10B_2743	yfiC	85.6	41.7	70.8	123.5	103.5	177.4	98.7	133.7
DH10B	ECDH10B_2744	srmB	187	215	332.3	314.1	398.2	312.7	281.9	348.5
DH10B	ECDH10B_2745	yfiE	23.9	25.3	40.2	30.3	37.9	17.5	0	0
DH10B	ECDH10B_2746	yfiK	97.2	183.2	21.8	21	0	94.3	0	0
DH10B	ECDH10B_2747	yfiD	1509.1	2633.1	0	30.2	348.1	1109	0	0
DH10B	ECDH10B_2748	ung	104.6	146.1	45.7	157.2	173	122.8	0	0
DH10B	ECDH10B_2749	yfiF	557.3	500.4	403.7	617.7	484.5	579.4	327.5	882.9
DH10B	ECDH10B_2750	trxC	200.5	75.1	16.4	31.2	0	88	0	0
DH10B	ECDH10B_2751	yfiP	133.4	50.6	122.7	71.1	68.3	18.7	139	141.2
DH10B	ECDH10B_2752	yfiQ	258.8	149.2	92.6	56.5	108.8	62.8	63.9	0
DH10B	ECDH10B_2753	pssA	352.7	338.8	459.5	418.7	437.8	520.8	98.5	499.1
DH10B	ECDH10B_2754	yfiM	55.1	0	75.8	76	256.5	115.7	0	0
DH10B	ECDH10B_2755	kgtP	788	694.2	3149.2	2518.6	1355	1830.1	953.3	2681
DH10B	ECDH10B_2760	clpB	1398	1593.1	170.1	147.5	324	314.7	217	169.8
DH10B	ECDH10B_2761	yfiH	112.3	109.3	176.4	288.6	160.9	92.6	0	327.5
DH10B	ECDH10B_2762	rluD	172.7	260.4	369.9	315.9	386.1	279.5	272.3	273.1
DH10B	ECDH10B_2763	yfiO	468.7	599.5	712.1	672	808.7	621.9	131.6	0
DH10B	ECDH10B_2764	yfiA	5898.3	3615.6	1101.3	1587.3	2322.1	1679.8	2840	659.6
DH10B	ECDH10B_2765	pheL	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2766	pheA	248.7	394.3	631.8	594.4	318	395.3	439.2	376.5
DH10B	ECDH10B_2767	tyrA	103.7	211.2	183.7	113.9	148.9	218.9	54.1	75.4
DH10B	ECDH10B_2768	aroF	55.2	147.3	106.8	100.4	84.7	148.8	0	0
DH10B	ECDH10B_2769	yfiL	0	0	32.3	0	30.4	12.6	0	0
DH10B	ECDH10B_2770	yfiR	50.2	72.6	159.6	161.4	92	198.8	0	0
DH10B	ECDH10B_2771	yfiN	82.5	60.2	124.6	70.3	86.9	72.8	0	0
DH10B	ECDH10B_2772	yfiB	29.1	30.3	163.3	115.6	75.8	95.7	0	175.2
DH10B	ECDH10B_2773	rplS	1431.9	1417.3	2637.7	2595.1	1701.2	2655.5	1186.2	1215.5
DH10B	ECDH10B_2774	trmD	3620.1	1440.8	2431.5	2815.8	1827.7	2964.1	1011.7	3029.3
DH10B	ECDH10B_2775	rimM	2525.7	1801.1	2695.7	3828.3	3029.3	2809.7	1813.4	2183
DH10B	ECDH10B_2776	rpsP	1824	1078.5	1362.1	1740.5	933.2	807.2	1560.3	2604.8
DH10B	ECDH10B_2777	ffh	710.4	584.7	472	719.9	715.1	804	276.3	641.8
DH10B	ECDH10B_2779	yfjD	109.8	183.6	154.8	112.5	127.4	137	0	142.4
DH10B	ECDH10B_2780	grpE	1858.4	1811	479.7	242.1	509.1	539.3	572.3	902
DH10B	ECDH10B_2781	yfjB	100.4	31.5	83	82.9	123.1	89.4	0	0
DH10B	ECDH10B_2782	recN	62.1	7.4	39.7	46.5	20.1	57.5	0	178.2
DH10B	ECDH10B_2783	smpA	161.2	85.5	204.7	122.1	79.1	92.3	0	0
DH10B	ECDH10B_2784	yfjF	37.9	129.6	74.5	62	43.8	0	0	920.6
DH10B	ECDH10B_2785	yfjG	170.3	171	314.2	129	86.7	179.2	254.5	0
DH10B	ECDH10B_2786	smpB	386.1	363.2	165.3	296.7	263.6	283.8	0	0
DH10B	ECDH10B_2789	yfjH	8.4	6.4	11.3	7	33.3	18.5	0	0
DH10B	ECDH10B_2790	alpA	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2791	yfjI	0	11.5	0	3	0	7.6	0	0
DH10B	ECDH10B_2792	yfjJ	0	0	18.9	2	0	0	0	0
DH10B	ECDH10B_2793	yfjK	33	83.6	16.2	32.4	32	72.1	83.2	225.3
DH10B	ECDH10B_2794	yfjL	91.8	225.6	9.1	63.4	77.8	68.6	82.6	52.3
DH10B	ECDH10B_2795	yfjM	0	0	0	11.2	0	0	0	0
DH10B	ECDH10B_2796	yfjN	107.4	183.4	271.7	259.3	397.1	253.8	0	302
DH10B	ECDH10B_2797	yfjO	274.9	51.7	270.3	195.9	363.6	186.3	359	0
DH10B	ECDH10B_2798	yfjP	7	0	25.1	8	0	31.2	0	0
DH10B	ECDH10B_2799	yfjQ	0	0	0	0	0	0	0	0
