Chr	Locus	Gene Name	EF State 1	EF State 2	EF State 3	EF State 4	EF State 5	EF State 6	EF State 7	EF State 8
DH10B	ECDH10B_2528	torI	0	0	41.5	8	0	1	0	7.5
DH10B	ECDH10B_2529	dsdC	1	0.8	0	8.6	0	5.7	0	7.1
DH10B	ECDH10B_2530	dsdX	25	12	33.4	16.8	14.1	12.3	50.9	11.7
DH10B	ECDH10B_2531	dsdA	12.4	21	26.8	14.1	29.7	26.8	23.4	32.2
DH10B	ECDH10B_2532	emrY	4.6	2.6	3	7	9.3	6	0	4.1
DH10B	ECDH10B_2533	emrK	0	1.8	0	5.1	0	4	0	0.3
DH10B	ECDH10B_2534	evgA	82.7	131.4	88.8	245.8	42.3	70.3	73.8	92.2
DH10B	ECDH10B_2536	yfdE	14.4	9.9	13.9	0	12.5	4.5	0.7	8.2
DH10B	ECDH10B_2537	yfdV	5.5	0	9.6	0	0	2.7	0	0
DH10B	ECDH10B_2538	oxc	10.3	4.2	5.4	5.7	3.7	4.2	0.4	1.2
DH10B	ECDH10B_2539	frc	6.8	1.9	6.7	0	11.5	4	0	10.6
DH10B	ECDH10B_2540	yfdX	0	2	0	0	19.7	9.2	28.6	47.9
DH10B	ECDH10B_2541	ypdI	0	12	0	0	0	1.9	8.2	14.2
DH10B	ECDH10B_2542	yfdY	36.8	0	40.6	48.5	0	27.6	0	0
DH10B	ECDH10B_2543	lpxP	747.8	825.1	770	858.1	854.6	702.4	1047.1	982.8
DH10B	ECDH10B_2544	yfdZ	79.4	98.6	139.6	82.7	60.1	63.3	94.7	87.2
DH10B	ECDH10B_2545	ypdA	31.3	33.1	34.4	50.5	45.4	36.5	42.8	35.4
DH10B	ECDH10B_2546	ypdB	25	24.9	51.6	24.8	41.5	54.2	37.1	49.3
DH10B	ECDH10B_2547	ypdC	28	45.4	48.6	13.1	39.7	35.8	30.9	30.9
DH10B	ECDH10B_2548	ypdD	13.8	14.3	7	14.2	18.7	14.9	6.4	10.2
DH10B	ECDH10B_2549	ypdE	0	2.1	10.2	0	0	7.6	22.6	10.5
DH10B	ECDH10B_2550	ypdF	2.6	5.4	0	0	0	0.5	0	0
DH10B	ECDH10B_2551	ypdG	0	8.1	4.9	0	0	5.5	4.9	9.4
DH10B	ECDH10B_2552	ypdH	0	0	0	0	19.2	5	0	0
DH10B	ECDH10B_2553	glk	99.4	84	204.1	271.4	243.1	268.4	250	264.6
DH10B	ECDH10B_2554	yfeO	33	28.1	25.9	4.3	19.3	25.1	47.6	25.2
DH10B	ECDH10B_2555	ypeC	40.3	15.4	11.6	9.8	41.1	22.4	0	31.4
DH10B	ECDH10B_2556	mntH	65	59	82.6	82.7	98.4	53.4	59.3	36.5
DH10B	ECDH10B_2557	nupC	63.8	106	43.5	96.7	84.2	90.8	35.9	44.6
DH10B	ECDH10B_2558	insL-3	172.6	149.3	82.5	100.7	62	90.2	111.5	109
DH10B	ECDH10B_2559	yfeA	83.4	110.4	50.6	32.1	41.3	38.4	60.8	38.6
DH10B	ECDH10B_2562	yfeC	114.6	83.3	193.5	147.6	148.1	78.7	98.7	130.3
DH10B	ECDH10B_2563	yfeD	121	184.3	113.9	113.2	47.9	99.5	75.1	131.3
DH10B	ECDH10B_2564	gltX	597.4	757.7	433.3	470.6	459	521.3	469.3	401.7
DH10B	ECDH10B_2569	xapR	8.5	18.7	6	28.5	60.8	63.7	80.4	81.8
DH10B	ECDH10B_2570	xapB	4.1	21	18.1	23.9	50.6	23.4	25.9	35.8
DH10B	ECDH10B_2571	xapA	0	0	0	0	17.2	4	0	4
DH10B	ECDH10B_2572	yfeN	0	6.6	23.8	0	22.3	13.4	2	8.7
DH10B	ECDH10B_2573	yfeR	48.8	46.5	40.9	27.8	98.6	42.6	16.3	71.6
DH10B	ECDH10B_2574	yfeH	72.1	91.3	97.2	39.2	62.8	64.8	47.7	69.2
DH10B	ECDH10B_2575	ypeB	0	21.6	79.7	0	0	18.4	0	0
DH10B	ECDH10B_2576	ligA	185.9	148.3	230.2	181.9	81.8	121	112.6	95.2
DH10B	ECDH10B_2577	zipA	313.4	517.1	288.2	230.3	186.2	248.2	134.2	230.8
DH10B	ECDH10B_2578	cysZ	35.8	78.7	58.7	91.5	43.5	72	69.5	67.7
DH10B	ECDH10B_2579	cysK	229.6	298	457.3	761.8	2469.8	2737.7	3486.5	4501.4
DH10B	ECDH10B_2580	ptsH	104	180.5	361.6	176.6	159.8	178.8	146.7	109.9
DH10B	ECDH10B_2581	ptsI	1356.1	1387.4	1889.5	1767.6	1678.7	2760.5	1855.6	1730.2
DH10B	ECDH10B_2582	crr	816	847.6	504.1	669.7	979	1306	633.8	1112.3
DH10B	ECDH10B_2583	pdxK	48.1	69.1	56.1	25.2	105.2	50.4	62.2	57
DH10B	ECDH10B_2584	yfeK	6.3	7.6	36.4	14.3	45.4	9.4	64.6	4.8
DH10B	ECDH10B_2585	yfeS	44.2	77.5	113.5	43.8	119.5	90	79.3	83.3
DH10B	ECDH10B_2586	cysM	64.5	45.3	73.2	178.1	91.4	137.3	239.9	139.3
DH10B	ECDH10B_2587	cysA	28.7	34.5	66.3	31.7	200.8	213.7	393.6	448.2
DH10B	ECDH10B_2588	cysW	4.8	24.3	60.6	29.4	117.7	78	243.7	186
DH10B	ECDH10B_2589	cysU	35.6	8.3	56.4	72.6	179.5	129.5	479.2	370.1
DH10B	ECDH10B_2590	cysP	27.8	11.8	29.8	18.5	250.3	130.9	256.8	362.3
DH10B	ECDH10B_2591	ucpA	464.2	258.3	261.4	208.5	138.1	128.2	88.9	135.6
DH10B	ECDH10B_2592	yfeT	1.6	8.6	32.7	0	2.1	21.6	18.5	19
DH10B	ECDH10B_2593	yfeU	37.8	39.2	42.3	62.2	27	27.3	28.7	17.2
DH10B	ECDH10B_2594	murP	19.5	16.6	17.6	29.3	25.8	29.8	61.1	30.5
DH10B	ECDH10B_2595	yfeW	0	12.6	35.5	15.2	6.9	22.8	30.2	22
DH10B	ECDH10B_2596	yfeX	376.1	170.8	167.7	185.3	178.3	149.5	227.1	148.9
DH10B	ECDH10B_2597	yfeY	92.4	112.3	138.3	244.8	60.7	89.4	117	85.9
DH10B	ECDH10B_2598	yfeZ	18.8	24.2	16.9	33.4	0	50	67.3	42.9
DH10B	ECDH10B_2599	ypeA	96.1	78.9	110.4	146	138.9	158.9	168.8	113.3
DH10B	ECDH10B_2600	amiA	74.1	167.4	178.7	139.3	152.5	148.7	141.8	129.4
DH10B	ECDH10B_2601	hemF	75.3	101.4	107	63.1	73.7	68.4	95.9	99.6
DH10B	ECDH10B_2602	yfeG	52.3	44.4	35.3	16.3	69	35.5	34.5	40.7
DH10B	ECDH10B_2603	yffI	0	7.6	16.7	9.6	0	38.3	18.1	14.5
DH10B	ECDH10B_2604	eutL	30.7	15.1	5.7	33.3	29.9	30.2	0	27.4
DH10B	ECDH10B_2605	eutC	15.9	18.5	23.1	29	33.3	36	58.8	27.9
DH10B	ECDH10B_2606	eutB	565.1	610.3	849.8	915.2	1174.8	994	1224.9	1286.9
DH10B	ECDH10B_2607	intZ	103.9	96.7	94.8	101.4	67.1	149.8	112.7	160.4
DH10B	ECDH10B_2608	yffL	40.3	58.5	118.1	135.3	99.1	129.4	154.5	109.5
DH10B	ECDH10B_2609	yffM	5.7	1.3	0	0	0	2.9	0	0
DH10B	ECDH10B_2610	yffN	0	0	27.7	5.6	0	5.6	0	0
DH10B	ECDH10B_2611	yffO	0	10.2	0	18	17.2	14.6	61.7	9.4
DH10B	ECDH10B_2612	yffP	13.5	6.6	0	0	0	3.3	33.1	11.7
DH10B	ECDH10B_2613	yffQ	7.2	4.4	27	0	0	10.5	0	16.9
DH10B	ECDH10B_2614	yffR	10.8	4.4	0	10.9	18.2	30.5	119.4	14.6
DH10B	ECDH10B_2615	yffS	47.1	62	147.2	123.8	36.3	122.3	182	118.5
DH10B	ECDH10B_2616	eutA	11.7	7.4	5.9	3.4	5.7	6.6	15.1	8
DH10B	ECDH10B_2617	eutH	0	1.4	7.4	0	0	6.6	22.2	4.4
DH10B	ECDH10B_2618	eutG	3.6	8.2	1.9	1.4	6.8	6.3	0	7.1
DH10B	ECDH10B_2619	eutJ	0	3	0	0	0	0.7	0	0
DH10B	ECDH10B_2620	eutE	3.7	1.3	10.3	0	0	5.2	0	4.7
DH10B	ECDH10B_2621	cchB	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2622	cchA	0	2.1	0	12.8	0	11.6	0	17.4
DH10B	ECDH10B_2623	eutI	10.6	0	0	0	12.3	5.8	15.6	3
DH10B	ECDH10B_2624	eutT	5.9	0	5.7	0	0	4	0	20.6
DH10B	ECDH10B_2625	eutQ	0	0	0	0	0	0.9	0	0
DH10B	ECDH10B_2626	eutP	0	0	0	0	31.7	0	0	5.7
DH10B	ECDH10B_2627	ypfE	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2628	maeB	129.9	171.9	319.3	340.7	246.5	242	276.5	297.8
DH10B	ECDH10B_2629	talA	13.4	21.9	130	206.9	121.6	103.8	107.5	132.6
DH10B	ECDH10B_2630	tktB	21.4	20.6	46.6	151.2	121.2	105	219.5	131.1
DH10B	ECDH10B_2631	ypfG	84.8	36	46.5	53.9	55	34.4	18.9	30.6
DH10B	ECDH10B_2632	yffH	103.8	69.6	167.2	87.5	26.5	113.2	84.1	149.3
DH10B	ECDH10B_2633	aegA	22.3	34.3	1.9	6	19	23.6	26.8	36.6
DH10B	ECDH10B_2634	narQ	34.9	42.1	24.1	35	32.1	21.2	12.5	19.7
DH10B	ECDH10B_2635	acrD	32.2	29.5	20.7	29.6	58.2	43.8	48.9	59.5
DH10B	ECDH10B_2636	yffB	0	10.2	0	0	0	11	17	5.1
DH10B	ECDH10B_2637	dapE	116.9	122.2	56.5	57	62.8	80	36.9	86.7
DH10B	ECDH10B_2638	ypfN	0	0	0	5.3	0	7.7	0	0
DH10B	ECDH10B_2639	ypfH	31.7	84.9	95.5	91.3	61.6	60.7	115.9	47.1
DH10B	ECDH10B_2640	ypfI	60.9	81	41.8	71.3	70.7	63.1	65.3	45.6
DH10B	ECDH10B_2641	ypfJ	127.5	174.6	142.2	69.5	195.1	150.1	162.1	143.2
DH10B	ECDH10B_2642	purC	151.6	166	176.3	201.2	359.1	235.7	188.7	139.5
DH10B	ECDH10B_2643	nlpB	832.3	841.9	759.2	629.4	795.1	755.4	616.5	757.1
DH10B	ECDH10B_2644	dapA	832.2	889.9	709.3	785	859.7	871.6	635.5	865
DH10B	ECDH10B_2645	gcvR	211.1	211.3	214.4	278.8	267.5	334.4	307.8	270.1
DH10B	ECDH10B_2646	bcp	197.9	307.3	320.4	265.2	169.4	223.5	157.5	212.7
DH10B	ECDH10B_2647	hyfA	28.2	5.4	0	0	16	5.3	8.6	3.9
DH10B	ECDH10B_2648	hyfB	7.7	4.7	9	8.2	16	8.4	11.6	6.7
DH10B	ECDH10B_2649	hyfC	2.5	0	11.2	8.5	0	3.8	0	0.6
DH10B	ECDH10B_2650	hyfD	0	6.9	0	3.7	0	2	6.3	1.5
DH10B	ECDH10B_2651	hyfE	0	0	0	0	0	0.5	0	0
DH10B	ECDH10B_2652	hyfF	9.5	19.6	17.3	19.3	36.9	17.2	34.5	18.3
DH10B	ECDH10B_2653	hyfG	12.7	8.6	12.7	7.7	9.1	18.7	35.4	14.7
DH10B	ECDH10B_2654	hyfH	3.4	0.3	0	38.3	8.2	11.5	23.6	12.7
DH10B	ECDH10B_2655	hyfI	0	7.3	33	5.7	0	18.5	16	16.3
DH10B	ECDH10B_2656	hyfJ	0	5	0	15.5	21.7	11.2	0	13.1
DH10B	ECDH10B_2657	hyfR	24.6	14.2	9.4	15.4	5.3	17.3	39.9	33.1
DH10B	ECDH10B_2658	focB	24.4	29.7	37.5	22.7	8.4	37.1	77.6	48
DH10B	ECDH10B_2659	yfgO	104.2	68.1	93.6	70.7	65.8	60.4	73.4	70.5
DH10B	ECDH10B_2660	yfgC	62.7	78.8	106.2	118.3	47.8	115.5	67.7	152.5
DH10B	ECDH10B_2661	yfgD	167.4	138.5	305.5	151.9	54.8	199.8	122	149.2
DH10B	ECDH10B_2662	hda	335.3	395.3	331	356.7	224.4	377	398.2	294.1
DH10B	ECDH10B_2663	uraA	35	60.3	24.7	39.1	38.9	10.6	9.4	20.1
DH10B	ECDH10B_2664	upp	126.1	155.3	128.2	166.7	92.9	178.7	101.4	93.4
DH10B	ECDH10B_2665	purM	108.4	174.7	83.3	150.8	99.3	121.3	91.9	102.6
DH10B	ECDH10B_2666	purN	84.7	116.6	61.7	62.1	81.4	69.3	80.6	56.7
DH10B	ECDH10B_2667	ppk	183.1	214.5	151.2	204.1	129.7	169.2	146.8	167
DH10B	ECDH10B_2668	ppx	159.1	142.4	176.6	163.4	170.3	157.5	192.9	155.2
DH10B	ECDH10B_2669	yfgF	39.9	33.4	23.3	15.1	8.8	17.5	7.8	14.3
DH10B	ECDH10B_2670	yfgG	14.7	7.4	55.3	153.6	23.3	93.5	208.9	99
DH10B	ECDH10B_2671	yfgH	5.4	10.6	7.3	10.3	46.6	8.7	11.7	16.9
DH10B	ECDH10B_2672	yfgI	73.2	99.1	54.8	81.4	68.1	80.1	43.5	22.4
DH10B	ECDH10B_2673	guaA	1040.2	1377.3	1312.1	1699.2	1991.1	2585.6	1406	1271
DH10B	ECDH10B_2674	guaB	419.1	636.5	996.3	1259.1	1541.7	2369.3	875.1	1120.5
DH10B	ECDH10B_2675	xseA	268.9	351.9	377.8	506	389.7	457.3	443.9	416.6
DH10B	ECDH10B_2676	yfgJ	24	8	52.7	57.1	0	34.4	0	22.4
DH10B	ECDH10B_2677	der	542	478.4	584.9	538.7	493.6	438.3	444	284.7
DH10B	ECDH10B_2678	yfgL	836.9	670.3	715.3	709	628.8	570.9	508.5	509.8
DH10B	ECDH10B_2679	yfgM	313.8	491.3	390.8	592.3	502.3	551.3	735	528.1
DH10B	ECDH10B_2680	hisS	1149.4	951.9	1151.6	1008.4	665.8	881.6	976	842.9
DH10B	ECDH10B_2681	ispG	560.4	633.2	360.6	699.1	560	564.9	439.7	540.1
DH10B	ECDH10B_2682	yfgA	471.2	596.8	372.5	515	422.6	493.5	418.8	426.4
DH10B	ECDH10B_2683	yfgB	239.7	252.5	155	189.4	100.1	88.9	39.3	77.8
DH10B	ECDH10B_2684	ndk	200.5	267.1	145.7	105.5	31.1	22	94.6	16.1
DH10B	ECDH10B_2685	pbpC	65.3	59.6	28.2	36.9	29.8	35.6	41.2	52.7
DH10B	ECDH10B_2686	yfhM	174	139.4	123	114.4	125	122	178	178.4
DH10B	ECDH10B_2687	sseA	90.7	122	77.1	47.5	247.9	155.1	167.3	216.5
DH10B	ECDH10B_2689	sseB	132.1	109.7	177.7	239.4	316.1	344.3	208.5	315.7
DH10B	ECDH10B_2690	pepB	177.1	171.7	278.2	228	358.2	405.1	317.8	353.2
DH10B	ECDH10B_2691	yfhJ	0	0	0	18.7	0	4.1	0	0
DH10B	ECDH10B_2692	fdx	33.6	158.3	112.9	116.5	434.9	117.6	173.5	89.8
DH10B	ECDH10B_2693	hscA	181.6	225.5	196.3	194.1	244.1	253.6	199.6	287.1
DH10B	ECDH10B_2694	hscB	140.5	171.9	151.4	104.9	189.4	321.1	534	324
DH10B	ECDH10B_2695	iscA	308	261.1	753.8	296.2	821.7	663.7	1450.8	712.4
DH10B	ECDH10B_2696	iscU	121.6	135.8	354.7	311.7	220.1	368.5	610.2	608.9
DH10B	ECDH10B_2697	iscS	274.7	446	763.4	1130.6	1928.6	1811.3	3306.9	2496.8
DH10B	ECDH10B_2698	iscR	156.9	279.5	237.3	377.2	1213.6	999.7	1883.8	1287.7
DH10B	ECDH10B_2699	yfhQ	490.4	441.1	406.3	589	341.2	283.2	375.9	305.4
DH10B	ECDH10B_2700	suhB	508.2	616.4	379.2	250.1	146.1	144.9	103.6	91.9
DH10B	ECDH10B_2701	yfhR	25.6	47.6	14.6	37.1	32.5	13.1	6	23.6
DH10B	ECDH10B_2702	csiE	55.5	65.7	65.1	44.4	28.7	41.4	35.5	23.8
DH10B	ECDH10B_2703	hcaT	94.1	45.7	69.2	26.3	64.5	58.9	75.7	74.9
DH10B	ECDH10B_2704	hcaR	2.6	16.8	39.2	49.9	75.5	69.3	81.6	205.6
DH10B	ECDH10B_2705	hcaE	13.8	24.6	12.3	31.5	21.7	37	19.5	27.9
DH10B	ECDH10B_2706	hcaF	0	7.6	16.1	0	20.7	28.2	33.5	8.7
DH10B	ECDH10B_2707	hcaC	0	16.2	0	0	0	7.7	25.9	26.3
DH10B	ECDH10B_2708	hcaB	0	7.8	0	3.3	0	12.6	0	14.8
DH10B	ECDH10B_2709	hcaD	29.7	25.6	14.5	15.6	11.2	25.8	35.9	44.6
DH10B	ECDH10B_2710	yphA	0	3.5	6.1	36.8	0	27.1	39.8	19.5
DH10B	ECDH10B_2711	yphB	2.2	13.6	3.5	29.5	26.7	21.4	21.7	39.7
DH10B	ECDH10B_2712	yphC	9.8	5.6	21.4	12.1	0	21.2	30.6	34.1
DH10B	ECDH10B_2713	yphD	0	5.8	0	0	0	5.2	34.1	6.6
DH10B	ECDH10B_2714	yphE	5.6	16.6	2.5	18.1	16.6	18.6	12.5	18.8
DH10B	ECDH10B_2715	yphF	12.4	1.9	19.3	0	0	0.8	0	6.1
DH10B	ECDH10B_2716	yphG	8.9	5.5	6.7	3.9	25.9	6.3	2.1	5.7
DH10B	ECDH10B_2717	yphH	25.6	30.4	41.3	37.7	72.1	47.1	98.3	57.4
DH10B	ECDH10B_2718	glyA	528.2	562.6	604.8	508.4	938.6	962.8	700.2	795
DH10B	ECDH10B_2719	hmp	40.3	58.2	47.1	34.2	27.8	90.7	96.6	70.9
DH10B	ECDH10B_2720	glnB	70.8	42.8	0	121.8	47.6	75.8	125	91.7
DH10B	ECDH10B_2721	yfhA	68.8	78.7	28.4	43	30.2	81.5	35.7	35.5
DH10B	ECDH10B_2722	yfhG	85.7	52.2	3.2	66.1	40.2	49.7	66.8	55.4
DH10B	ECDH10B_2723	yfhK	50.4	59	29.7	69.5	18.8	74.7	68.4	55.8
DH10B	ECDH10B_2725	purL	64.8	90.2	56.8	63.4	77.9	71.6	48.1	48.1
DH10B	ECDH10B_2726	yfhD	52.4	76.6	94.1	69.5	54.3	45.5	17.6	23.6
DH10B	ECDH10B_2727	tadA	213.9	106.8	81.3	221.3	122.7	81.7	36	97
DH10B	ECDH10B_2728	yfhB	42.2	46.7	48.9	21.1	71.9	25.1	64.3	37.5
DH10B	ECDH10B_2729	yfhH	16.6	38.7	9.8	44.8	10.6	33.7	46.4	30.2
DH10B	ECDH10B_2730	yfhL	68.5	86.5	58.1	0	58.4	16.6	52.2	9.2
DH10B	ECDH10B_2732	pdxJ	198.1	197.5	119.2	265.9	197.2	258.4	152	215.6
DH10B	ECDH10B_2733	recO	181.5	228.6	66.6	147.1	99.6	55.1	47.8	32.3
DH10B	ECDH10B_2734	era	372.5	456.1	251.1	415.4	146.4	220.7	127	143.2
DH10B	ECDH10B_2735	rnc	515.7	311.5	239.5	289.7	109.3	115.6	76.7	146.7
DH10B	ECDH10B_2736	lepB	486.7	516.9	427.8	592.2	520.4	524.1	453.4	419
DH10B	ECDH10B_2737	lepA	435.7	520.1	461	756.6	538.9	553.7	391.5	435.7
DH10B	ECDH10B_2738	rseC	228.5	119.7	102.7	198.8	192.4	152.2	257	182.9
DH10B	ECDH10B_2739	rseB	225.8	489.7	355.1	532.8	311.9	407.6	288.7	481.4
DH10B	ECDH10B_2740	rseA	586.4	579	707.2	944.6	674.7	645.9	1251.1	1422.9
DH10B	ECDH10B_2741	rpoE	353.9	349.9	472.7	731.6	496.5	410	804.3	560.5
DH10B	ECDH10B_2742	nadB	246.3	229.1	85.1	106.4	61.3	74.9	75.1	104.9
DH10B	ECDH10B_2743	yfiC	131.4	134.3	167.5	85	109.3	84	103.6	67.1
DH10B	ECDH10B_2744	srmB	304.3	394.6	289.2	364.7	208.8	316.7	349.8	272.8
DH10B	ECDH10B_2745	yfiE	55.5	72.1	38.7	34.6	17.3	52.9	117.6	82.8
DH10B	ECDH10B_2746	yfiK	50.4	49.4	107.1	10	0	14.7	28.3	26.2
DH10B	ECDH10B_2747	yfiD	890	1071.1	199.5	138.2	28	23.9	0	14.1
DH10B	ECDH10B_2748	ung	126.2	163.8	145.1	87.8	128.6	144.5	187.6	148.2
DH10B	ECDH10B_2749	yfiF	753.7	533.9	686.1	487.6	426.6	597.9	483.5	460.4
DH10B	ECDH10B_2750	trxC	57.2	90.2	14.4	93.2	102.4	49.4	0	86.9
DH10B	ECDH10B_2751	yfiP	44.4	95.7	8.7	64.4	56.4	98.6	41.1	45.3
DH10B	ECDH10B_2752	yfiQ	101.2	91.3	73.3	47.1	112.2	113.9	124.6	167.2
DH10B	ECDH10B_2753	pssA	366.9	587.2	350.1	455.9	483.3	377.5	372.9	397.4
DH10B	ECDH10B_2754	yfiM	103.5	108.1	116.7	141.4	32.8	80.5	127.5	60.8
DH10B	ECDH10B_2755	kgtP	1485.4	1784.5	2280.6	2292.8	2021.3	1512.4	2378.6	1923
DH10B	ECDH10B_2760	clpB	337.2	307.1	132	130.6	89.2	122.7	153.5	158.5
DH10B	ECDH10B_2761	yfiH	194.2	174.2	198.9	200	186.1	140.1	227.5	181.4
DH10B	ECDH10B_2762	rluD	194.3	341.2	248.9	361.3	265.9	242.4	184.4	310.3
DH10B	ECDH10B_2763	yfiO	745	784	533.4	990.2	739.7	740.9	897.5	724.5
DH10B	ECDH10B_2764	yfiA	1627	1388.2	1044.5	982.9	2335.4	2379.5	4227.4	4351.3
DH10B	ECDH10B_2765	pheL	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2766	pheA	262.7	273.5	493.2	472	552.1	634.7	629.8	865.4
DH10B	ECDH10B_2767	tyrA	167.4	185.3	135.9	191.6	128.6	117.8	108.6	118.9
DH10B	ECDH10B_2768	aroF	130.5	128.8	104.1	112.6	61.1	82.4	136.4	121.4
DH10B	ECDH10B_2769	yfiL	0	11.6	22.8	0	0	5.1	0	20.6
DH10B	ECDH10B_2770	yfiR	178.7	120.7	71.6	78.5	67.4	29.2	51	39.5
DH10B	ECDH10B_2771	yfiN	95.5	95.8	43.9	93.9	25.6	27.5	41.3	40.3
DH10B	ECDH10B_2772	yfiB	144.2	86.3	75.4	105.5	18.6	50.2	48.6	34.4
DH10B	ECDH10B_2773	rplS	2720.3	2179.7	2632.8	2563.7	1403.9	1389.4	1155	1108.9
DH10B	ECDH10B_2774	trmD	2931.1	1591.7	3112.8	2422.5	1523.2	1425.5	1263.5	1151.9
DH10B	ECDH10B_2775	rimM	3515.6	3054	3303.2	4095.8	1521.8	1694.3	1174.7	1359.7
DH10B	ECDH10B_2776	rpsP	737.3	1194.8	1069.1	1313.5	1051.2	945.2	668.8	565.9
DH10B	ECDH10B_2777	ffh	1007.9	878	726.7	918	962.3	898.4	1164.9	845.6
DH10B	ECDH10B_2779	yfjD	39.1	118	118.5	104.6	111.4	118.2	138.2	65.2
DH10B	ECDH10B_2780	grpE	408.9	581.6	407.3	342.1	158.5	304.5	158	178.8
DH10B	ECDH10B_2781	yfjB	98	106.5	92.3	139.7	140.7	180.3	217.9	216.3
DH10B	ECDH10B_2782	recN	54.7	72.4	25.1	78.4	70.1	69.5	61	64.4
DH10B	ECDH10B_2783	smpA	73	139.4	48.8	92.5	83.9	78.4	77.5	110.3
DH10B	ECDH10B_2784	yfjF	30.7	70.5	44.3	0	0	30.8	93.6	65.3
DH10B	ECDH10B_2785	yfjG	129.3	115.8	143.1	160.7	319.5	185.8	166.6	205.6
DH10B	ECDH10B_2786	smpB	408.4	297	571.6	294.2	521.5	431.5	755.4	450.4
DH10B	ECDH10B_2789	yfjH	19.7	44	15.1	35.9	18.7	24	67.2	27.4
DH10B	ECDH10B_2790	alpA	8.8	0	0	0	0	0	0	0
DH10B	ECDH10B_2791	yfjI	5	5.6	10.2	8	0.6	7	8.6	13.5
DH10B	ECDH10B_2792	yfjJ	0	9.1	0	0	0	6.6	41	0
DH10B	ECDH10B_2793	yfjK	43	94.9	21.5	43.3	29.9	38.1	50.1	41.9
DH10B	ECDH10B_2794	yfjL	102.2	129.2	55.8	29.2	42.7	42.9	70.2	38.1
DH10B	ECDH10B_2795	yfjM	0	8.4	0	0	57.7	0.4	8.6	13.7
DH10B	ECDH10B_2796	yfjN	373.4	348.7	324.8	243.6	366.4	201.1	413.7	266.9
DH10B	ECDH10B_2797	yfjO	160.7	194.3	118.3	188.8	147	125.6	234	105.4
DH10B	ECDH10B_2798	yfjP	18	12.1	3.5	3.7	15.6	11.8	16.6	11.5
DH10B	ECDH10B_2799	yfjQ	3.4	7.7	10.1	16.3	2.2	4	0	7
DH10B	ECDH10B_2800	yfjR	0	11	0	0	7.7	6.9	18.3	6
DH10B	ECDH10B_2801	ypjK	0	0.7	0	0	0	0	31.9	7.6
DH10B	ECDH10B_2802	yfjS	31.8	12.4	8.5	0	0	4.9	0	13.6
DH10B	ECDH10B_2803	yfjT	0	11.5	24.3	0	0	1.5	0	14.8
DH10B	ECDH10B_2804	yfjU	31.4	13.5	0	37.4	28.5	43.6	0	0
DH10B	ECDH10B_2805	ypjL	75.3	35	21.9	53.7	25.9	43.9	21.9	44.2
DH10B	ECDH10B_2806	yfjV	0	0	0	0	0	7.2	0	0
DH10B	ECDH10B_2809	yfjW	43.6	40	20	22.7	20.5	49.9	29.8	37
DH10B	ECDH10B_2810	yfjX	0	5.2	23.1	0	19.5	0	24.7	0
DH10B	ECDH10B_2811	yfjY	0	2.3	0	0	0	6.4	0	0
DH10B	ECDH10B_2812	ypjJ	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2813	yfjZ	0	5.5	0	0	28.2	5.5	0	5.7
DH10B	ECDH10B_2814	ypjF	17.1	4.8	0	0	0	2.2	0	3.7
DH10B	ECDH10B_2816	pinH	0	0	0	0	0	0	0	0
DH10B	ECDH10B_2819	ypjC	0	0.7	0	4.7	0	3.5	0	2
DH10B	ECDH10B_2825	ygaQ	3.1	4.7	5	7.1	0	11.3	2.7	8.2
DH10B	ECDH10B_2826	ygaT	3.4	4.8	10.9	5.5	50.4	46.6	48	137.3
DH10B	ECDH10B_2827	ygaF	14.5	5.3	30.5	22.8	19.1	43.7	82.9	93.9
DH10B	ECDH10B_2829	gabT	20.6	8.9	66.3	86.2	46.2	68.5	131.8	192.9
DH10B	ECDH10B_2830	gabP	2	4.5	41.1	26.4	58.9	18	22.2	102.5
DH10B	ECDH10B_2831	csiR	9.9	28.1	0	42.9	79.8	73.3	149.6	130.6
DH10B	ECDH10B_2832	ygaU	23	32.6	118	65.5	57.8	115.8	75.7	274.9
DH10B	ECDH10B_2833	yqaE	0	0	0	0	39.5	0	4.8	0
DH10B	ECDH10B_2834	ygaV	31.4	42.6	0	3.6	0	48.8	126.2	58.3
DH10B	ECDH10B_2835	ygaP	48.4	10.5	26	13.3	35.9	39.1	50.5	113.8
DH10B	ECDH10B_2836	stpA	47.7	12.1	3.7	0	64.2	12.5	0	24.6
DH10B	ECDH10B_2837	ygaW	0	14.7	0	17.9	0	21.8	90.8	36.9
DH10B	ECDH10B_2838	ygaC	13.6	5	0	0	0	5.4	26.3	0
DH10B	ECDH10B_2840	nrdH	0	0	0	41.4	7.3	108.2	49.2	30.7
DH10B	ECDH10B_2841	nrdI	0	3.8	149.5	134.4	268.3	439.8	370.2	259.9
DH10B	ECDH10B_2842	nrdE	3.1	7.9	255.3	267.7	532.4	883.3	770	532.1
DH10B	ECDH10B_2843	nrdF	23.5	4.9	233.9	302.1	612.6	801.9	648.1	469.9
DH10B	ECDH10B_2844	proW	0	21.5	30.6	9.6	13.5	4	8.5	16.1
